pathway_id,gene
PW46,G193
PW37,G304
PW4,G299
PW4,G170
PW35,G279
PW0,G250
PW29,G117
PW8,G323
PW36,G4
PW33,G264
PW17,G351
PW28,G235
PW9,G168
PW14,G224
PW13,G270
PW47,G125
PW32,G181
PW20,G373
PW11,G192
PW41,G63
PW29,G386
PW49,G352
PW9,G228
PW4,G320
PW23,G139
PW37,G336
PW36,G152
PW13,G226
PW14,G331
PW0,G195
PW7,G84
PW45,G172
PW38,G361
PW33,G368
PW43,G385
PW47,G182
PW35,G333
PW10,G249
PW9,G156
PW15,G176
PW17,G195
PW44,G42
PW5,G394
PW10,G344
PW38,G144
PW15,G312
PW36,G19
PW17,G58
PW30,G376
PW14,G377
PW20,G3
PW48,G148
PW19,G3
PW36,G389
PW23,G66
PW11,G334
PW38,G180
PW13,G295
PW8,G334
PW35,G171
PW10,G16
PW26,G39
PW14,G348
PW2,G231
PW44,G193
PW25,G272
PW47,G312
PW30,G100
PW31,G320
PW20,G28
PW24,G367
PW33,G315
PW15,G351
PW24,G253
PW7,G148
PW21,G336
PW32,G285
PW42,G266
PW12,G330
PW10,G218
PW12,G229
PW9,G393
PW25,G279
PW1,G38
PW38,G141
PW44,G250
PW22,G318
PW12,G69
PW0,G366
PW18,G76
PW35,G311
PW49,G363
PW37,G105
PW36,G338
PW46,G12
PW40,G360
PW22,G130
PW28,G373
PW43,G281
PW46,G142
PW17,G383
PW35,G238
PW47,G242
PW36,G187
PW30,G33
PW44,G83
PW38,G150
PW21,G16
PW37,G131
PW17,G278
PW30,G261
PW23,G124
PW20,G83
PW25,G110
PW1,G332
PW32,G304
PW9,G25
PW33,G285
PW17,G12
PW29,G396
PW42,G18
PW27,G228
PW24,G56
PW1,G155
PW2,G313
PW37,G24
PW2,G148
PW37,G165
PW32,G241
PW17,G391
PW2,G55
PW48,G299
PW8,G44
PW6,G125
PW8,G159
PW2,G349
PW43,G8
PW46,G88
PW45,G115
PW12,G82
PW28,G247
PW44,G53
PW15,G231
PW45,G94
PW48,G85
PW19,G168
PW38,G363
PW35,G93
PW39,G243
PW46,G80
PW26,G397
PW18,G3
PW43,G13
PW18,G96
PW32,G290
PW9,G86
PW11,G278
PW26,G262
PW4,G358
PW22,G396
PW0,G250
PW42,G188
PW45,G16
PW8,G320
PW8,G46
PW44,G373
PW32,G330
PW8,G227
PW26,G125
PW15,G187
PW17,G110
PW7,G363
PW17,G309
PW23,G295
PW13,G3
PW42,G62
PW49,G41
PW29,G283
PW2,G232
PW37,G14
PW0,G214
PW22,G198
PW30,G40
PW14,G341
PW21,G80
PW2,G177
PW21,G186
PW22,G287
PW27,G243
PW44,G225
PW46,G318
PW17,G128
PW35,G220
PW3,G228
PW21,G262
PW39,G223
PW30,G306
PW16,G244
PW24,G53
PW16,G382
PW3,G76
PW26,G196
PW29,G70
PW38,G176
PW22,G324
PW32,G102
PW35,G290
PW0,G174
PW41,G385
PW8,G65
PW23,G85
PW11,G38
PW35,G327
PW24,G298
PW6,G180
PW21,G262
PW7,G320
PW13,G356
PW14,G350
PW34,G199
PW30,G340
PW49,G17
PW45,G163
PW33,G225
PW31,G203
PW14,G267
PW8,G370
PW11,G314
PW38,G33
PW38,G127
PW45,G274
PW3,G383
PW5,G156
PW4,G237
PW23,G286
PW22,G360
PW15,G72
PW28,G8
PW1,G215
PW23,G295
PW33,G399
PW31,G340
PW40,G66
PW26,G58
PW44,G83
PW33,G379
PW46,G141
PW48,G139
PW15,G181
PW14,G73
PW38,G250
PW26,G247
PW45,G291
PW40,G200
PW10,G204
PW13,G170
PW15,G243
PW49,G175
PW13,G221
