pathway_id,gene
PW16,G222
PW40,G121
PW14,G316
PW34,G334
PW17,G308
PW46,G304
PW37,G29
PW17,G46
PW13,G209
PW24,G293
PW13,G326
PW48,G370
PW45,G298
PW40,G53
PW30,G250
PW28,G180
PW8,G286
PW44,G153
PW43,G197
PW36,G270
PW19,G303
PW22,G24
PW49,G280
PW23,G163
PW35,G354
PW4,G74
PW31,G385
PW2,G139
PW29,G146
PW36,G19
PW23,G283
PW20,G220
PW40,G144
PW41,G396
PW13,G189
PW43,G28
PW9,G220
PW38,G386
PW34,G131
PW9,G256
PW4,G8
PW29,G363
PW7,G84
PW30,G252
PW20,G362
PW18,G31
PW9,G90
PW35,G25
PW31,G250
PW2,G204
PW43,G107
PW38,G167
PW17,G257
PW37,G296
PW10,G221
PW3,G204
PW23,G256
PW43,G38
PW23,G312
PW8,G377
PW8,G88
PW30,G343
PW3,G62
PW38,G158
PW16,G388
PW36,G157
PW6,G355
PW46,G336
PW30,G99
PW1,G231
PW17,G148
PW45,G246
PW0,G39
PW11,G82
PW15,G360
PW27,G212
PW17,G384
PW2,G165
PW42,G20
PW2,G336
PW30,G215
PW44,G114
PW25,G379
PW15,G132
PW17,G312
PW26,G313
PW18,G278
PW39,G214
PW47,G305
PW1,G123
PW16,G367
PW26,G31
PW18,G324
PW16,G232
PW9,G331
PW0,G299
PW29,G374
PW11,G42
PW29,G155
PW33,G160
PW48,G166
PW44,G351
PW37,G220
PW42,G172
PW13,G291
PW7,G226
PW36,G49
PW39,G327
PW34,G32
PW33,G328
PW31,G139
PW31,G394
PW40,G330
PW49,G110
PW29,G92
PW32,G267
PW21,G171
PW11,G367
PW43,G218
PW12,G126
PW0,G206
PW26,G4
PW3,G111
PW38,G353
PW32,G3
PW8,G342
PW45,G3
PW11,G176
PW49,G224
PW15,G352
PW32,G314
PW33,G58
PW40,G271
PW38,G290
PW35,G80
PW47,G241
PW37,G336
PW46,G70
PW12,G332
PW40,G230
PW45,G225
PW21,G120
PW4,G159
PW36,G267
PW4,G344
PW3,G51
PW17,G347
PW22,G264
PW21,G396
PW10,G24
PW14,G182
PW33,G326
PW47,G310
PW26,G204
PW7,G295
PW0,G396
PW14,G306
PW23,G197
PW1,G70
PW20,G148
PW32,G225
PW26,G17
PW45,G14
PW45,G92
PW47,G239
PW12,G37
PW49,G3
PW9,G233
PW39,G333
PW19,G366
PW26,G150
PW10,G62
PW10,G58
PW28,G96
PW36,G146
PW39,G12
PW19,G38
PW9,G221
PW34,G383
PW43,G284
PW30,G393
PW8,G301
PW37,G223
PW36,G203
PW21,G32
PW45,G259
PW22,G294
PW14,G144
PW38,G142
PW27,G181
PW28,G371
PW8,G168
PW24,G114
PW32,G371
PW13,G17
PW32,G146
PW32,G331
PW31,G1
PW44,G156
PW30,G209
PW13,G146
PW6,G163
PW0,G318
PW48,G315
PW30,G179
PW43,G271
PW1,G87
PW30,G390
PW25,G152
PW29,G385
PW9,G295
PW22,G216
PW48,G237
PW7,G346
PW2,G83
PW25,G103
PW8,G128
PW49,G109
PW28,G309
PW18,G311
PW2,G250
PW30,G244
PW16,G282
PW36,G348
PW12,G366
PW22,G273
