pathway_id,gene
PW38,G159
PW48,G74
PW31,G146
PW30,G142
PW3,G38
PW23,G257
PW24,G65
PW12,G51
PW30,G166
PW2,G3
PW19,G83
PW42,G259
PW10,G339
PW5,G119
PW4,G130
PW22,G285
PW32,G163
PW6,G229
PW31,G20
PW39,G58
PW30,G367
PW26,G125
PW34,G91
PW26,G209
PW22,G348
PW14,G271
PW30,G246
PW13,G241
PW22,G133
PW9,G146
PW48,G17
PW11,G321
PW18,G245
PW5,G305
PW44,G261
PW13,G14
PW19,G375
PW26,G17
PW45,G68
PW46,G383
PW22,G244
PW41,G196
PW38,G151
PW17,G297
PW16,G107
PW2,G336
PW23,G216
PW32,G94
PW5,G160
PW20,G65
PW36,G282
PW8,G275
PW39,G355
PW0,G83
PW5,G190
PW34,G361
PW44,G56
PW24,G186
PW33,G18
PW24,G92
PW22,G334
PW47,G338
PW14,G383
PW45,G192
PW10,G176
PW37,G312
PW24,G394
PW15,G328
PW24,G388
PW12,G163
PW33,G128
PW30,G20
PW48,G144
PW21,G254
PW29,G133
PW25,G117
PW48,G352
PW48,G341
PW6,G158
PW40,G223
PW19,G383
PW17,G278
PW8,G318
PW39,G170
PW9,G316
PW31,G134
PW13,G8
PW20,G40
PW38,G377
PW13,G231
PW19,G249
PW7,G189
PW18,G25
PW0,G384
PW6,G371
PW45,G47
PW25,G248
PW47,G29
PW45,G255
PW8,G49
PW35,G1
PW30,G147
PW16,G66
PW29,G384
PW35,G326
PW31,G131
PW17,G24
PW4,G174
PW2,G398
PW46,G192
PW31,G393
PW3,G51
PW13,G176
PW26,G278
PW36,G267
PW48,G218
PW21,G23
PW38,G165
PW30,G19
PW21,G137
PW38,G3
PW33,G219
PW30,G227
PW4,G187
PW45,G320
PW48,G317
PW41,G157
PW32,G228
PW9,G90
PW7,G75
PW22,G211
PW38,G341
PW33,G257
PW12,G354
PW26,G284
PW19,G10
PW26,G386
PW3,G47
PW48,G352
PW41,G341
PW10,G180
PW11,G200
PW27,G232
PW18,G363
PW29,G49
PW15,G165
PW33,G247
PW21,G58
PW30,G67
PW19,G277
PW2,G121
PW16,G261
PW37,G333
PW15,G94
PW13,G182
PW43,G177
PW38,G292
PW20,G309
PW0,G47
PW43,G89
PW24,G355
PW6,G12
PW28,G178
PW0,G330
PW8,G325
PW36,G281
PW30,G3
PW1,G377
PW45,G242
PW37,G228
PW15,G334
PW14,G84
PW35,G76
PW1,G291
PW15,G271
PW22,G221
PW2,G206
PW14,G190
PW1,G96
PW0,G219
PW2,G117
PW29,G376
PW4,G214
PW41,G110
PW44,G244
PW15,G303
PW5,G115
PW13,G198
PW16,G367
PW9,G154
PW7,G366
PW14,G336
PW7,G203
PW19,G111
PW28,G218
PW12,G240
PW1,G3
PW19,G332
PW8,G214
PW19,G387
PW4,G16
PW22,G6
PW35,G85
PW32,G233
PW19,G88
PW43,G275
PW3,G96
PW32,G368
PW32,G153
PW23,G11
PW45,G167
PW40,G95
PW9,G105
PW2,G209
PW26,G378
PW0,G283
PW42,G232
PW1,G159
PW0,G223
PW23,G261
PW48,G114
PW18,G44
PW33,G43
PW36,G189
PW35,G192
PW11,G181
PW39,G396
PW9,G235
PW25,G366
PW11,G1
PW42,G82
PW45,G289
PW26,G347
PW24,G282
PW8,G193
PW39,G18
PW49,G220
PW16,G200
PW8,G343
PW17,G172
PW1,G367
PW48,G8
PW29,G35
PW37,G96
PW13,G68
PW28,G117
PW16,G388
PW43,G51
PW42,G292
PW10,G368
PW13,G46
PW3,G287
PW24,G366
PW29,G385
PW4,G132
PW6,G148
PW14,G363
PW24,G44
PW49,G19
PW4,G32
PW26,G267
PW4,G191
PW9,G105
PW38,G28
