pathway_id,gene
PW48,G231
PW43,G4
PW19,G317
PW10,G353
PW44,G13
PW30,G320
PW26,G183
PW19,G291
PW23,G16
PW8,G360
PW4,G33
PW2,G258
PW30,G204
PW26,G133
PW12,G383
PW43,G321
PW34,G180
PW21,G357
PW1,G132
PW49,G369
PW26,G259
PW46,G103
PW32,G145
PW24,G275
PW17,G94
PW38,G119
PW3,G285
PW20,G367
PW35,G52
PW30,G19
PW8,G52
PW30,G148
PW8,G228
PW42,G103
PW14,G49
PW22,G37
PW19,G280
PW8,G88
PW14,G332
PW3,G1
PW12,G244
PW28,G338
PW34,G99
PW13,G160
PW29,G159
PW39,G145
PW35,G85
PW17,G49
PW34,G31
PW41,G73
PW11,G271
PW47,G278
PW21,G76
PW18,G340
PW15,G299
PW17,G152
PW35,G16
PW35,G250
PW41,G76
PW0,G144
PW0,G374
PW22,G290
PW36,G49
PW1,G261
PW30,G198
PW43,G309
PW17,G329
PW3,G279
PW44,G167
PW21,G233
PW2,G325
PW49,G218
PW33,G278
PW38,G146
PW41,G38
PW33,G243
PW27,G109
PW7,G16
PW42,G369
PW33,G297
PW44,G274
PW44,G141
PW27,G293
PW22,G235
PW35,G64
PW9,G38
PW48,G299
PW35,G96
PW15,G285
PW29,G132
PW5,G358
PW29,G144
PW47,G228
PW11,G227
PW48,G131
PW40,G176
PW21,G224
PW24,G86
PW23,G125
PW33,G399
PW4,G283
PW11,G83
PW49,G197
PW44,G18
PW17,G314
PW36,G23
PW14,G388
PW44,G37
PW45,G311
PW5,G368
PW2,G80
PW6,G245
PW42,G150
PW7,G270
PW20,G63
PW25,G289
PW2,G333
PW12,G168
PW34,G159
PW30,G27
PW0,G19
PW25,G307
PW38,G227
PW42,G282
PW14,G41
PW38,G221
PW13,G299
PW20,G291
PW13,G270
PW34,G62
PW4,G384
PW11,G214
PW41,G324
PW37,G68
PW30,G98
PW0,G391
PW37,G281
PW9,G85
PW16,G378
PW17,G178
PW4,G116
PW1,G212
PW45,G280
PW32,G181
PW4,G157
PW26,G244
PW38,G94
PW41,G84
PW23,G142
PW12,G251
PW2,G14
PW9,G312
PW26,G203
PW25,G237
PW33,G74
PW19,G150
PW5,G189
PW44,G152
PW23,G253
PW1,G1
PW29,G336
PW37,G167
PW26,G257
PW7,G244
PW30,G377
PW29,G216
PW43,G165
PW49,G302
PW4,G226
PW20,G58
PW43,G367
PW0,G274
PW33,G264
PW37,G133
PW40,G325
PW45,G108
PW23,G343
PW42,G205
PW3,G395
PW49,G191
PW30,G342
PW3,G330
PW37,G24
PW28,G126
PW37,G295
PW28,G225
PW20,G343
PW26,G190
PW22,G189
PW10,G377
PW28,G103
PW28,G229
PW31,G148
PW0,G240
PW22,G80
PW0,G51
PW19,G334
PW38,G113
PW1,G127
PW10,G308
PW36,G25
PW26,G187
PW40,G63
PW16,G366
PW49,G302
PW2,G160
PW14,G333
PW43,G301
PW35,G88
PW13,G336
PW48,G193
PW48,G158
PW15,G261
PW24,G130
PW12,G107
PW44,G247
PW0,G139
PW39,G16
PW31,G142
PW27,G192
PW47,G214
PW26,G67
PW7,G295
PW33,G282
PW11,G274
PW9,G209
PW4,G170
PW46,G159
PW41,G320
PW16,G219
PW14,G223
PW6,G277
PW41,G146
PW20,G376
PW13,G386
PW37,G141
PW29,G144
PW47,G320
PW0,G286
PW6,G344
PW48,G295
PW28,G378
PW23,G287
PW19,G96
PW15,G23
PW46,G49
PW7,G298
PW33,G132
PW22,G277
PW29,G89
PW4,G351
PW33,G47
PW35,G315
PW1,G262
PW23,G303
PW25,G251
PW34,G362
PW4,G306
PW15,G248
PW3,G35
PW26,G182
PW7,G266
PW22,G390
PW24,G255
PW14,G346
PW45,G47
PW42,G207
PW33,G394
PW48,G56
PW6,G173
PW16,G137
PW37,G157
PW8,G90
PW47,G369
PW6,G95
PW18,G66
PW38,G43
PW4,G46
PW31,G320
PW13,G309
PW6,G396
PW10,G181
PW15,G354
PW32,G301
PW16,G228
PW35,G88
PW39,G139
PW35,G12
PW23,G328
PW24,G292
PW47,G88
PW24,G25
PW31,G208
PW23,G250
PW23,G333
PW4,G176
PW22,G296
PW45,G186
PW3,G141
PW3,G247
PW2,G40
PW30,G338
PW2,G182
PW16,G295
PW14,G209
PW5,G352
PW4,G348
PW25,G352
PW48,G151
PW3,G133
PW12,G271
PW0,G220
PW32,G351
PW25,G127
PW13,G215
PW8,G232
PW15,G47
PW37,G306
PW15,G105
PW14,G180
PW29,G294
PW43,G131
PW20,G92
PW0,G118
PW23,G237
PW28,G250
PW46,G17
PW10,G79
PW42,G374
PW3,G191
PW25,G13
PW40,G29
PW9,G341
PW13,G351
PW38,G225
PW26,G318
