pathway_id,gene
PW22,G366
PW15,G250
PW29,G70
PW36,G348
PW9,G225
PW0,G3
PW17,G66
PW5,G94
PW21,G292
PW31,G394
PW15,G332
PW3,G163
PW23,G334
PW35,G94
PW25,G99
PW48,G228
PW48,G137
PW44,G189
PW40,G325
PW14,G40
PW32,G290
PW17,G52
PW14,G351
PW9,G290
PW25,G67
PW22,G226
PW0,G209
PW4,G385
PW45,G323
PW28,G299
PW3,G145
PW30,G159
PW15,G383
PW16,G182
PW44,G338
PW21,G56
PW34,G302
PW2,G178
PW31,G369
PW49,G289
PW23,G160
PW27,G181
PW43,G377
PW23,G62
PW3,G335
PW12,G395
PW7,G122
PW36,G329
PW18,G255
PW37,G224
PW30,G167
PW9,G163
PW45,G167
PW14,G331
PW44,G163
PW28,G295
PW30,G134
PW22,G378
PW38,G259
PW18,G211
PW38,G231
PW17,G66
PW13,G180
PW14,G29
PW2,G224
PW19,G377
PW26,G58
PW15,G373
PW31,G219
PW11,G192
PW39,G81
PW49,G283
PW42,G278
PW14,G165
PW8,G18
PW13,G281
PW23,G197
PW2,G303
PW47,G355
PW11,G375
PW5,G250
PW11,G342
PW23,G312
PW4,G139
PW31,G124
PW10,G168
PW1,G340
PW49,G212
PW22,G187
PW48,G333
PW19,G212
PW38,G30
PW8,G312
PW17,G318
PW20,G109
PW8,G333
PW35,G146
PW48,G204
PW35,G278
PW17,G359
PW48,G301
PW28,G58
PW25,G262
PW26,G145
PW44,G218
PW43,G302
PW36,G110
PW26,G245
PW36,G71
PW16,G257
PW44,G228
PW40,G38
PW24,G304
PW1,G114
PW7,G84
PW24,G95
PW9,G153
PW14,G74
PW36,G273
PW28,G349
PW3,G328
PW37,G161
PW19,G367
PW16,G285
PW8,G196
PW42,G309
PW9,G142
PW41,G291
PW40,G193
PW5,G305
PW4,G313
PW39,G266
PW29,G14
PW20,G25
PW25,G172
PW34,G80
PW0,G35
PW29,G243
PW34,G309
PW25,G378
PW26,G320
PW25,G222
PW45,G113
PW3,G141
PW30,G148
PW14,G192
PW23,G314
PW18,G318
PW30,G125
PW29,G8
PW4,G197
PW20,G117
PW32,G396
PW39,G41
PW35,G274
PW10,G128
PW45,G133
PW13,G221
PW27,G368
PW31,G376
PW43,G142
PW23,G281
PW9,G96
PW29,G281
PW16,G279
PW25,G62
PW33,G37
PW26,G333
PW21,G387
PW15,G391
PW17,G27
PW4,G246
PW10,G352
PW18,G227
PW2,G68
PW13,G137
PW41,G118
PW17,G103
PW23,G257
PW31,G52
PW16,G277
PW49,G91
PW30,G267
PW47,G108
PW14,G327
PW23,G148
PW18,G170
PW27,G122
PW35,G152
PW43,G166
PW6,G245
PW14,G189
PW45,G362
PW32,G383
PW4,G14
PW26,G144
PW16,G31
PW36,G310
PW12,G338
PW19,G352
PW29,G271
PW18,G306
PW44,G24
PW44,G23
PW37,G383
PW46,G191
PW15,G382
PW9,G207
PW47,G320
PW45,G36
PW18,G65
PW42,G69
PW3,G223
PW45,G373
PW11,G322
PW22,G3
PW21,G103
PW15,G172
PW29,G166
PW13,G180
PW8,G145
PW4,G244
PW29,G92
PW44,G258
PW28,G25
PW42,G297
PW30,G174
PW30,G165
PW18,G328
PW27,G102
PW23,G154
PW43,G232
PW11,G165
PW46,G369
PW19,G247
PW29,G279
PW17,G338
PW7,G287
PW3,G152
PW4,G271
PW24,G132
PW27,G150
PW38,G396
PW24,G65
PW0,G87
PW29,G31
PW8,G243
PW19,G180
PW2,G196
PW35,G157
PW22,G383
PW2,G293
PW36,G175
PW37,G56
PW17,G377
PW14,G342
PW31,G55
PW40,G373
PW37,G301
PW25,G336
PW43,G223
PW27,G291
PW44,G119
PW34,G363
PW49,G334
PW16,G93
PW18,G299
PW36,G45
PW1,G232
PW10,G331
PW46,G295
PW18,G176
PW1,G351
PW14,G281
PW6,G4
PW33,G229
PW37,G17
PW36,G183
PW3,G208
PW28,G132
PW38,G267
PW39,G88
PW28,G3
PW2,G254
PW37,G58
PW30,G47
PW48,G209
PW35,G173
PW49,G214
PW29,G267
PW33,G225
PW24,G165
PW38,G231
PW41,G90
PW1,G108
PW26,G111
PW0,G57
PW33,G128
PW49,G237
PW1,G177
