pathway_id,gene
PW37,G243
PW28,G131
PW32,G163
PW24,G157
PW31,G133
PW26,G158
PW21,G271
PW3,G146
PW18,G295
PW8,G115
PW17,G168
PW18,G326
PW0,G247
PW29,G19
PW25,G283
PW33,G132
PW35,G261
PW10,G369
PW36,G84
PW25,G49
PW25,G14
PW0,G231
PW16,G324
PW47,G274
PW23,G216
PW16,G159
PW41,G373
PW29,G220
PW11,G253
PW13,G243
PW25,G155
PW28,G377
PW18,G165
PW42,G181
PW44,G327
PW2,G28
PW15,G281
PW5,G38
PW48,G285
PW40,G215
PW11,G380
PW40,G24
PW9,G232
PW14,G47
PW19,G377
PW2,G182
PW1,G28
PW9,G205
PW49,G270
PW17,G256
PW5,G282
PW9,G167
PW35,G88
PW30,G65
PW29,G124
PW24,G389
PW45,G334
PW13,G339
PW17,G270
PW22,G20
PW3,G248
PW45,G328
PW2,G338
PW40,G192
PW5,G388
PW35,G29
PW9,G374
PW23,G3
PW29,G17
PW40,G146
PW38,G128
PW39,G95
PW26,G99
PW20,G51
PW26,G145
PW46,G93
PW48,G251
PW16,G111
PW34,G215
PW23,G161
PW29,G284
PW25,G396
PW43,G340
PW12,G51
PW41,G375
PW46,G109
PW30,G262
PW37,G165
PW19,G141
PW12,G176
PW26,G243
PW18,G132
PW10,G82
PW26,G277
PW37,G177
PW30,G261
PW35,G24
PW36,G274
PW48,G226
PW37,G66
PW24,G302
PW42,G175
PW26,G286
PW30,G89
PW14,G370
PW29,G158
PW4,G244
PW3,G153
PW38,G115
PW3,G368
PW26,G148
PW34,G25
PW9,G132
PW44,G1
PW18,G168
PW5,G352
PW44,G337
PW30,G393
PW13,G159
PW14,G367
PW49,G224
PW48,G232
PW32,G200
PW32,G200
PW11,G395
PW30,G358
PW6,G393
PW13,G327
PW9,G51
PW28,G65
PW49,G148
PW3,G56
PW46,G41
PW3,G257
PW15,G355
PW38,G220
PW0,G391
PW7,G219
PW8,G378
PW28,G330
PW18,G333
PW18,G243
PW23,G195
PW20,G299
