pathway_id,gene
PW36,G279
PW25,G243
PW24,G282
PW22,G159
PW45,G295
PW9,G76
PW0,G166
PW2,G19
PW46,G8
PW21,G145
PW49,G334
PW13,G191
PW30,G334
PW36,G250
PW9,G278
PW3,G289
PW46,G374
PW32,G130
PW16,G206
PW31,G309
PW14,G171
PW17,G178
PW29,G25
PW8,G13
PW16,G148
PW13,G119
PW3,G63
PW21,G290
PW24,G67
PW28,G204
PW39,G166
PW15,G88
PW17,G360
PW7,G349
PW43,G172
PW26,G248
PW0,G214
PW45,G255
PW44,G102
PW33,G224
PW39,G308
PW20,G378
PW30,G67
PW9,G144
PW34,G23
PW4,G110
PW19,G312
PW30,G363
PW6,G142
PW25,G394
PW1,G157
PW12,G387
PW13,G341
PW15,G385
PW10,G177
PW26,G92
PW19,G373
PW16,G258
PW31,G180
PW29,G333
PW46,G37
PW4,G175
PW47,G134
PW20,G310
PW48,G368
PW46,G334
PW21,G95
PW28,G75
PW36,G112
PW26,G25
PW42,G290
PW23,G348
PW14,G309
PW12,G83
PW19,G96
PW40,G235
PW0,G378
PW43,G163
PW31,G223
PW11,G132
PW8,G367
PW19,G254
PW5,G69
PW14,G310
PW35,G174
PW44,G215
PW27,G56
PW2,G253
PW1,G232
PW36,G187
PW15,G103
PW33,G293
PW30,G363
PW35,G385
PW30,G3
PW37,G221
PW21,G92
PW46,G167
PW39,G396
PW25,G304
PW25,G254
PW23,G238
PW30,G291
PW44,G167
PW15,G339
PW15,G80
PW8,G14
PW48,G62
PW0,G362
PW23,G191
PW29,G66
PW2,G281
PW14,G76
PW34,G164
PW23,G264
PW23,G295
PW41,G81
PW17,G133
PW40,G271
PW24,G352
PW10,G391
PW8,G357
PW25,G221
PW34,G226
PW24,G1
PW49,G192
PW2,G274
PW35,G148
PW27,G312
PW41,G150
PW35,G46
PW31,G228
PW34,G350
PW38,G144
PW18,G33
PW0,G158
PW43,G177
PW46,G152
PW47,G327
PW22,G211
PW40,G253
PW36,G148
PW9,G196
PW9,G125
PW31,G303
PW22,G119
PW39,G28
PW9,G200
PW44,G66
PW32,G340
PW33,G240
PW33,G377
PW26,G301
PW14,G214
PW32,G228
PW2,G244
PW25,G159
PW6,G335
PW48,G84
PW36,G87
PW26,G183
PW40,G352
PW19,G354
PW20,G367
PW48,G105
PW16,G281
PW1,G329
PW17,G180
PW35,G90
PW8,G18
PW9,G327
PW17,G282
PW4,G380
PW8,G381
PW5,G286
PW48,G179
PW18,G16
PW34,G366
PW49,G165
PW45,G121
PW19,G264
PW8,G175
PW33,G295
PW19,G212
PW16,G393
PW1,G88
PW35,G187
PW35,G82
PW17,G109
PW20,G384
PW47,G41
PW5,G386
PW40,G117
PW30,G295
PW7,G12
PW34,G329
PW15,G173
PW11,G201
PW14,G348
PW45,G227
PW14,G266
PW9,G317
PW14,G117
PW11,G393
PW41,G170
PW9,G44
PW4,G274
PW37,G224
PW34,G297
PW0,G237
PW17,G168
PW37,G163
PW29,G16
PW12,G47
PW48,G327
PW37,G100
PW38,G148
PW46,G226
PW1,G374
PW21,G1
PW38,G135
PW29,G195
PW48,G351
PW0,G198
PW37,G257
PW33,G267
PW12,G65
PW41,G299
PW18,G225
PW11,G51
PW45,G65
PW4,G85
PW42,G118
PW28,G381
PW45,G383
PW19,G99
PW26,G220
PW36,G302
PW7,G62
PW31,G137
PW20,G83
PW5,G330
PW37,G291
PW7,G355
PW38,G320
PW47,G103
PW4,G223
PW29,G20
PW38,G219
PW33,G59
PW22,G209
PW22,G187
PW4,G49
PW17,G69
PW26,G281
PW46,G110
PW43,G366
PW38,G295
PW3,G314
PW6,G23
PW38,G182
PW45,G279
PW48,G58
PW28,G4
PW21,G122
PW19,G249
PW24,G132
PW15,G328
PW0,G347
PW45,G356
PW39,G51
PW0,G316
PW29,G53
PW17,G203
PW31,G94
PW18,G150
PW13,G378
PW8,G343
PW24,G382
PW36,G227
PW33,G299
PW47,G116
PW26,G114
PW40,G85
PW18,G46
PW30,G292
PW42,G373
PW33,G146
PW35,G181
PW26,G266
PW32,G321
PW38,G141
PW32,G267
PW32,G209
PW36,G369
PW27,G128
PW18,G1
PW23,G359
PW8,G29
PW24,G237
PW23,G368
PW22,G287
PW31,G330
PW14,G69
PW22,G180
PW24,G261
PW13,G270
PW0,G399
PW17,G190
PW40,G165
PW33,G118
PW44,G89
PW3,G18
PW25,G246
PW33,G249
PW29,G30
PW11,G348
PW48,G396
PW12,G232
PW19,G281
PW3,G31
PW29,G331
PW44,G203
PW27,G312
PW12,G225
PW5,G266
PW8,G333
PW3,G23
PW30,G338
PW29,G52
PW8,G131
PW48,G321
PW23,G93
PW37,G41
PW11,G250
PW32,G244
PW48,G346
PW36,G64
PW8,G165
PW1,G129
PW34,G58
PW2,G75
PW8,G345
PW27,G320
PW11,G337
PW48,G283
PW18,G243
PW31,G17
PW2,G247
PW10,G176
PW17,G108
PW9,G87
PW25,G365
PW44,G79
PW29,G14
PW43,G396
PW36,G103
PW13,G388
PW48,G229
PW39,G334
PW48,G323
PW33,G308
PW15,G167
PW30,G74
PW15,G247
PW36,G66
PW15,G311
PW14,G275
PW39,G214
PW6,G163
PW44,G25
PW10,G67
PW4,G262
PW32,G139
PW25,G378
PW44,G295
PW18,G139
PW42,G277
PW23,G197
PW45,G125
PW8,G205
PW22,G358
PW37,G318
PW19,G271
PW18,G326
PW38,G111
PW26,G321
PW26,G3
PW18,G153
PW24,G251
PW27,G292
PW35,G14
PW43,G271
PW10,G111
PW18,G394
PW48,G40
PW39,G280
PW31,G315
PW7,G49
PW7,G284
PW49,G267
PW33,G245
PW11,G229
PW44,G270
PW38,G134
PW6,G322
PW13,G362
PW37,G114
PW45,G237
PW18,G233
PW22,G59
PW44,G70
PW0,G197
PW0,G20
PW15,G36
PW2,G336
PW45,G165
PW45,G52
PW28,G74
PW12,G58
PW30,G267
PW2,G220
PW34,G318
PW9,G107
PW20,G383
PW24,G367
PW32,G74
PW9,G109
PW35,G142
PW49,G222
PW10,G367
PW3,G56
PW5,G96
PW45,G371
PW16,G287
PW20,G278
PW14,G251
PW22,G320
PW10,G38
PW14,G341
PW39,G398
PW1,G294
PW46,G377
PW7,G261
PW15,G206
PW28,G169
PW15,G203
PW5,G133
PW16,G103
PW34,G171
PW26,G78
PW45,G214
PW22,G218
PW22,G133
PW18,G192
PW30,G228
PW14,G393
PW42,G261
PW41,G223
PW29,G35
PW10,G343
PW35,G221
PW21,G315
PW0,G247
PW33,G53
PW32,G231
PW8,G31
PW9,G135
PW31,G130
PW29,G126
PW37,G262
PW13,G228
PW11,G55
PW30,G132
PW15,G43
PW29,G125
PW3,G375
PW0,G333
PW37,G56
PW41,G383
PW31,G189
PW47,G197
PW46,G17
PW37,G63
PW40,G244
PW1,G275
PW17,G264
PW24,G250
PW11,G341
PW36,G75
PW38,G378
PW33,G156
PW37,G332
PW5,G153
PW7,G323
PW9,G3
PW20,G168
PW21,G244
PW24,G72
PW36,G344
PW12,G44
PW45,G154
PW40,G223
PW38,G369
PW37,G191
PW43,G193
PW7,G318
PW28,G200
PW11,G216
PW28,G19
PW23,G32
PW49,G302
PW49,G351
PW20,G383
PW23,G3
PW43,G389
PW4,G38
PW0,G127
PW48,G250
PW42,G392
PW30,G242
PW38,G117
PW42,G176
PW20,G155
PW23,G271
PW48,G94
PW43,G256
PW35,G4
PW31,G3
PW46,G333
PW13,G152
PW38,G70
PW10,G243
PW35,G65
PW40,G47
PW26,G120
PW14,G373
PW38,G199
PW31,G326
PW2,G31
PW22,G212
PW6,G231
PW42,G309
PW3,G299
PW17,G158
PW13,G369
PW27,G250
PW19,G218
PW30,G244
PW40,G84
PW38,G58
PW35,G138
PW25,G366
PW30,G332
PW17,G123
PW7,G160
PW28,G312
PW27,G304
PW4,G386
PW21,G108
PW26,G388
PW1,G220
PW32,G224
PW11,G390
PW36,G25
PW5,G333
PW44,G207
PW22,G147
PW17,G128
PW24,G154
PW8,G329
PW35,G303
PW30,G33
PW36,G204
PW18,G14
PW5,G151
PW10,G155
PW9,G99
PW3,G371
PW38,G241
PW2,G95
PW6,G328
PW6,G65
PW11,G141
PW15,G331
PW49,G377
PW2,G289
PW14,G274
PW44,G122
PW37,G165
PW39,G371
PW16,G119
PW13,G74
PW15,G24
PW33,G308
PW4,G32
PW13,G373
PW41,G92
PW29,G13
PW35,G66
PW43,G341
PW32,G105
PW7,G172
PW34,G132
PW4,G3
PW4,G117
PW29,G127
PW35,G295
PW10,G161
PW11,G311
PW25,G313
PW13,G181
PW2,G165
PW30,G263
PW10,G49
PW3,G283
PW22,G294
PW30,G193
PW2,G383
PW8,G257
PW29,G299
PW1,G163
PW11,G27
PW12,G377
PW2,G336
PW44,G172
PW25,G330
PW42,G84
PW44,G261
PW36,G8
PW38,G16
PW27,G209
PW49,G11
PW6,G156
PW2,G299
PW44,G287
PW19,G115
PW2,G83
PW4,G88
PW16,G373
PW11,G68
PW26,G196
PW20,G190
PW37,G131
PW43,G385
PW15,G180
PW3,G390
PW41,G193
PW45,G307
PW0,G259
PW17,G251
PW40,G33
PW35,G315
PW23,G47
PW11,G396
PW21,G222
PW3,G383
PW1,G124
PW26,G160
PW44,G256
PW2,G141
PW49,G208
PW49,G283
PW1,G24
PW28,G12
PW45,G244
PW33,G28
PW42,G233
PW33,G305
PW0,G292
PW31,G159
PW15,G334
PW32,G125
PW11,G351
PW45,G361
PW35,G38
PW16,G204
PW22,G393
PW14,G10
PW4,G306
PW26,G51
PW14,G306
PW9,G31
PW23,G279
PW37,G328
PW37,G141
PW4,G88
PW26,G146
PW28,G208
PW13,G103
PW4,G355
PW29,G227
PW13,G360
PW15,G342
PW28,G146
PW14,G15
PW27,G182
PW18,G40
PW44,G324
PW3,G363
PW16,G208
PW21,G335
PW15,G336
PW35,G73
PW20,G189
PW35,G145
PW34,G355
PW47,G209
