pathway_id,gene
PW3,G67
PW0,G336
PW40,G206
PW14,G228
PW33,G49
PW31,G200
PW39,G83
PW10,G345
PW1,G387
PW39,G243
PW6,G208
PW13,G68
PW28,G155
PW11,G302
PW48,G91
PW1,G75
PW41,G382
PW33,G320
PW2,G278
PW29,G294
PW41,G341
PW36,G367
PW2,G351
PW17,G135
PW32,G220
PW30,G329
PW33,G200
PW19,G324
PW25,G225
PW22,G309
PW17,G327
PW26,G356
PW23,G87
PW24,G23
PW36,G227
PW20,G369
PW8,G206
PW48,G128
PW31,G20
PW19,G172
PW41,G244
PW29,G327
PW48,G89
PW33,G296
PW47,G243
PW23,G153
PW27,G373
PW36,G231
PW42,G340
PW3,G181
PW7,G120
PW19,G318
PW23,G366
PW29,G350
PW23,G338
PW25,G110
PW46,G334
PW43,G99
PW30,G216
PW28,G151
PW29,G176
PW34,G302
PW13,G318
PW12,G25
PW25,G139
PW9,G190
PW29,G262
PW24,G80
PW23,G383
PW22,G168
PW33,G371
PW10,G251
PW45,G274
PW47,G342
PW22,G103
PW15,G58
PW10,G144
PW24,G42
PW38,G148
PW3,G159
PW44,G254
PW25,G40
PW33,G3
PW28,G285
PW2,G278
PW30,G176
PW48,G24
PW34,G343
PW45,G171
PW15,G377
PW8,G290
PW14,G205
PW0,G41
PW39,G189
PW44,G79
PW10,G158
PW10,G39
PW11,G28
PW17,G237
PW18,G119
PW26,G346
PW42,G349
PW48,G221
PW6,G141
PW20,G244
PW7,G203
PW37,G246
PW47,G273
PW27,G14
PW43,G165
PW31,G348
PW31,G62
PW45,G333
PW4,G154
PW28,G13
PW28,G175
PW7,G309
PW33,G197
PW35,G340
PW17,G176
PW15,G160
PW32,G196
PW16,G308
PW8,G196
PW30,G374
PW40,G228
PW46,G248
PW30,G257
PW44,G47
PW5,G56
PW49,G377
PW20,G148
PW35,G212
PW12,G141
PW1,G228
PW11,G304
PW3,G179
PW4,G16
PW11,G66
PW17,G90
PW41,G247
PW35,G141
PW34,G14
PW6,G131
PW23,G17
PW36,G316
PW29,G274
PW7,G255
PW34,G117
PW48,G333
PW0,G223
PW30,G298
PW44,G108
PW11,G351
PW18,G264
PW24,G166
PW46,G172
PW15,G124
PW4,G221
PW17,G383
PW34,G128
PW20,G318
PW22,G88
PW37,G20
PW20,G253
PW36,G167
PW38,G24
PW14,G369
PW26,G195
PW2,G33
PW22,G38
PW34,G49
PW18,G355
PW18,G132
PW30,G58
PW48,G45
PW15,G219
PW45,G208
PW26,G209
PW19,G90
PW20,G310
PW34,G96
PW48,G132
PW12,G232
PW29,G264
PW7,G312
PW42,G51
PW13,G56
PW24,G52
PW29,G257
PW23,G328
PW4,G396
PW31,G339
PW17,G375
PW43,G246
PW31,G85
PW7,G321
PW27,G69
PW5,G251
PW18,G282
PW9,G287
PW24,G65
PW0,G342
PW37,G75
PW44,G134
PW48,G180
PW47,G307
PW45,G290
PW20,G291
PW22,G58
PW18,G153
PW11,G295
PW6,G250
PW38,G314
PW3,G121
PW32,G203
PW42,G338
PW15,G19
PW35,G274
PW6,G125
PW3,G30
PW9,G306
PW22,G259
PW8,G192
PW44,G330
PW4,G110
PW0,G192
PW48,G221
PW17,G199
PW36,G167
PW29,G277
PW26,G293
PW16,G239
PW46,G326
PW4,G243
PW48,G4
PW31,G70
PW26,G365
PW26,G95
PW4,G373
PW4,G228
PW19,G214
PW40,G154
PW12,G33
PW25,G271
PW3,G244
PW9,G49
PW48,G189
PW48,G325
PW13,G145
PW24,G340
PW37,G55
PW41,G67
PW30,G53
PW5,G127
PW14,G301
PW39,G230
PW41,G215
PW22,G309
PW8,G306
PW13,G152
PW5,G351
PW8,G243
PW21,G295
PW11,G76
PW38,G261
PW3,G32
PW31,G353
