pathway_id,gene
PW29,G230
PW8,G195
PW24,G33
PW32,G58
PW0,G141
PW33,G221
PW5,G41
PW14,G120
PW37,G103
PW16,G262
PW1,G125
PW11,G383
PW17,G19
PW49,G224
PW45,G32
PW19,G76
PW39,G374
PW11,G107
PW37,G88
PW21,G24
PW1,G84
PW47,G251
PW19,G52
PW20,G4
PW8,G385
PW26,G146
PW14,G334
PW45,G56
PW2,G28
PW34,G298
PW47,G382
PW9,G271
PW39,G222
PW3,G342
PW9,G377
PW0,G52
PW42,G262
PW42,G214
PW9,G229
PW28,G383
PW33,G85
PW46,G292
PW49,G246
PW37,G299
PW18,G139
PW18,G221
PW34,G323
PW11,G353
PW20,G167
PW19,G339
PW1,G59
PW20,G74
PW31,G74
PW24,G163
PW42,G13
PW26,G196
PW0,G146
PW20,G351
PW48,G336
PW22,G96
PW13,G355
PW2,G342
PW28,G225
PW35,G363
PW29,G239
PW38,G88
PW11,G240
PW45,G47
PW49,G172
PW30,G267
PW41,G41
PW12,G126
PW22,G192
PW38,G49
PW21,G270
PW33,G124
PW3,G111
PW10,G18
PW38,G148
PW12,G243
PW40,G182
PW4,G287
PW48,G253
PW43,G167
PW47,G80
PW14,G58
PW13,G323
PW10,G273
PW31,G67
PW46,G75
PW19,G129
PW39,G291
PW15,G244
PW29,G117
PW25,G351
PW13,G368
PW38,G295
PW21,G351
PW36,G145
PW32,G49
PW20,G249
PW33,G270
PW10,G287
PW1,G33
PW26,G327
PW30,G66
PW35,G281
PW15,G341
PW39,G360
PW36,G23
PW46,G68
PW33,G57
PW16,G125
PW26,G251
PW12,G40
PW2,G32
PW15,G137
PW3,G159
PW17,G336
PW14,G189
PW30,G333
PW7,G388
PW14,G189
PW38,G267
PW37,G98
PW47,G181
PW23,G297
PW0,G66
PW13,G379
PW2,G279
PW31,G135
PW15,G65
PW15,G347
PW36,G344
PW13,G58
PW24,G105
PW44,G266
PW33,G134
PW13,G20
PW4,G244
PW12,G156
PW35,G266
PW25,G309
PW42,G333
PW17,G352
PW30,G243
PW2,G80
PW9,G284
PW22,G159
PW38,G348
PW17,G45
PW36,G337
PW21,G366
PW31,G176
PW42,G226
PW25,G62
PW37,G338
PW6,G290
PW3,G6
PW41,G49
PW23,G374
PW5,G277
PW21,G343
PW14,G232
PW21,G153
PW48,G301
PW14,G114
PW8,G107
PW46,G192
PW39,G35
PW8,G225
PW49,G52
PW42,G180
PW22,G165
PW33,G163
PW26,G351
PW20,G171
PW43,G151
PW40,G366
PW27,G65
PW31,G148
PW40,G12
PW15,G360
PW24,G3
PW7,G312
PW8,G272
PW32,G72
PW4,G398
PW29,G192
PW11,G47
PW36,G154
PW0,G37
PW25,G95
PW36,G266
PW15,G220
PW23,G243
PW13,G324
PW38,G133
PW6,G31
PW11,G144
PW47,G3
PW42,G214
PW28,G37
PW46,G388
PW34,G25
PW19,G218
PW35,G168
PW14,G120
PW42,G261
PW19,G348
PW8,G203
PW17,G118
PW40,G255
PW49,G328
PW34,G172
PW17,G370
PW8,G389
PW30,G99
PW21,G292
PW38,G224
PW48,G40
PW13,G247
PW35,G127
PW11,G315
PW44,G253
PW33,G373
PW14,G35
PW36,G122
PW34,G252
PW14,G232
PW30,G232
PW30,G320
PW44,G226
PW43,G36
PW0,G14
PW15,G250
PW20,G303
PW2,G211
PW3,G208
PW37,G141
PW14,G381
PW48,G148
PW29,G96
PW11,G134
PW3,G39
PW23,G264
PW24,G155
PW17,G40
PW27,G117
PW32,G231
PW22,G341
PW8,G160
PW15,G75
PW7,G121
PW7,G279
PW14,G119
PW34,G285
PW32,G326
PW28,G264
PW45,G187
PW5,G141
PW30,G334
PW1,G53
PW35,G359
PW9,G261
PW9,G74
PW16,G174
PW18,G295
PW26,G355
PW35,G87
PW16,G320
PW1,G160
PW9,G341
PW38,G130
PW16,G386
PW32,G70
PW38,G168
PW18,G371
PW39,G119
PW38,G128
PW28,G345
PW4,G31
PW44,G221
PW15,G82
PW28,G3
PW0,G93
PW9,G295
PW16,G363
PW45,G14
PW41,G28
PW38,G396
PW8,G393
PW4,G321
PW4,G227
PW27,G163
PW40,G243
PW43,G158
PW23,G261
PW15,G204
PW48,G346
PW16,G161
PW18,G130
PW18,G94
PW48,G378
PW48,G24
PW1,G312
PW23,G335
PW34,G212
PW43,G335
PW41,G191
PW37,G245
PW36,G264
PW34,G223
PW3,G196
PW9,G58
PW19,G281
PW6,G152
PW16,G155
PW11,G277
PW2,G308
PW39,G377
PW26,G59
PW41,G299
PW2,G373
PW29,G86
PW10,G65
PW6,G338
PW34,G155
PW6,G271
PW44,G15
PW43,G165
PW9,G176
PW37,G224
PW17,G367
PW18,G31
PW34,G96
PW19,G170
PW47,G125
PW45,G304
PW49,G92
PW7,G396
PW18,G105
PW40,G206
PW27,G223
PW35,G203
PW49,G145
PW27,G24
PW46,G122
PW9,G103
PW26,G320
PW49,G152
PW36,G306
PW26,G147
PW31,G378
PW17,G228
PW23,G350
PW43,G256
PW48,G263
PW30,G281
PW37,G178
PW33,G387
PW31,G244
PW10,G262
PW22,G321
PW18,G88
PW0,G290
PW22,G165
PW35,G117
PW33,G94
PW45,G383
PW4,G283
PW2,G331
PW31,G33
PW29,G251
PW25,G369
PW9,G64
PW37,G180
PW0,G16
PW38,G312
PW14,G125
PW25,G315
PW25,G25
PW35,G172
