pathway_id,gene
PW37,G115
PW11,G373
PW2,G257
PW28,G244
PW20,G42
PW29,G330
PW11,G182
PW32,G347
PW11,G16
PW26,G360
PW27,G132
PW22,G180
PW44,G69
PW4,G367
PW9,G396
PW13,G14
PW10,G8
PW12,G393
PW9,G365
PW38,G87
PW46,G72
PW45,G267
PW2,G353
PW9,G383
PW45,G264
PW7,G110
PW39,G222
PW11,G83
PW41,G348
PW6,G291
PW15,G343
PW17,G290
PW17,G220
PW24,G262
PW18,G114
PW25,G3
PW10,G67
PW18,G70
PW22,G326
PW3,G290
PW10,G342
PW22,G283
PW13,G23
PW44,G148
PW41,G69
PW5,G278
PW40,G62
PW24,G155
PW33,G144
PW15,G13
PW29,G261
PW45,G125
PW40,G133
PW41,G44
PW19,G165
PW8,G152
PW44,G117
PW23,G363
PW41,G55
PW36,G283
PW48,G306
PW1,G103
PW36,G131
PW10,G33
PW1,G215
PW0,G355
PW3,G187
PW48,G33
PW17,G344
PW15,G3
PW12,G192
PW2,G326
PW1,G65
PW30,G243
PW16,G252
PW47,G311
PW10,G160
PW3,G165
PW17,G373
PW28,G342
PW43,G132
PW28,G351
PW2,G165
PW8,G228
PW26,G264
PW25,G396
PW48,G367
PW17,G111
PW35,G370
PW45,G237
PW21,G66
PW3,G228
PW32,G242
PW22,G221
PW35,G378
PW3,G191
PW37,G197
PW36,G65
PW5,G160
PW46,G342
PW40,G285
PW46,G209
PW22,G163
PW10,G383
PW30,G43
PW18,G66
PW13,G329
PW14,G221
PW47,G346
PW46,G96
PW24,G283
PW7,G244
PW39,G25
PW44,G299
PW42,G180
PW18,G238
PW24,G83
PW26,G10
PW36,G320
PW29,G36
PW37,G250
PW26,G108
PW26,G18
PW41,G312
PW29,G322
PW49,G17
PW3,G204
PW19,G336
PW31,G378
PW10,G349
PW4,G178
PW39,G130
PW37,G1
PW14,G129
PW45,G345
PW43,G250
PW15,G232
PW2,G282
PW1,G229
PW33,G156
PW6,G158
PW34,G142
PW40,G11
PW19,G75
PW9,G15
PW13,G52
PW25,G248
PW12,G358
PW26,G154
PW3,G279
PW39,G125
PW6,G338
PW27,G264
PW4,G294
PW23,G163
PW0,G292
PW26,G225
PW4,G193
PW8,G362
PW35,G227
PW2,G172
PW23,G382
PW47,G167
PW16,G176
PW23,G218
PW30,G98
PW8,G93
PW49,G312
PW45,G271
PW42,G299
PW39,G49
PW14,G25
PW17,G28
PW23,G47
PW16,G323
PW11,G366
PW2,G110
PW7,G68
PW7,G383
PW11,G170
PW49,G246
PW33,G186
PW14,G148
PW17,G127
PW31,G244
PW19,G49
PW30,G13
PW43,G79
PW42,G287
PW7,G303
PW14,G329
PW26,G309
PW35,G38
PW37,G105
PW19,G163
PW43,G117
PW0,G334
PW33,G211
PW48,G250
PW30,G274
PW14,G333
PW1,G368
PW24,G313
PW33,G237
PW2,G146
PW27,G309
PW8,G190
PW42,G224
PW16,G92
PW48,G134
PW15,G332
PW37,G23
PW8,G339
PW35,G361
PW9,G51
PW6,G342
PW38,G133
PW36,G107
PW44,G113
PW27,G378
PW21,G335
PW45,G189
PW19,G254
PW33,G201
PW37,G167
PW7,G203
PW34,G114
PW33,G189
PW7,G294
PW30,G366
PW19,G338
PW33,G396
PW15,G12
PW9,G90
PW25,G308
PW36,G71
PW40,G58
PW15,G223
PW4,G155
PW15,G17
PW28,G58
PW37,G363
PW40,G397
PW25,G31
PW39,G306
PW33,G290
PW49,G368
PW7,G367
PW45,G348
PW32,G94
PW4,G396
PW23,G131
PW31,G272
PW32,G139
PW34,G91
PW46,G46
PW23,G103
PW5,G289
PW41,G130
PW26,G85
PW22,G328
PW8,G352
PW31,G243
PW35,G145
PW4,G278
PW16,G373
PW12,G245
PW7,G66
PW41,G206
PW11,G12
PW33,G399
PW17,G246
PW10,G366
PW0,G368
PW8,G3
PW28,G381
PW42,G385
PW21,G57
PW0,G37
PW38,G231
PW4,G56
PW31,G190
PW20,G177
PW41,G396
PW13,G318
PW33,G314
PW45,G301
PW39,G58
PW46,G31
PW0,G52
PW34,G244
PW18,G175
PW10,G325
PW38,G40
PW22,G93
PW48,G281
PW4,G388
PW11,G261
PW15,G103
PW17,G58
PW31,G377
PW26,G223
PW43,G329
PW5,G176
PW19,G204
PW12,G270
PW41,G118
PW34,G172
PW32,G247
PW19,G308
PW15,G304
PW12,G333
PW22,G53
PW35,G295
PW48,G221
PW26,G141
PW45,G278
PW26,G161
PW29,G66
PW4,G116
PW26,G165
PW18,G114
PW28,G359
PW15,G1
PW49,G235
PW34,G4
PW41,G391
PW8,G262
PW14,G299
PW15,G141
PW1,G326
PW20,G285
PW16,G204
PW30,G277
PW13,G139
PW35,G30
PW20,G133
PW16,G192
