pathway_id,gene
PW11,G47
PW1,G96
PW48,G233
PW38,G343
PW9,G382
PW8,G367
PW20,G237
PW29,G120
PW18,G238
PW38,G108
PW44,G250
PW16,G59
PW36,G262
PW45,G158
PW8,G165
PW43,G58
PW18,G231
PW15,G115
PW23,G3
PW14,G141
PW48,G314
PW32,G187
PW0,G28
PW20,G361
PW33,G390
PW32,G177
PW48,G262
PW1,G284
PW41,G33
PW28,G271
PW4,G368
PW45,G197
PW33,G290
PW36,G332
PW29,G66
PW32,G147
PW11,G154
PW29,G144
PW22,G160
PW12,G321
PW28,G349
PW20,G279
PW36,G105
PW29,G223
PW27,G302
PW33,G110
PW44,G243
PW26,G271
PW3,G377
PW33,G178
PW26,G138
PW32,G227
PW35,G306
PW16,G90
PW17,G55
PW14,G52
PW4,G243
PW17,G153
PW13,G386
PW8,G293
PW8,G18
PW5,G280
PW33,G195
PW45,G192
PW9,G285
PW33,G204
PW35,G107
PW26,G395
PW4,G273
PW15,G225
PW15,G129
PW10,G295
PW45,G295
PW23,G267
PW11,G127
PW2,G10
PW11,G247
PW39,G32
PW2,G381
PW47,G295
PW8,G44
PW45,G315
PW16,G348
PW15,G57
PW14,G144
PW49,G146
PW22,G214
PW38,G295
PW20,G96
PW5,G133
PW5,G23
PW49,G137
PW22,G326
PW38,G16
PW18,G274
PW18,G309
PW23,G80
PW39,G171
PW22,G66
PW9,G117
PW33,G306
PW10,G367
PW44,G277
PW31,G258
PW15,G14
PW0,G340
PW24,G245
PW19,G318
PW35,G329
PW43,G291
PW15,G312
PW4,G295
PW30,G309
PW17,G356
PW37,G75
PW48,G383
PW3,G56
PW49,G116
PW1,G72
PW4,G330
PW30,G127
PW7,G360
PW32,G1
PW19,G3
PW22,G159
PW30,G88
PW2,G259
PW17,G167
PW17,G244
PW4,G119
PW36,G79
PW24,G208
PW21,G132
PW17,G399
PW18,G255
PW0,G347
PW22,G70
PW4,G325
PW32,G250
PW41,G329
PW44,G261
PW44,G291
PW0,G342
PW20,G308
PW15,G65
PW45,G207
PW43,G172
PW26,G320
PW31,G67
PW43,G47
PW38,G242
PW39,G223
PW46,G159
PW4,G303
PW11,G365
PW36,G347
PW20,G67
PW4,G282
PW17,G259
PW41,G181
PW8,G313
PW11,G388
PW3,G102
PW38,G385
PW33,G40
PW7,G224
PW35,G128
PW0,G176
PW6,G186
PW2,G117
PW0,G254
PW19,G8
PW3,G195
PW29,G103
PW34,G338
PW20,G383
PW49,G290
PW19,G378
PW15,G52
PW26,G332
PW29,G111
PW33,G280
PW2,G45
PW26,G187
PW26,G261
PW11,G173
PW9,G334
PW26,G38
PW5,G227
PW42,G295
PW4,G244
PW33,G73
PW45,G214
PW11,G20
PW30,G145
PW16,G74
PW13,G278
PW0,G336
PW22,G65
PW30,G228
PW45,G201
PW21,G334
PW6,G33
PW5,G253
PW2,G190
PW29,G37
PW29,G333
PW41,G31
PW48,G19
PW8,G131
PW19,G386
PW14,G168
PW45,G318
PW44,G267
PW38,G223
PW39,G160
PW48,G351
PW12,G155
PW25,G200
PW14,G188
PW34,G137
PW36,G16
PW29,G191
PW36,G49
PW13,G63
PW29,G117
PW25,G167
PW30,G121
PW22,G289
PW17,G206
PW32,G321
PW33,G58
PW26,G394
PW5,G134
PW44,G244
PW13,G176
PW46,G302
PW47,G157
PW22,G74
PW17,G353
PW2,G274
PW29,G81
PW27,G224
PW44,G69
PW36,G142
PW30,G247
PW15,G219
PW49,G340
PW12,G386
PW45,G348
PW43,G65
PW14,G51
PW37,G125
PW8,G312
PW48,G187
PW10,G58
PW28,G261
PW30,G14
PW49,G99
PW4,G118
PW40,G368
PW22,G49
PW36,G177
PW46,G352
PW25,G371
PW7,G264
PW31,G390
PW27,G290
PW43,G281
PW42,G151
PW36,G191
PW9,G192
PW23,G66
PW30,G338
PW15,G206
PW7,G377
PW36,G24
PW11,G308
PW23,G328
PW20,G262
PW31,G37
PW1,G312
PW26,G369
PW7,G196
PW11,G130
PW4,G24
PW9,G357
PW48,G254
PW39,G145
PW2,G257
PW49,G40
PW11,G333
PW47,G331
PW13,G312
PW42,G270
PW37,G70
PW25,G370
PW34,G336
PW34,G387
PW21,G223
PW12,G383
PW42,G168
PW2,G214
PW6,G31
PW35,G182
PW34,G281
PW45,G83
PW37,G228
PW36,G204
PW15,G299
PW19,G342
PW35,G388
PW25,G393
PW14,G158
PW48,G250
PW21,G42
PW40,G117
PW7,G148
PW21,G397
PW26,G343
PW1,G331
PW28,G251
PW40,G199
PW25,G231
PW24,G76
PW48,G393
PW30,G141
PW46,G282
PW12,G4
PW39,G124
PW32,G251
PW24,G316
PW22,G30
PW15,G226
PW39,G17
PW33,G334
PW25,G3
PW45,G92
PW47,G148
PW25,G239
PW3,G398
PW38,G13
PW9,G396
PW0,G84
PW28,G396
PW10,G299
PW0,G39
PW12,G302
PW49,G62
PW41,G281
PW12,G380
PW46,G317
PW26,G240
PW3,G307
PW33,G163
PW14,G383
PW31,G211
PW8,G389
PW0,G355
PW38,G23
PW13,G374
PW0,G88
PW44,G292
PW18,G46
PW35,G66
PW35,G66
PW2,G82
PW32,G327
PW30,G231
PW33,G321
PW44,G219
PW0,G359
PW22,G297
PW47,G285
PW2,G119
PW23,G369
PW20,G38
PW47,G246
PW43,G216
PW24,G15
PW23,G1
PW23,G163
PW4,G214
PW45,G256
PW0,G277
PW15,G238
PW13,G33
PW10,G315
PW46,G131
PW6,G103
PW35,G318
PW13,G103
PW15,G367
PW9,G305
PW29,G158
PW6,G220
PW39,G83
PW20,G69
PW10,G218
PW43,G333
PW41,G367
PW40,G241
PW45,G113
PW5,G146
PW9,G261
PW37,G189
PW16,G170
PW49,G53
PW27,G208
PW14,G378
PW13,G165
PW5,G114
PW34,G99
PW1,G237
PW38,G291
PW3,G323
PW31,G58
PW19,G287
PW11,G271
PW34,G131
PW36,G326
PW42,G102
PW1,G157
PW3,G35
PW14,G145
PW35,G320
PW29,G306
PW34,G161
PW38,G90
PW0,G363
PW25,G371
PW29,G375
PW43,G378
PW2,G167
PW6,G20
PW47,G25
PW36,G198
PW27,G3
PW17,G65
PW35,G56
PW14,G218
PW49,G377
PW31,G154
PW22,G228
PW30,G350
PW33,G281
PW21,G278
PW31,G180
PW25,G165
PW8,G237
PW9,G274
PW17,G226
PW48,G248
PW38,G62
PW44,G16
PW42,G299
PW23,G123
PW23,G172
PW32,G144
PW44,G148
PW5,G163
PW17,G277
PW0,G83
PW4,G203
PW34,G3
PW19,G128
PW2,G14
PW43,G209
PW35,G381
PW27,G330
PW38,G328
PW29,G67
PW28,G135
PW15,G246
PW17,G182
PW3,G74
PW15,G253
PW23,G383
PW9,G100
PW23,G250
