pathway_id,gene
PW33,G75
PW1,G232
PW2,G321
PW1,G174
PW22,G308
PW8,G277
PW15,G41
PW2,G151
PW29,G24
PW43,G49
PW45,G261
PW6,G396
PW21,G377
PW38,G153
PW22,G254
PW14,G65
PW20,G133
PW48,G114
PW37,G328
PW35,G275
PW21,G383
PW10,G289
PW24,G322
PW31,G216
PW20,G355
PW44,G197
PW4,G249
PW7,G8
PW2,G130
PW10,G328
PW37,G154
PW39,G19
PW44,G204
PW37,G330
PW41,G282
PW7,G238
PW47,G335
PW16,G62
PW36,G128
PW38,G195
PW26,G83
PW2,G195
PW32,G40
PW29,G99
PW3,G33
PW49,G58
PW10,G127
PW22,G90
PW39,G180
PW49,G255
PW49,G223
PW28,G209
PW35,G180
PW28,G1
PW18,G133
PW35,G301
PW47,G243
PW25,G66
PW42,G67
PW34,G63
PW15,G57
PW29,G321
PW13,G157
PW10,G310
PW35,G63
PW7,G159
PW44,G258
PW16,G15
PW36,G189
PW1,G170
PW29,G316
PW21,G334
PW9,G259
PW21,G165
PW42,G257
PW2,G191
PW1,G103
PW15,G160
PW29,G204
PW0,G390
PW10,G355
PW0,G371
PW30,G296
PW9,G108
PW36,G284
PW40,G270
PW14,G370
PW31,G348
PW4,G139
PW11,G208
PW26,G114
PW46,G83
PW28,G307
PW3,G37
PW24,G304
PW16,G141
PW26,G117
PW29,G303
PW15,G183
PW12,G83
PW40,G182
PW33,G274
PW38,G49
PW6,G148
PW32,G295
PW1,G88
PW25,G373
PW37,G342
PW29,G262
PW3,G51
PW31,G324
PW21,G335
PW14,G105
PW5,G111
PW36,G383
PW13,G228
PW46,G208
PW30,G385
PW33,G395
PW3,G64
PW33,G74
PW9,G110
PW16,G51
PW31,G27
PW4,G16
PW46,G189
PW45,G295
PW42,G39
PW7,G29
PW29,G220
PW48,G374
PW3,G218
PW37,G279
PW42,G193
PW34,G243
PW35,G112
PW17,G148
PW48,G76
PW12,G369
PW23,G250
PW5,G222
PW32,G53
PW24,G84
PW39,G285
PW44,G66
PW19,G388
PW48,G182
PW8,G24
PW18,G378
PW14,G226
PW37,G247
PW37,G103
PW31,G378
PW46,G172
PW6,G357
PW12,G365
PW18,G306
PW0,G209
PW38,G271
PW21,G176
PW1,G327
PW44,G382
PW30,G142
PW36,G30
PW9,G267
PW3,G181
PW15,G291
PW11,G6
PW23,G126
PW17,G373
PW0,G328
PW49,G223
PW38,G271
PW27,G91
PW44,G229
PW29,G318
PW45,G355
PW33,G11
PW13,G230
PW45,G354
PW43,G79
PW33,G134
PW31,G214
PW16,G279
PW12,G247
PW34,G270
PW39,G377
PW43,G146
PW14,G225
PW37,G329
PW33,G298
PW0,G311
PW45,G20
PW21,G246
PW24,G221
PW8,G373
PW15,G163
PW10,G68
PW23,G32
PW29,G250
PW5,G367
PW20,G51
PW25,G393
PW28,G347
PW4,G290
PW0,G12
PW26,G187
PW15,G343
PW37,G119
PW2,G124
PW43,G43
PW47,G250
PW43,G166
PW15,G144
PW11,G267
PW11,G332
PW0,G219
PW25,G325
PW9,G327
PW28,G70
PW22,G47
PW15,G381
PW8,G152
PW29,G297
PW10,G114
PW43,G282
PW16,G244
PW43,G46
PW30,G228
PW25,G302
PW17,G120
PW24,G75
PW16,G172
PW23,G278
PW22,G334
PW44,G47
PW41,G351
PW42,G396
PW48,G141
PW28,G201
PW42,G111
PW8,G155
PW14,G159
PW27,G243
PW35,G198
PW32,G47
PW38,G13
PW2,G192
PW30,G261
PW14,G56
PW9,G351
PW6,G158
PW35,G378
PW48,G80
PW29,G338
PW11,G180
PW27,G290
PW14,G1
PW7,G295
PW22,G65
PW19,G223
PW13,G220
PW2,G388
PW22,G367
PW26,G251
PW13,G147
PW30,G196
PW6,G159
PW23,G393
PW27,G352
PW25,G341
PW38,G312
PW42,G353
PW9,G277
PW15,G10
PW15,G186
PW14,G312
PW27,G393
PW28,G253
PW28,G158
PW9,G308
PW28,G252
PW33,G137
PW36,G132
PW35,G74
PW16,G271
PW44,G332
PW1,G154
PW22,G17
PW9,G3
PW15,G256
PW25,G196
PW20,G148
PW27,G134
PW23,G135
PW28,G109
PW9,G200
PW18,G95
PW19,G341
PW49,G266
PW49,G16
PW14,G329
PW12,G203
PW43,G19
PW48,G219
PW14,G248
PW9,G209
PW23,G181
PW11,G244
PW9,G330
PW29,G158
PW23,G89
PW37,G47
PW43,G131
PW17,G132
PW10,G58
PW24,G292
PW19,G208
PW3,G226
PW8,G38
PW21,G211
PW41,G385
PW6,G191
PW17,G153
PW18,G168
PW5,G383
PW26,G386
PW31,G58
PW13,G16
PW4,G93
PW44,G40
PW44,G359
PW45,G384
PW2,G266
PW7,G381
PW34,G330
PW16,G84
PW26,G315
PW9,G366
PW46,G139
PW11,G273
PW2,G278
PW20,G244
PW44,G231
PW15,G257
PW18,G294
PW27,G94
PW40,G56
PW26,G245
PW19,G92
PW26,G56
PW4,G152
PW45,G313
PW39,G245
PW19,G259
PW3,G71
PW45,G309
PW34,G320
PW38,G289
PW44,G37
PW9,G312
PW0,G141
PW2,G299
PW15,G386
PW28,G251
PW48,G72
PW23,G166
PW35,G392
PW26,G228
PW17,G257
PW32,G4
PW22,G279
PW45,G308
PW16,G374
PW3,G228
PW41,G310
PW5,G3
PW17,G272
PW33,G118
PW26,G150
PW21,G115
PW36,G14
PW38,G373
PW24,G393
PW2,G137
PW7,G368
PW48,G302
PW17,G203
PW39,G244
PW44,G187
PW45,G110
PW34,G8
PW9,G14
PW0,G306
PW41,G25
PW14,G320
PW30,G341
PW48,G262
PW1,G367
PW45,G156
PW11,G358
PW38,G102
PW12,G24
PW0,G192
PW8,G239
PW19,G342
PW30,G367
PW45,G160
PW19,G249
PW0,G325
PW1,G331
PW46,G247
PW7,G281
PW25,G224
PW44,G141
PW23,G155
PW39,G146
PW46,G144
PW33,G127
PW20,G142
PW33,G355
PW0,G160
PW25,G155
PW13,G292
PW33,G295
PW46,G45
PW20,G380
PW27,G326
PW33,G264
PW36,G366
PW24,G366
PW11,G62
PW43,G17
PW24,G52
PW17,G35
PW25,G231
PW33,G167
PW37,G399
PW5,G135
PW17,G237
PW1,G378
PW38,G120
PW26,G227
PW49,G267
PW39,G293
PW23,G343
PW15,G119
PW32,G179
PW41,G24
PW47,G282
PW4,G38
PW16,G333
PW29,G128
PW34,G146
PW44,G175
PW19,G237
PW42,G3
PW14,G96
PW11,G214
PW17,G168
PW4,G356
PW37,G176
PW8,G386
PW15,G102
PW46,G295
PW32,G141
PW29,G298
PW32,G82
PW27,G373
PW13,G377
PW30,G172
PW45,G163
PW48,G128
PW49,G130
PW35,G291
PW38,G277
PW38,G286
PW0,G110
PW2,G107
PW4,G351
PW41,G172
PW32,G103
PW34,G165
PW16,G338
PW29,G169
PW18,G216
PW2,G343
PW17,G150
PW2,G109
PW8,G52
PW13,G28
PW37,G74
PW37,G25
PW8,G396
PW35,G333
PW40,G215
PW23,G368
PW49,G31
PW20,G309
PW49,G347
PW23,G312
PW33,G334
PW30,G228
PW30,G67
PW27,G349
PW16,G138
PW20,G223
PW40,G164
PW45,G336
PW1,G250
PW19,G180
PW3,G371
PW4,G222
PW4,G139
PW17,G281
PW8,G167
PW12,G375
PW8,G189
PW36,G113
PW9,G197
