pathway_id,gene
PW21,G66
PW24,G35
PW15,G91
PW38,G231
PW8,G220
PW9,G24
PW19,G241
PW39,G324
PW38,G8
PW5,G398
PW28,G334
PW42,G1
PW43,G8
PW28,G1
PW34,G222
PW38,G147
PW5,G354
PW39,G127
PW31,G243
PW8,G58
PW3,G99
PW6,G208
PW2,G347
PW27,G356
PW19,G96
PW46,G315
PW44,G117
PW46,G214
PW8,G250
PW14,G282
PW30,G256
PW29,G302
PW7,G31
PW8,G285
PW30,G103
PW25,G49
PW15,G14
PW38,G271
PW0,G69
PW27,G172
PW44,G150
PW24,G320
PW4,G228
PW37,G96
PW34,G146
PW46,G332
PW14,G367
PW20,G92
PW9,G65
PW36,G219
PW41,G200
PW35,G336
PW13,G227
PW21,G186
PW20,G320
PW48,G171
PW45,G350
PW48,G376
PW25,G261
PW9,G251
PW6,G250
PW35,G153
PW10,G311
PW0,G228
PW22,G216
PW25,G291
PW44,G330
PW9,G187
PW16,G332
PW38,G131
PW26,G135
PW17,G373
PW30,G396
PW34,G346
PW9,G270
PW29,G46
PW12,G93
PW28,G169
PW28,G328
PW44,G168
PW31,G338
PW39,G252
PW5,G266
PW4,G32
PW36,G161
PW0,G174
PW31,G363
PW33,G312
PW13,G345
PW18,G179
PW26,G238
PW19,G38
PW2,G244
PW49,G277
PW16,G163
PW28,G331
PW1,G396
PW23,G153
PW27,G383
PW40,G377
PW40,G301
PW28,G244
PW0,G171
PW5,G12
PW26,G92
PW2,G127
PW44,G261
PW39,G3
PW44,G278
PW13,G29
PW11,G343
PW10,G182
PW40,G76
PW1,G298
PW22,G154
PW40,G141
PW46,G378
PW29,G261
PW12,G90
PW41,G343
PW9,G128
PW13,G132
PW5,G85
PW14,G277
PW17,G172
PW20,G333
PW13,G126
PW32,G83
PW45,G209
PW9,G301
PW0,G310
PW37,G33
PW20,G325
PW28,G166
PW49,G360
PW6,G71
PW38,G331
PW10,G203
PW42,G318
PW34,G94
PW3,G125
PW49,G204
PW21,G112
PW44,G218
PW26,G394
PW48,G390
PW14,G274
PW37,G51
PW30,G181
PW41,G295
PW3,G232
PW24,G281
PW7,G163
PW31,G340
PW37,G281
PW38,G342
PW49,G158
PW12,G329
PW45,G156
PW24,G342
PW11,G314
PW11,G168
PW22,G228
PW31,G69
PW8,G303
PW12,G141
PW10,G220
PW19,G86
PW8,G219
PW14,G340
PW38,G175
PW32,G320
PW48,G70
PW48,G365
PW17,G289
PW32,G231
PW45,G88
PW15,G58
PW1,G244
PW1,G80
PW45,G83
PW21,G163
PW43,G33
PW26,G175
PW1,G114
PW3,G321
PW10,G47
PW43,G393
PW43,G153
PW2,G333
PW14,G283
PW11,G195
PW25,G274
PW45,G102
PW17,G157
PW35,G243
PW23,G148
PW38,G279
PW19,G328
PW29,G209
PW49,G74
PW20,G392
PW26,G141
PW48,G83
PW17,G384
PW35,G170
PW4,G3
PW35,G327
PW29,G51
PW23,G248
PW22,G31
PW35,G304
PW23,G330
PW33,G44
PW33,G292
PW35,G254
PW48,G40
PW29,G64
PW4,G170
PW30,G40
PW14,G172
PW48,G312
PW32,G177
PW43,G385
PW6,G16
PW15,G381
PW6,G66
PW9,G13
PW15,G72
PW45,G249
PW35,G129
PW36,G63
PW38,G342
PW30,G377
PW9,G383
PW35,G204
PW12,G134
PW25,G358
PW26,G139
PW20,G155
PW22,G3
PW30,G53
PW19,G131
PW47,G173
PW19,G155
PW17,G152
PW4,G197
PW9,G335
PW23,G187
PW48,G216
PW45,G243
PW17,G133
PW12,G251
PW6,G274
PW37,G309
PW11,G321
PW34,G287
PW14,G57
PW13,G94
PW34,G193
PW38,G110
PW33,G19
PW30,G292
PW2,G163
PW37,G327
PW8,G386
PW7,G266
PW49,G134
PW46,G360
PW1,G341
PW1,G148
PW9,G341
PW26,G158
PW10,G291
PW31,G204
PW33,G168
PW40,G102
PW2,G251
PW17,G373
PW11,G373
PW27,G378
PW31,G257
PW19,G75
PW14,G73
PW31,G226
PW35,G114
PW9,G366
PW3,G228
PW27,G347
PW19,G318
PW8,G180
PW18,G306
PW30,G387
PW35,G142
PW8,G378
PW28,G138
PW38,G181
PW36,G215
PW26,G192
PW18,G396
PW36,G14
PW48,G30
PW30,G74
PW26,G182
PW15,G308
PW8,G232
PW5,G88
PW0,G295
PW16,G178
PW43,G16
PW32,G307
PW23,G295
PW22,G167
PW19,G209
PW48,G150
PW30,G208
PW45,G351
PW10,G53
PW13,G330
PW22,G231
PW35,G65
PW7,G165
PW34,G74
PW17,G352
PW15,G107
PW21,G164
PW25,G145
PW18,G103
PW37,G355
PW0,G381
PW19,G132
PW14,G159
PW11,G304
PW48,G191
PW30,G40
PW18,G336
PW40,G263
PW9,G146
PW25,G46
PW38,G339
PW15,G290
PW24,G329
PW20,G37
PW3,G17
PW24,G230
PW29,G88
PW25,G277
PW14,G393
PW11,G327
PW41,G356
PW37,G386
PW38,G67
PW36,G58
PW38,G118
PW39,G128
PW2,G84
PW37,G16
PW36,G37
PW25,G224
PW41,G183
PW14,G237
PW25,G370
PW31,G394
PW35,G65
PW22,G142
PW28,G211
PW46,G59
PW39,G18
PW0,G395
PW11,G67
PW34,G105
PW38,G188
PW8,G326
PW29,G224
PW42,G58
PW22,G88
PW22,G190
PW5,G374
PW41,G212
PW42,G332
PW13,G281
PW36,G289
PW37,G233
PW42,G214
PW32,G278
PW41,G397
PW4,G396
PW15,G373
PW37,G118
PW44,G165
PW16,G270
PW32,G107
PW12,G95
PW6,G10
PW34,G141
PW48,G290
PW4,G4
PW7,G124
PW18,G68
PW31,G352
PW40,G75
PW5,G222
PW10,G206
PW0,G264
PW15,G232
PW31,G355
PW31,G275
PW36,G122
PW18,G312
PW44,G249
PW23,G271
PW11,G128
PW43,G326
PW4,G47
PW14,G245
PW3,G215
PW41,G313
PW7,G226
PW38,G160
PW20,G133
PW30,G237
PW33,G245
PW20,G247
PW20,G24
PW45,G99
PW1,G203
PW21,G119
PW48,G244
PW17,G229
PW42,G206
PW27,G96
PW17,G44
PW13,G116
PW34,G14
PW38,G385
PW2,G125
PW34,G139
PW1,G14
PW48,G316
PW13,G123
PW8,G180
PW14,G374
PW48,G336
PW0,G323
PW2,G311
PW32,G65
PW3,G69
PW10,G369
PW26,G363
PW11,G59
PW33,G318
PW19,G388
PW48,G119
PW37,G250
PW37,G355
PW24,G47
PW22,G317
PW43,G176
PW47,G295
PW4,G291
PW42,G366
PW33,G280
PW35,G35
PW39,G145
PW32,G23
PW29,G309
PW11,G285
PW30,G377
PW29,G70
PW33,G399
PW26,G137
PW30,G68
PW25,G306
PW12,G344
PW16,G298
PW6,G334
PW11,G382
PW43,G189
PW4,G351
PW21,G20
PW4,G262
PW11,G223
PW42,G3
PW16,G275
PW10,G181
PW44,G3
PW30,G92
PW2,G226
PW42,G67
PW47,G49
PW30,G165
PW23,G351
PW42,G122
PW40,G139
PW2,G353
PW46,G82
PW26,G320
PW14,G47
PW29,G16
PW33,G38
PW1,G259
PW45,G279
PW20,G334
PW24,G52
PW18,G11
PW18,G220
PW16,G259
PW17,G323
PW49,G25
PW29,G24
PW3,G315
PW13,G196
PW46,G341
PW21,G388
PW48,G132
PW22,G247
PW29,G199
PW24,G250
PW7,G132
PW11,G244
PW28,G383
PW36,G282
PW30,G93
PW8,G51
PW13,G393
PW43,G394
PW41,G63
PW19,G24
PW24,G94
PW36,G334
PW43,G47
PW10,G90
PW40,G333
PW2,G23
PW1,G155
PW40,G233
PW18,G195
PW45,G6
PW2,G212
PW28,G287
PW2,G135
PW16,G362
PW3,G224
PW6,G160
PW2,G235
PW45,G247
PW36,G281
PW0,G221
PW5,G349
PW31,G238
PW20,G279
PW38,G221
PW15,G42
PW4,G237
PW33,G295
PW31,G87
PW0,G191
PW43,G278
PW16,G299
PW43,G52
PW45,G25
PW1,G357
PW26,G160
PW10,G66
PW15,G302
PW33,G198
PW15,G303
PW45,G12
PW9,G130
PW7,G167
PW2,G193
PW28,G386
PW5,G338
PW25,G369
PW35,G282
PW3,G295
PW14,G305
PW46,G105
PW14,G49
PW21,G159
PW45,G333
PW24,G362
PW33,G329
PW10,G229
PW8,G325
PW16,G145
PW9,G368
PW42,G197
PW17,G253
PW28,G176
PW13,G209
PW3,G3
PW31,G165
PW48,G271
PW15,G312
PW12,G196
PW44,G66
PW22,G244
PW15,G281
PW22,G297
PW35,G368
PW17,G328
PW15,G299
PW34,G385
PW49,G214
PW41,G273
PW36,G189
PW29,G20
PW42,G100
PW44,G348
PW27,G361
PW35,G348
PW49,G267
PW47,G299
PW43,G326
PW26,G108
PW37,G66
PW34,G176
PW37,G223
PW4,G306
PW27,G371
PW29,G246
PW0,G28
PW39,G23
PW25,G287
PW24,G103
PW14,G117
PW11,G125
PW32,G284
PW9,G322
PW14,G43
PW43,G131
PW14,G31
PW18,G243
PW20,G384
PW33,G98
PW26,G290
PW9,G366
PW15,G375
PW38,G383
PW17,G254
PW30,G187
PW40,G109
PW49,G379
PW32,G310
PW44,G340
PW22,G363
PW33,G148
PW17,G227
PW9,G337
PW7,G151
PW13,G109
PW27,G262
PW32,G41
PW23,G114
PW21,G367
PW14,G25
PW25,G197
PW16,G359
PW26,G207
PW26,G271
PW26,G225
PW45,G146
PW27,G56
PW46,G361
PW29,G320
PW23,G120
PW34,G87
PW37,G257
PW4,G264
PW18,G49
PW12,G32
PW29,G13
PW46,G255
PW38,G225
PW32,G144
PW17,G172
PW18,G39
PW17,G117
PW14,G318
PW3,G191
PW0,G62
PW35,G84
PW3,G167
PW45,G267
PW11,G193
PW1,G56
PW40,G120
PW17,G110
PW47,G110
PW1,G146
PW18,G189
PW14,G393
PW28,G180
PW8,G15
PW23,G333
PW4,G142
PW32,G45
PW0,G95
PW11,G214
PW45,G17
PW44,G335
PW45,G355
PW3,G111
PW11,G283
PW35,G74
PW20,G246
PW49,G144
PW33,G294
PW12,G25
PW15,G111
PW36,G158
PW40,G221
PW25,G205
PW42,G342
PW44,G157
PW12,G253
PW27,G103
PW47,G383
PW1,G200
PW16,G113
PW23,G55
PW23,G242
PW29,G130
PW15,G85
PW14,G378
PW47,G154
PW29,G180
PW8,G125
PW41,G264
PW37,G383
PW26,G41
PW23,G157
PW36,G377
PW48,G33
PW9,G377
PW46,G371
PW13,G75
PW44,G119
PW31,G52
PW16,G366
PW18,G272
PW34,G246
PW33,G321
PW8,G19
PW8,G343
PW47,G89
PW4,G328
PW0,G67
PW15,G209
PW28,G1
PW38,G28
PW19,G271
PW36,G240
PW2,G190
PW33,G371
PW24,G192
PW47,G165
PW29,G258
PW35,G348
PW24,G293
PW9,G247
PW6,G250
PW39,G144
PW3,G81
PW0,G177
PW33,G299
PW31,G58
PW15,G341
PW44,G296
PW22,G261
PW24,G189
PW41,G266
PW28,G239
PW48,G78
PW3,G243
PW4,G302
PW33,G56
PW13,G378
PW20,G203
PW31,G398
PW26,G108
PW19,G38
PW28,G286
PW0,G351
PW7,G76
PW48,G31
PW41,G267
PW22,G283
PW44,G27
PW23,G62
PW2,G373
PW16,G257
PW4,G390
PW8,G367
PW15,G152
PW9,G80
PW49,G382
PW7,G115
PW46,G369
PW35,G36
PW29,G17
PW49,G391
PW39,G396
PW7,G338
PW13,G58
PW0,G103
PW43,G295
PW45,G165
PW39,G292
PW47,G201
PW23,G378
PW4,G270
PW2,G137
PW2,G133
PW13,G367
PW29,G115
PW23,G380
PW12,G334
PW17,G218
PW36,G148
PW6,G255
PW36,G176
PW30,G156
PW36,G309
PW21,G4
PW19,G308
PW30,G368
PW35,G389
PW1,G294
PW37,G83
PW24,G166
PW0,G18
PW19,G223
PW47,G280
PW46,G228
PW33,G159
PW29,G141
PW4,G267
PW22,G84
PW22,G244
PW33,G117
PW26,G223
PW5,G308
PW26,G79
PW6,G208
PW44,G315
PW17,G262
PW11,G58
PW49,G121
PW15,G192
PW6,G299
PW3,G256
PW37,G227
