pathway_id,gene
PW40,G337
PW2,G107
PW27,G351
PW49,G82
PW2,G220
PW2,G292
PW17,G69
PW15,G14
PW42,G16
PW17,G301
PW40,G294
PW23,G168
PW11,G326
PW28,G177
PW22,G180
PW16,G370
PW35,G285
PW29,G84
PW13,G141
PW7,G282
PW4,G110
PW32,G247
PW14,G229
PW36,G231
PW30,G378
PW9,G192
PW21,G381
PW26,G323
PW46,G329
PW6,G378
PW27,G312
PW45,G58
PW6,G355
PW9,G181
PW24,G245
PW36,G23
PW47,G99
PW1,G259
PW9,G31
PW30,G62
PW1,G10
PW42,G174
PW20,G42
PW32,G38
PW34,G225
PW43,G396
PW26,G243
PW48,G208
PW6,G109
PW36,G306
PW44,G302
PW26,G295
PW23,G38
PW36,G65
PW30,G129
PW43,G166
PW19,G128
PW33,G186
PW46,G289
PW21,G24
PW33,G277
PW29,G318
PW38,G166
PW14,G113
PW4,G165
PW25,G23
PW30,G376
PW24,G238
PW12,G395
PW17,G243
PW45,G68
PW48,G382
PW7,G382
PW29,G373
PW31,G296
PW5,G223
PW3,G306
PW15,G326
PW19,G348
PW28,G371
PW40,G20
PW45,G377
PW8,G303
PW19,G78
PW10,G396
PW38,G299
PW15,G328
PW0,G25
PW0,G373
PW49,G47
PW10,G261
PW37,G351
PW27,G45
PW37,G53
PW19,G316
PW43,G323
PW36,G307
PW33,G65
PW13,G142
PW31,G362
PW45,G363
PW18,G105
PW24,G124
PW0,G169
PW3,G264
PW13,G237
PW8,G155
PW31,G220
PW19,G396
PW2,G312
PW2,G322
PW31,G214
PW32,G3
PW38,G343
PW17,G146
PW34,G71
PW20,G380
PW28,G203
PW33,G36
PW9,G84
PW8,G365
PW19,G279
PW2,G295
PW24,G40
PW12,G100
PW15,G119
PW49,G348
PW49,G176
PW45,G122
PW35,G338
PW45,G32
PW0,G85
PW49,G128
PW7,G12
PW29,G258
PW33,G303
PW35,G209
PW32,G216
PW23,G292
PW14,G215
PW28,G165
PW29,G222
PW31,G152
PW23,G151
PW37,G1
PW39,G103
PW8,G55
PW29,G338
PW7,G344
PW18,G66
PW19,G229
PW15,G358
PW19,G369
PW10,G193
PW26,G127
PW23,G287
PW37,G157
PW40,G114
PW33,G261
PW5,G92
PW42,G378
PW29,G138
PW7,G52
PW48,G246
PW11,G386
PW38,G379
PW33,G327
PW11,G394
PW4,G302
PW31,G167
PW38,G310
PW18,G257
PW3,G118
PW12,G65
PW41,G35
PW42,G221
PW16,G292
PW31,G321
PW23,G369
PW4,G12
PW9,G295
PW6,G191
PW24,G189
PW15,G266
PW10,G58
PW36,G178
PW16,G69
PW10,G317
PW26,G270
PW38,G14
PW17,G114
PW28,G193
PW33,G25
PW16,G367
PW18,G394
PW23,G231
PW32,G125
PW17,G278
PW3,G206
PW48,G80
PW28,G201
PW49,G131
PW36,G334
PW35,G360
PW30,G14
PW14,G302
PW17,G334
PW45,G390
PW26,G253
PW44,G243
PW35,G110
PW13,G246
PW19,G244
PW19,G241
PW10,G250
PW17,G368
PW9,G126
PW29,G51
PW45,G249
PW23,G266
PW15,G346
PW0,G203
PW37,G232
PW16,G95
PW47,G158
PW49,G256
PW27,G239
PW0,G274
PW21,G369
PW24,G224
PW34,G227
PW10,G361
PW46,G131
PW25,G180
PW29,G291
PW45,G148
PW32,G58
PW18,G394
PW1,G312
PW4,G228
PW2,G168
PW7,G356
PW3,G204
PW12,G195
PW22,G114
PW32,G33
PW22,G341
PW3,G115
PW25,G200
PW13,G212
PW25,G310
PW33,G110
PW37,G165
PW40,G172
PW14,G247
PW3,G74
PW47,G157
PW30,G221
PW42,G199
PW29,G150
PW8,G148
PW7,G41
PW13,G271
PW13,G290
PW13,G56
PW49,G314
PW36,G161
PW40,G47
PW33,G47
PW44,G343
PW2,G47
PW36,G31
PW49,G144
PW14,G348
PW10,G368
PW8,G195
PW47,G85
PW38,G272
PW31,G75
PW1,G274
PW37,G328
PW41,G355
PW14,G333
PW39,G225
PW42,G3
PW8,G180
PW22,G191
PW14,G383
PW2,G91
PW45,G58
PW15,G132
PW28,G230
PW26,G120
PW3,G281
PW30,G117
PW26,G308
PW28,G373
PW5,G20
PW2,G130
PW41,G165
PW47,G257
PW35,G328
PW36,G304
PW8,G40
PW10,G284
PW3,G175
PW34,G299
PW45,G333
PW7,G49
PW44,G167
PW20,G181
PW17,G246
PW38,G197
PW25,G388
PW45,G176
PW9,G70
PW28,G278
PW26,G93
PW38,G281
PW37,G115
PW41,G293
PW34,G95
PW26,G53
PW18,G244
PW9,G371
PW9,G321
PW2,G133
PW38,G281
PW2,G295
PW30,G243
PW15,G87
PW0,G103
PW0,G351
PW33,G90
PW37,G158
PW10,G56
PW33,G377
PW45,G378
PW16,G212
PW1,G352
PW11,G163
PW30,G4
PW14,G189
PW32,G366
PW14,G125
PW44,G96
PW36,G299
PW49,G285
PW38,G134
PW1,G73
PW48,G107
PW8,G218
PW24,G228
PW21,G216
PW35,G65
PW21,G31
PW19,G360
PW29,G368
PW45,G249
PW3,G11
PW7,G141
PW40,G171
PW1,G160
PW35,G366
PW9,G338
PW12,G3
PW32,G347
PW8,G377
PW20,G111
PW20,G171
PW29,G299
PW31,G156
PW14,G287
PW1,G295
PW46,G271
PW4,G139
PW15,G116
PW17,G69
PW37,G94
PW29,G209
PW8,G83
PW29,G63
PW22,G102
PW17,G76
PW0,G131
PW22,G118
PW26,G204
PW0,G51
PW6,G8
PW22,G39
PW48,G320
PW45,G244
PW9,G232
PW27,G134
PW16,G19
PW48,G291
PW14,G345
PW45,G76
PW33,G192
PW4,G182
PW23,G353
PW35,G130
PW5,G399
PW37,G160
PW12,G290
PW38,G333
PW43,G67
PW25,G31
PW17,G23
PW34,G187
PW48,G289
PW21,G295
PW41,G98
PW39,G320
PW45,G237
PW0,G40
PW29,G88
PW27,G228
PW26,G155
PW2,G8
PW25,G123
PW16,G224
PW46,G176
PW27,G393
PW46,G86
PW32,G398
PW48,G47
PW28,G245
PW25,G52
PW34,G240
PW17,G221
PW38,G330
PW45,G287
PW11,G37
PW39,G223
PW36,G167
PW6,G327
PW48,G250
PW28,G132
PW46,G295
PW27,G244
PW44,G366
PW8,G244
PW24,G228
PW3,G325
PW0,G298
PW1,G196
PW12,G150
PW33,G233
PW19,G80
PW35,G342
PW22,G271
PW2,G103
PW16,G14
PW30,G28
PW17,G327
PW22,G227
PW42,G96
PW37,G25
PW48,G309
PW0,G393
PW35,G215
PW36,G281
PW47,G387
PW33,G261
PW43,G339
PW21,G331
PW5,G84
PW46,G18
PW43,G180
PW22,G207
PW20,G170
PW11,G165
PW14,G342
PW12,G88
PW44,G33
PW13,G16
PW9,G359
PW25,G205
PW1,G164
PW14,G375
PW18,G315
PW34,G38
PW38,G112
PW1,G389
PW11,G154
PW7,G43
PW15,G396
PW25,G251
PW34,G391
PW3,G331
PW43,G203
PW18,G62
PW18,G373
PW44,G334
PW5,G148
PW5,G192
PW20,G312
PW9,G158
PW23,G92
PW32,G357
PW13,G267
PW1,G318
PW44,G16
PW4,G125
PW48,G127
PW22,G363
PW8,G383
PW4,G343
PW14,G142
PW41,G309
PW19,G74
PW36,G46
PW10,G193
PW6,G67
PW5,G58
PW15,G74
PW11,G393
PW19,G159
PW35,G282
PW15,G252
PW44,G188
PW9,G117
PW17,G247
PW22,G141
PW0,G142
PW8,G342
PW38,G254
PW24,G397
PW20,G301
PW8,G270
PW26,G352
PW39,G244
PW29,G183
PW28,G349
PW19,G79
PW43,G320
PW35,G49
PW49,G362
PW20,G105
PW37,G173
PW11,G155
PW13,G385
PW38,G144
PW49,G1
PW0,G321
PW42,G75
PW20,G125
PW14,G13
PW27,G111
PW25,G66
PW4,G374
PW12,G137
PW36,G386
PW41,G377
PW30,G208
PW44,G226
PW6,G15
PW46,G146
PW30,G81
PW43,G324
PW22,G255
PW43,G137
PW1,G336
PW42,G271
PW33,G297
PW43,G141
PW48,G398
PW3,G336
PW28,G277
PW32,G332
PW12,G363
PW31,G383
PW10,G75
PW36,G333
PW1,G290
PW41,G315
PW37,G334
PW38,G214
PW24,G153
PW36,G318
PW29,G139
PW0,G377
PW24,G25
PW7,G83
PW30,G157
PW22,G354
PW4,G263
PW47,G197
PW33,G57
PW18,G366
PW30,G282
PW23,G320
PW25,G279
PW9,G333
PW11,G190
PW31,G223
PW37,G179
PW44,G154
PW34,G144
PW46,G299
PW31,G335
PW17,G227
PW38,G256
PW30,G170
PW28,G383
PW12,G226
PW15,G87
PW16,G257
PW48,G206
PW35,G385
PW22,G145
PW11,G117
PW21,G233
PW43,G335
PW4,G270
PW48,G283
PW29,G378
PW48,G373
PW11,G32
PW44,G153
PW26,G242
PW40,G237
PW20,G176
PW46,G168
PW15,G59
PW3,G328
PW9,G273
PW11,G209
PW31,G58
PW15,G146
PW16,G264
PW15,G29
PW26,G378
PW20,G211
PW22,G182
PW15,G385
PW26,G1
PW13,G329
PW14,G384
PW11,G187
PW20,G59
PW38,G172
PW47,G163
PW6,G33
PW11,G298
PW45,G223
PW17,G109
PW46,G208
PW33,G294
PW33,G64
PW22,G44
PW9,G146
PW47,G309
PW11,G275
PW2,G177
PW4,G383
PW23,G228
PW13,G231
PW23,G190
PW0,G44
PW11,G152
PW26,G4
PW6,G325
PW20,G308
PW31,G90
PW19,G247
PW46,G280
PW12,G355
PW40,G24
PW22,G281
PW23,G356
PW6,G235
PW40,G92
PW35,G163
PW41,G99
PW38,G388
PW36,G135
PW29,G108
PW44,G367
PW18,G191
PW9,G340
PW14,G334
PW48,G119
PW47,G250
PW44,G224
PW2,G355
PW34,G308
PW42,G267
PW44,G251
PW29,G66
PW30,G18
PW1,G341
PW36,G120
PW16,G250
PW30,G340
PW11,G172
PW3,G94
PW24,G214
PW23,G384
PW48,G280
PW15,G35
PW15,G56
PW34,G148
PW3,G17
PW1,G66
PW48,G93
PW24,G306
PW34,G132
PW35,G244
PW33,G102
PW21,G374
PW38,G209
PW0,G277
PW40,G198
PW26,G381
PW8,G139
PW9,G251
PW16,G16
PW13,G315
PW35,G350
PW2,G214
PW23,G271
PW24,G220
PW15,G278
PW46,G160
PW39,G156
PW28,G132
PW43,G361
PW30,G286
PW48,G262
PW13,G68
PW8,G187
PW35,G250
PW18,G83
PW38,G145
PW11,G264
PW39,G159
PW31,G313
PW14,G261
PW35,G49
PW20,G283
PW47,G58
PW5,G255
PW4,G332
PW21,G30
PW43,G218
PW14,G175
PW41,G3
PW14,G103
PW28,G3
PW17,G63
PW33,G226
PW14,G133
PW35,G340
PW29,G94
PW42,G19
PW14,G283
PW44,G304
PW25,G262
PW6,G232
PW48,G181
PW4,G351
PW16,G326
PW3,G67
PW8,G189
PW29,G383
PW13,G51
PW35,G24
PW24,G88
PW41,G238
PW26,G49
PW26,G189
PW13,G332
