pathway_id,gene
PW22,G225
PW42,G118
PW17,G351
PW48,G205
PW48,G373
PW2,G298
PW10,G228
PW4,G102
PW11,G3
PW30,G214
PW6,G237
PW31,G164
PW5,G312
PW38,G95
PW44,G274
PW13,G74
PW31,G208
PW35,G92
PW43,G398
PW48,G362
PW26,G344
PW49,G371
PW35,G52
PW24,G390
PW41,G161
PW9,G193
PW3,G174
PW26,G328
PW46,G191
PW44,G102
PW37,G176
PW46,G290
PW12,G243
PW28,G12
PW38,G68
PW49,G302
PW25,G80
PW14,G280
PW48,G146
PW10,G332
PW9,G262
PW8,G335
PW45,G393
PW0,G16
PW9,G293
PW39,G139
PW16,G43
PW47,G322
PW45,G396
PW25,G253
PW1,G267
PW11,G156
PW46,G226
PW5,G31
PW34,G103
PW26,G110
PW16,G281
PW25,G247
PW37,G277
PW3,G75
PW6,G355
PW33,G49
PW17,G66
PW35,G382
PW30,G98
PW34,G181
PW25,G271
PW22,G246
PW47,G284
PW16,G224
PW35,G117
PW9,G274
PW36,G366
PW48,G40
PW48,G171
PW36,G370
PW2,G295
PW12,G341
PW22,G131
PW38,G332
PW2,G151
PW41,G144
PW35,G25
PW44,G158
PW31,G146
PW5,G250
PW18,G175
PW16,G195
PW37,G244
PW27,G105
PW35,G328
PW32,G340
PW15,G385
PW16,G159
PW12,G117
PW9,G23
PW32,G150
PW45,G172
PW4,G282
PW4,G249
PW46,G167
PW9,G107
PW29,G214
PW37,G107
PW12,G388
PW45,G309
PW8,G206
PW38,G148
PW18,G378
PW41,G277
PW35,G132
PW29,G247
PW29,G299
PW31,G33
PW39,G51
PW27,G3
PW19,G292
PW13,G262
PW42,G52
PW27,G78
PW44,G360
PW14,G396
PW32,G180
PW0,G243
PW7,G240
PW49,G223
PW41,G165
PW14,G44
PW49,G267
PW29,G65
PW9,G182
PW30,G241
PW23,G18
PW45,G47
PW10,G283
PW24,G343
PW48,G74
PW1,G120
PW3,G39
PW44,G74
PW45,G273
PW9,G224
PW36,G385
PW4,G103
PW5,G44
PW31,G311
PW39,G251
PW22,G63
PW19,G310
PW12,G1
PW35,G16
PW4,G311
PW16,G320
PW3,G176
PW30,G221
PW41,G328
PW31,G176
PW9,G305
PW29,G352
PW6,G389
PW30,G308
PW17,G71
PW32,G56
PW18,G291
PW12,G165
PW1,G25
PW48,G224
PW34,G258
PW36,G41
PW47,G249
PW8,G191
PW48,G63
PW25,G4
PW38,G196
PW46,G3
PW43,G291
PW14,G304
PW20,G92
PW3,G329
PW15,G220
PW0,G367
PW9,G393
PW38,G93
PW38,G315
PW37,G333
PW20,G94
PW28,G69
PW17,G278
PW25,G182
PW20,G298
PW14,G376
PW13,G356
PW42,G68
PW24,G287
PW24,G51
PW26,G156
PW15,G167
PW29,G238
PW4,G334
PW0,G246
PW26,G295
PW23,G47
PW46,G312
PW40,G96
PW19,G338
PW48,G58
PW47,G250
PW28,G395
PW19,G66
PW35,G341
PW43,G342
PW2,G119
PW15,G142
PW22,G137
PW30,G84
PW30,G339
PW33,G363
PW19,G163
PW43,G117
PW2,G141
PW8,G45
PW37,G141
PW28,G334
PW45,G334
PW35,G23
PW41,G393
PW26,G242
PW38,G153
PW2,G16
PW33,G206
PW14,G20
PW20,G172
PW17,G299
PW6,G99
PW30,G165
PW37,G75
PW2,G279
