pathway_id,gene
PW20,G138
PW19,G275
PW22,G328
PW24,G297
PW36,G363
PW45,G41
PW36,G159
PW45,G343
PW33,G281
PW8,G59
PW21,G145
PW45,G274
PW6,G51
PW37,G292
PW36,G47
PW2,G204
PW49,G79
PW22,G299
PW16,G377
PW23,G83
PW35,G392
PW19,G209
PW10,G279
PW7,G243
PW22,G76
PW2,G340
PW31,G334
PW49,G157
PW45,G137
PW2,G238
PW28,G254
PW14,G209
PW9,G221
PW39,G195
PW15,G223
PW39,G3
PW33,G170
PW23,G66
PW8,G302
PW13,G279
PW29,G299
PW26,G230
PW10,G167
PW18,G31
PW40,G333
PW30,G33
PW24,G57
PW16,G191
PW27,G75
PW43,G119
PW25,G98
PW3,G18
PW44,G221
PW30,G333
PW44,G396
PW0,G181
PW33,G117
PW11,G90
PW15,G137
PW19,G336
PW28,G82
PW20,G80
PW38,G318
PW12,G40
PW5,G393
PW22,G261
PW16,G244
PW18,G342
PW12,G355
PW42,G141
PW6,G274
PW36,G58
PW38,G327
PW47,G52
PW37,G127
PW20,G158
PW4,G139
PW38,G53
PW8,G313
PW45,G18
PW4,G115
PW40,G346
PW6,G120
PW2,G377
PW25,G334
PW43,G222
PW11,G338
PW44,G196
PW18,G264
PW28,G233
PW29,G373
PW23,G84
PW16,G118
PW26,G332
PW30,G25
PW14,G287
PW30,G282
PW37,G154
PW27,G237
PW26,G94
PW12,G311
PW48,G246
PW19,G376
PW45,G361
PW26,G59
PW14,G146
PW24,G250
PW48,G256
PW19,G19
PW9,G291
PW37,G280
PW8,G11
PW1,G100
PW1,G294
PW15,G278
PW10,G163
PW8,G223
PW43,G330
PW37,G348
PW30,G398
PW33,G245
PW15,G62
PW11,G35
PW1,G354
PW9,G81
PW35,G150
PW4,G296
PW46,G298
PW4,G327
PW38,G295
PW14,G355
PW40,G8
PW29,G321
PW9,G362
PW46,G333
PW31,G176
PW44,G220
PW30,G53
PW15,G377
PW9,G389
PW1,G108
PW6,G118
PW24,G366
PW35,G343
PW9,G181
PW14,G132
PW35,G16
PW28,G33
PW43,G345
PW8,G293
PW38,G187
PW36,G266
PW35,G128
PW39,G141
PW6,G374
PW32,G394
PW2,G73
PW10,G119
PW38,G156
PW45,G95
PW38,G339
PW30,G96
PW33,G223
PW17,G381
PW27,G371
PW18,G351
PW24,G315
PW33,G384
PW43,G332
PW38,G105
PW24,G204
PW41,G119
PW29,G261
PW28,G341
PW31,G110
PW26,G232
PW25,G52
PW48,G224
PW49,G247
PW34,G180
PW30,G250
PW14,G63
PW43,G99
PW30,G114
PW5,G361
PW37,G47
PW29,G257
PW36,G40
PW4,G279
PW41,G220
PW41,G155
PW30,G93
PW46,G183
PW16,G158
PW25,G305
PW33,G167
PW22,G14
PW35,G16
PW3,G334
PW24,G85
PW32,G318
PW14,G160
PW49,G368
PW13,G142
PW9,G151
PW25,G306
PW37,G88
PW7,G371
PW3,G42
PW22,G125
PW15,G271
PW44,G87
PW38,G396
PW10,G347
PW34,G383
PW47,G115
PW14,G237
PW34,G49
PW17,G326
PW10,G207
PW25,G259
PW13,G25
PW38,G267
PW2,G32
PW13,G172
PW15,G58
PW17,G17
PW15,G94
PW36,G3
PW5,G286
PW4,G3
PW9,G281
PW42,G46
PW48,G122
PW11,G189
PW12,G271
PW14,G378
PW5,G218
PW31,G69
PW21,G342
PW36,G176
PW22,G187
PW13,G295
PW12,G16
PW28,G347
PW1,G340
PW24,G258
PW21,G168
PW39,G150
PW17,G30
PW3,G219
PW46,G214
PW17,G193
PW0,G212
PW36,G64
PW19,G46
PW18,G58
PW33,G12
PW49,G89
PW20,G304
PW45,G267
PW14,G109
PW39,G228
PW13,G328
PW21,G88
PW31,G227
PW8,G378
PW48,G250
PW16,G387
PW3,G192
PW35,G23
PW48,G277
PW13,G58
PW22,G200
PW48,G144
PW48,G3
PW47,G366
PW43,G312
PW3,G352
PW35,G225
PW47,G38
PW20,G190
PW3,G243
PW2,G93
PW30,G373
PW19,G397
PW38,G211
PW25,G113
PW30,G180
PW4,G355
PW12,G58
PW44,G84
PW33,G306
PW9,G102
PW14,G373
PW32,G198
PW29,G159
PW35,G384
PW28,G177
PW4,G15
PW28,G338
PW30,G209
PW30,G154
PW11,G165
PW23,G177
PW9,G309
PW14,G209
PW7,G130
PW38,G324
PW38,G103
PW4,G261
PW47,G19
PW30,G270
PW46,G157
PW44,G112
PW26,G318
PW11,G398
PW44,G114
PW28,G303
PW15,G148
PW43,G187
PW23,G75
PW26,G122
PW30,G308
PW17,G259
PW7,G192
PW11,G6
PW9,G146
PW49,G155
PW14,G351
PW32,G102
PW25,G135
PW45,G285
PW13,G333
PW8,G49
PW38,G128
PW11,G38
PW8,G299
PW14,G142
PW47,G10
PW2,G121
PW2,G264
PW28,G343
PW11,G272
PW20,G69
PW41,G141
PW16,G117
PW34,G67
PW37,G111
PW9,G56
PW42,G295
PW2,G58
PW1,G65
PW37,G214
PW41,G214
PW14,G285
PW16,G99
PW17,G231
PW29,G377
PW1,G255
PW46,G253
PW29,G323
PW45,G84
PW0,G287
PW48,G148
PW42,G375
PW11,G25
PW4,G378
PW26,G163
PW21,G257
PW18,G153
PW34,G368
PW23,G14
PW1,G168
PW34,G13
PW9,G246
PW11,G244
PW28,G309
PW15,G153
PW3,G3
PW38,G380
PW14,G321
PW29,G254
PW47,G304
PW2,G283
PW43,G145
PW16,G289
PW11,G359
PW34,G311
PW17,G116
PW44,G308
PW5,G336
PW29,G49
PW44,G320
PW18,G35
PW2,G226
PW3,G78
PW9,G66
PW48,G271
PW41,G212
PW17,G214
PW30,G178
PW39,G172
PW18,G223
PW0,G321
PW43,G323
PW8,G399
PW2,G24
PW49,G117
PW7,G337
PW34,G264
PW26,G72
PW40,G366
PW19,G251
PW31,G74
PW41,G17
PW1,G256
PW16,G130
PW17,G367
PW21,G251
PW45,G250
PW6,G3
PW18,G216
PW23,G221
PW0,G125
PW35,G27
PW48,G330
PW4,G228
PW0,G41
PW5,G28
PW29,G370
PW27,G163
PW47,G208
PW41,G228
PW7,G227
PW37,G108
PW9,G92
PW37,G191
PW1,G255
PW17,G63
PW10,G181
PW28,G348
PW47,G287
PW12,G83
PW0,G67
PW32,G4
PW46,G105
PW0,G75
PW6,G383
PW26,G367
PW12,G141
PW37,G395
PW22,G358
PW14,G326
PW15,G172
PW39,G331
PW31,G247
PW2,G367
PW23,G56
PW26,G132
PW15,G329
PW45,G363
PW5,G62
PW33,G167
PW9,G208
PW20,G291
PW11,G322
PW16,G165
PW46,G23
PW17,G182
PW19,G383
PW13,G226
PW11,G228
PW17,G257
PW24,G248
PW34,G336
PW33,G251
PW37,G141
PW26,G310
PW40,G192
PW40,G263
PW40,G175
PW1,G196
PW23,G388
PW4,G232
PW44,G281
PW26,G383
PW38,G125
PW0,G394
PW9,G160
PW37,G241
PW40,G96
PW36,G139
PW48,G157
PW48,G166
PW29,G262
PW11,G170
PW8,G193
PW6,G68
PW12,G227
PW29,G29
PW40,G203
PW33,G261
PW31,G67
PW46,G317
PW3,G44
PW40,G186
PW29,G396
PW10,G206
PW4,G197
PW43,G240
PW49,G371
PW27,G281
PW41,G390
PW22,G204
PW10,G159
PW36,G24
PW18,G302
PW44,G66
PW4,G320
PW38,G393
PW47,G45
PW11,G23
PW24,G146
PW25,G144
PW41,G120
PW35,G155
PW9,G133
PW36,G163
PW14,G203
PW36,G273
PW3,G37
PW2,G74
PW19,G179
PW9,G8
PW0,G386
PW34,G152
PW8,G360
PW3,G216
PW15,G315
PW38,G134
PW22,G344
PW27,G25
PW12,G391
PW20,G228
PW29,G189
PW31,G378
PW21,G325
PW17,G270
PW13,G235
PW33,G267
PW35,G172
PW7,G303
PW20,G237
PW40,G56
PW19,G309
PW8,G231
PW12,G65
PW22,G110
PW14,G362
PW0,G197
PW9,G277
PW16,G51
PW19,G244
PW45,G145
PW1,G203
PW33,G39
PW23,G266
PW15,G295
PW2,G37
PW29,G333
PW14,G275
PW44,G88
PW33,G385
PW33,G47
PW43,G246
PW22,G131
PW11,G32
PW35,G52
PW6,G107
PW37,G290
PW24,G312
PW2,G244
PW48,G12
PW13,G278
PW29,G65
PW0,G156
PW22,G226
PW37,G283
PW21,G76
PW3,G373
PW0,G379
PW28,G245
PW35,G87
PW38,G295
PW36,G320
PW4,G146
PW39,G369
PW23,G133
PW49,G96
PW31,G222
PW45,G396
PW34,G295
PW28,G83
PW25,G171
PW42,G355
PW37,G176
PW11,G215
PW25,G44
PW11,G312
PW35,G47
PW17,G83
PW31,G243
PW48,G302
PW17,G329
PW32,G366
PW22,G1
PW46,G224
PW49,G351
PW4,G58
PW45,G70
PW30,G271
PW33,G386
PW34,G224
PW0,G314
PW1,G110
PW18,G193
PW35,G308
PW36,G232
PW44,G14
PW19,G367
PW20,G299
PW42,G218
PW36,G331
PW42,G65
PW15,G174
PW4,G231
PW8,G132
PW42,G47
PW48,G306
PW48,G393
PW23,G92
PW33,G320
PW13,G135
PW24,G125
PW4,G201
PW29,G356
PW26,G278
PW0,G325
PW26,G74
PW29,G274
PW27,G74
PW14,G281
PW11,G13
PW20,G374
PW33,G243
PW49,G349
PW15,G103
PW12,G233
PW10,G290
PW39,G338
PW3,G94
PW40,G191
PW47,G383
PW45,G197
PW5,G299
PW5,G111
PW42,G357
PW34,G290
PW31,G169
