pathway_id,gene
PW0,G130
PW34,G252
PW39,G311
PW12,G334
PW45,G299
PW31,G37
PW10,G396
PW12,G92
PW23,G373
PW41,G189
PW45,G343
PW9,G281
PW44,G224
PW28,G373
PW31,G320
PW14,G328
PW38,G261
PW35,G259
PW15,G44
PW23,G47
PW43,G158
PW7,G165
PW30,G58
PW3,G244
PW34,G62
PW26,G382
PW42,G155
PW14,G385
PW11,G170
PW48,G366
PW32,G181
PW31,G297
PW45,G14
PW17,G286
PW16,G280
PW13,G110
PW49,G35
PW15,G113
PW31,G338
PW23,G292
PW36,G16
PW45,G315
PW35,G378
PW14,G49
PW7,G47
PW21,G387
PW35,G283
PW17,G74
PW0,G394
PW24,G18
PW12,G96
PW11,G325
PW40,G321
PW11,G343
PW1,G289
PW37,G150
PW27,G87
PW7,G326
PW38,G23
PW25,G358
PW17,G192
PW31,G272
PW25,G116
PW22,G262
PW46,G270
PW2,G165
PW49,G16
PW2,G3
PW30,G306
PW4,G366
PW46,G93
PW9,G216
PW6,G309
PW35,G146
PW11,G154
PW34,G141
PW21,G332
PW16,G25
PW33,G367
PW17,G267
PW35,G212
PW27,G8
PW23,G203
PW41,G33
PW26,G301
PW12,G172
PW16,G330
PW15,G295
PW22,G251
PW22,G204
PW6,G176
PW1,G196
PW36,G20
PW44,G278
PW18,G349
PW6,G256
PW26,G318
PW17,G315
PW13,G158
PW25,G373
PW47,G320
PW26,G313
PW23,G237
PW0,G171
PW23,G132
PW18,G325
PW35,G262
PW22,G188
PW13,G198
PW18,G246
PW37,G127
PW30,G357
PW17,G36
PW43,G277
PW49,G274
PW37,G320
PW43,G209
PW31,G168
PW16,G94
PW15,G266
PW12,G195
PW15,G373
PW19,G328
PW6,G4
PW46,G223
PW10,G165
PW30,G169
PW41,G365
PW31,G261
PW19,G67
PW49,G28
PW49,G393
PW4,G83
PW0,G72
PW29,G153
PW1,G38
PW9,G282
PW17,G251
PW23,G231
PW22,G180
PW32,G332
PW0,G139
PW40,G208
PW35,G56
PW29,G218
PW32,G356
PW10,G324
PW39,G23
PW41,G330
PW22,G374
PW20,G68
PW26,G67
PW47,G66
PW15,G76
PW14,G103
PW14,G28
PW39,G83
PW21,G243
PW44,G148
PW31,G378
PW36,G51
PW26,G328
PW4,G33
PW40,G151
PW45,G29
PW30,G257
PW43,G153
PW39,G295
PW35,G108
PW9,G390
PW46,G257
PW30,G65
PW0,G299
PW37,G360
PW36,G230
PW49,G107
PW13,G293
PW30,G180
PW4,G88
PW48,G141
PW31,G13
PW28,G134
PW13,G320
PW36,G63
PW19,G270
PW0,G376
PW37,G377
PW2,G348
PW7,G318
PW46,G142
PW20,G154
PW3,G299
PW19,G122
PW22,G205
PW19,G174
PW46,G383
PW37,G223
PW13,G1
PW48,G31
PW22,G218
PW8,G156
PW47,G166
PW9,G232
PW18,G378
PW29,G165
PW22,G203
PW17,G114
PW10,G326
PW28,G227
PW22,G206
PW11,G59
PW43,G267
PW6,G53
PW37,G303
PW34,G133
PW14,G378
PW45,G163
PW15,G347
PW14,G225
PW17,G163
PW9,G125
PW36,G117
PW26,G163
PW15,G355
PW33,G134
PW16,G295
PW35,G233
PW9,G237
PW3,G227
PW31,G131
PW45,G47
PW5,G247
PW18,G96
PW47,G273
PW21,G211
PW13,G176
PW22,G117
PW35,G367
PW8,G229
PW30,G142
PW12,G241
PW38,G214
PW1,G16
PW0,G305
PW2,G290
PW48,G190
PW44,G283
PW10,G224
PW23,G94
PW19,G322
PW29,G352
PW9,G90
PW14,G351
PW15,G228
PW44,G82
PW29,G244
PW36,G70
PW46,G87
PW1,G323
PW30,G333
PW46,G209
PW38,G250
PW28,G355
PW17,G327
PW48,G153
PW38,G354
PW7,G226
PW28,G228
PW43,G232
PW32,G11
PW26,G335
PW5,G388
PW1,G119
PW3,G145
PW4,G123
PW29,G274
PW39,G132
PW15,G180
PW25,G253
PW34,G344
PW33,G109
PW9,G219
PW23,G299
PW3,G40
PW45,G220
PW5,G281
PW15,G89
PW44,G301
PW27,G343
PW7,G298
PW8,G247
PW12,G206
PW33,G361
PW40,G383
PW37,G84
PW17,G88
PW48,G290
PW7,G329
PW46,G371
PW2,G279
PW26,G266
PW30,G70
PW30,G52
PW33,G191
PW31,G279
PW11,G159
PW48,G359
PW8,G295
PW11,G78
PW11,G73
PW30,G355
PW19,G182
PW42,G296
PW34,G3
PW36,G266
PW14,G66
PW24,G377
PW3,G17
PW48,G314
PW19,G31
PW4,G3
PW14,G178
PW39,G170
PW25,G157
PW4,G51
PW10,G31
PW23,G196
PW22,G128
PW24,G111
PW17,G119
PW42,G303
PW28,G10
PW24,G294
PW40,G122
PW35,G330
PW33,G318
PW11,G8
PW8,G290
PW46,G133
PW13,G398
PW20,G334
PW23,G312
PW14,G332
PW13,G197
PW45,G99
PW14,G197
PW44,G186
PW42,G226
PW27,G79
PW38,G275
PW36,G342
PW36,G294
PW27,G164
PW26,G66
PW37,G391
PW3,G366
PW8,G312
PW9,G289
PW8,G195
PW21,G139
PW33,G334
PW39,G24
PW18,G65
PW7,G41
PW10,G323
PW44,G181
PW32,G80
PW1,G222
PW43,G165
PW29,G342
PW20,G221
PW35,G261
PW37,G115
PW4,G253
PW26,G103
PW36,G396
PW44,G132
PW45,G222
PW2,G102
PW32,G336
PW2,G145
PW3,G345
PW10,G94
PW2,G341
PW8,G124
PW19,G103
PW1,G287
PW16,G19
PW42,G321
PW12,G67
PW22,G366
PW46,G284
PW9,G247
PW29,G310
PW39,G320
PW48,G159
PW36,G264
PW35,G47
PW18,G127
PW6,G386
PW0,G147
PW2,G279
PW11,G52
PW11,G209
PW19,G62
PW9,G6
PW27,G160
PW26,G49
PW27,G271
PW23,G129
PW5,G107
PW5,G44
PW36,G244
PW2,G179
PW37,G362
PW16,G114
PW9,G146
PW35,G379
PW14,G341
PW34,G131
PW20,G248
PW21,G336
PW11,G204
PW22,G362
PW36,G393
PW25,G47
PW38,G348
PW4,G299
PW36,G285
PW1,G118
PW44,G83
PW7,G307
PW40,G367
PW38,G238
PW14,G308
PW31,G156
PW11,G212
PW13,G49
PW23,G267
PW36,G144
PW19,G346
PW38,G128
PW29,G209
PW26,G244
PW25,G173
PW4,G27
PW26,G333
PW19,G98
PW39,G334
PW20,G1
PW8,G193
PW0,G4
PW45,G255
PW43,G158
PW33,G271
PW2,G334
PW41,G17
PW42,G53
PW42,G160
PW17,G229
PW9,G200
PW19,G259
PW45,G287
PW15,G125
PW25,G125
PW40,G329
PW48,G165
PW3,G394
PW4,G17
PW24,G396
PW2,G383
PW2,G177
PW0,G45
PW25,G250
PW20,G144
PW11,G254
PW4,G152
PW17,G233
PW36,G329
PW9,G105
PW24,G353
PW34,G69
PW27,G92
PW10,G214
PW14,G251
PW10,G187
PW1,G249
PW20,G338
PW39,G271
PW33,G12
PW33,G58
PW37,G64
PW39,G235
PW29,G95
PW6,G377
PW29,G356
PW47,G342
PW12,G148
PW6,G110
