pathway_id,gene
PW33,G231
PW8,G371
PW9,G329
PW46,G332
PW12,G227
PW33,G209
PW29,G347
PW12,G139
PW36,G148
PW11,G292
PW39,G298
PW31,G334
PW30,G264
PW45,G373
PW18,G16
PW0,G16
PW23,G146
PW22,G326
PW39,G281
PW48,G148
PW20,G86
PW18,G320
PW44,G176
PW30,G294
PW26,G367
PW17,G18
PW13,G318
PW6,G197
PW17,G145
PW1,G283
PW38,G150
PW2,G168
PW10,G244
PW35,G25
PW37,G58
PW48,G66
PW28,G51
PW4,G280
PW21,G186
PW9,G290
PW30,G214
PW1,G44
PW10,G23
PW15,G57
PW8,G58
PW26,G226
PW6,G233
PW9,G14
PW47,G121
PW32,G339
PW25,G312
PW32,G157
PW8,G134
PW47,G193
PW10,G128
PW18,G243
PW10,G103
PW38,G75
PW4,G244
PW20,G13
PW25,G318
PW49,G271
PW40,G238
PW46,G125
PW16,G31
PW41,G232
PW44,G141
PW9,G160
PW40,G112
PW32,G348
PW34,G118
PW24,G303
PW28,G398
PW14,G20
PW8,G228
PW46,G119
PW18,G31
PW12,G127
PW44,G83
PW4,G130
PW1,G329
PW15,G187
PW39,G301
PW28,G257
PW17,G66
PW32,G80
PW15,G340
PW8,G94
PW18,G180
PW7,G218
PW3,G392
PW29,G393
PW35,G257
PW16,G279
PW44,G65
PW48,G59
PW2,G108
PW22,G68
PW26,G128
PW25,G159
PW26,G80
PW41,G102
PW43,G332
PW9,G328
PW41,G287
PW22,G114
PW19,G383
PW7,G321
PW11,G139
PW8,G266
PW22,G351
PW44,G79
PW30,G272
PW46,G209
PW18,G44
PW29,G266
PW24,G70
PW31,G378
PW27,G396
PW2,G363
PW5,G200
PW36,G267
PW10,G158
PW26,G123
PW13,G323
PW10,G351
PW6,G187
PW47,G37
PW34,G166
PW39,G167
PW43,G141
PW14,G84
PW48,G19
PW8,G99
PW14,G203
PW35,G142
PW5,G154
PW10,G295
PW5,G105
PW6,G243
PW19,G391
PW43,G208
PW10,G377
PW49,G146
PW33,G356
PW26,G47
PW34,G51
PW35,G302
PW27,G220
PW20,G290
PW11,G115
PW26,G327
PW37,G270
PW9,G368
PW35,G327
PW22,G310
PW30,G120
PW14,G237
PW0,G266
PW14,G373
PW43,G383
PW26,G178
PW38,G168
PW37,G156
PW30,G369
PW43,G384
PW4,G102
PW9,G267
PW40,G314
PW22,G12
PW37,G134
PW37,G334
PW22,G114
PW17,G66
PW36,G275
PW22,G74
PW24,G341
PW26,G195
PW12,G361
PW32,G254
PW1,G96
PW45,G247
PW27,G374
PW27,G393
PW36,G167
PW13,G310
PW42,G287
PW11,G193
PW29,G312
PW17,G146
PW14,G373
PW38,G214
PW38,G118
PW36,G70
PW17,G301
PW30,G370
PW21,G343
PW10,G226
PW37,G373
PW21,G264
PW41,G382
PW24,G322
PW13,G32
PW41,G263
PW29,G75
PW39,G281
PW38,G283
PW46,G172
PW14,G385
PW40,G156
PW32,G154
PW27,G40
PW34,G28
PW29,G78
PW40,G181
PW38,G225
PW19,G96
PW19,G355
PW34,G208
PW11,G113
PW21,G307
PW1,G250
PW44,G384
PW17,G74
PW49,G171
PW36,G251
PW21,G124
PW44,G52
PW17,G187
PW19,G49
PW43,G237
PW22,G367
PW35,G299
PW38,G318
PW11,G245
PW44,G58
PW40,G165
PW43,G225
PW37,G230
PW24,G170
PW2,G40
PW6,G92
PW3,G179
PW35,G20
PW17,G257
PW41,G69
PW27,G360
PW6,G49
PW11,G342
PW16,G340
PW33,G396
PW29,G174
PW0,G376
PW35,G161
PW3,G348
PW33,G204
PW33,G336
PW26,G342
PW11,G53
PW2,G135
PW26,G254
PW4,G229
PW11,G14
PW8,G295
PW48,G321
PW10,G191
PW2,G341
PW20,G199
PW39,G172
PW13,G29
PW11,G169
PW13,G377
PW31,G349
PW24,G327
PW6,G12
PW35,G291
PW8,G172
PW26,G219
PW7,G17
PW48,G388
PW38,G369
PW3,G103
PW18,G216
PW48,G152
PW36,G232
PW3,G165
PW25,G366
PW20,G362
PW45,G326
PW15,G38
PW28,G242
PW49,G334
PW34,G330
PW42,G390
PW15,G367
PW23,G3
PW49,G253
PW17,G180
PW36,G247
PW34,G255
PW4,G362
PW34,G367
PW17,G306
PW23,G52
PW15,G381
PW15,G137
PW3,G67
PW44,G313
PW25,G68
PW33,G145
PW47,G218
PW43,G111
PW14,G336
PW16,G274
PW48,G216
PW39,G378
PW32,G371
PW22,G249
PW1,G398
PW30,G299
PW7,G223
PW40,G312
PW29,G209
PW6,G259
PW9,G126
PW14,G91
PW15,G90
PW33,G131
PW30,G132
PW45,G193
PW16,G85
PW9,G309
PW31,G153
PW15,G165
