pathway_id,gene
PW4,G307
PW29,G159
PW36,G16
PW49,G379
PW41,G228
PW4,G284
PW48,G229
PW14,G257
PW9,G16
PW41,G133
PW24,G223
PW32,G216
PW20,G199
PW48,G127
PW33,G218
PW26,G330
PW9,G6
PW32,G251
PW19,G243
PW36,G241
PW22,G108
PW40,G103
PW1,G356
PW49,G299
PW31,G326
PW3,G53
PW8,G75
PW17,G308
PW0,G12
PW49,G227
PW33,G327
PW8,G148
PW12,G40
PW8,G168
PW13,G146
PW17,G218
PW41,G274
PW37,G351
PW35,G246
PW35,G132
PW33,G282
PW41,G253
PW46,G166
PW45,G95
PW42,G371
PW9,G66
PW8,G69
PW23,G171
PW43,G68
PW30,G122
PW31,G355
PW45,G197
PW24,G298
PW35,G86
PW15,G66
PW29,G282
PW37,G252
PW2,G63
PW47,G331
PW3,G52
PW33,G150
PW38,G273
PW45,G298
PW17,G243
PW21,G114
PW47,G38
PW31,G154
PW7,G211
PW37,G131
PW0,G119
PW18,G175
PW3,G80
PW20,G318
PW30,G389
PW39,G392
PW30,G340
PW26,G90
PW8,G363
PW27,G56
PW8,G274
PW45,G313
PW21,G383
PW43,G168
PW28,G191
PW45,G331
PW8,G192
PW15,G62
PW16,G212
PW32,G35
PW34,G94
PW30,G153
PW34,G333
PW2,G223
PW20,G14
PW46,G306
PW4,G367
PW43,G323
PW13,G230
PW9,G294
PW44,G220
PW34,G204
PW30,G328
PW11,G348
PW14,G366
PW17,G95
PW31,G180
PW33,G88
PW1,G262
PW37,G125
PW31,G271
PW44,G343
PW29,G189
PW4,G229
PW16,G344
PW49,G289
PW36,G14
PW27,G278
PW18,G58
PW33,G235
PW37,G315
PW3,G163
PW28,G292
PW34,G283
PW14,G351
PW35,G374
PW35,G226
PW43,G321
PW20,G99
PW17,G28
PW30,G102
PW38,G181
PW34,G134
PW10,G174
PW28,G98
PW7,G386
PW43,G38
PW38,G59
PW3,G359
PW15,G270
PW14,G209
PW26,G163
PW14,G361
PW2,G312
PW29,G148
PW32,G338
PW1,G388
PW9,G203
PW12,G262
PW13,G351
PW22,G158
PW3,G141
PW14,G73
PW37,G261
PW38,G243
PW14,G91
PW6,G316
PW24,G30
PW23,G225
PW33,G335
PW7,G150
PW37,G367
PW6,G88
PW2,G314
PW16,G224
PW14,G42
PW30,G327
PW4,G394
PW9,G262
PW44,G49
PW39,G209
PW27,G187
PW15,G20
PW12,G15
PW46,G16
PW9,G25
PW28,G255
PW37,G118
PW19,G366
PW3,G341
PW44,G80
PW2,G70
PW2,G378
PW39,G131
PW36,G297
PW5,G49
PW26,G172
PW7,G293
PW10,G222
PW36,G31
PW15,G144
PW42,G67
PW31,G348
PW39,G3
PW44,G74
PW43,G208
PW33,G215
PW48,G3
PW32,G393
PW48,G203
PW21,G220
PW30,G325
PW9,G76
PW37,G342
PW38,G321
PW29,G160
PW32,G227
PW11,G318
PW32,G254
PW34,G366
PW48,G239
PW26,G304
PW42,G176
PW21,G250
PW33,G334
PW25,G181
PW18,G315
PW11,G291
PW0,G183
PW2,G254
PW25,G208
PW15,G369
PW34,G135
PW25,G308
PW6,G304
PW46,G384
PW19,G76
PW29,G47
PW31,G255
