pathway_id,gene
PW19,G348
PW10,G270
PW20,G62
PW46,G337
PW48,G31
PW20,G157
PW32,G270
PW16,G318
PW24,G278
PW8,G58
PW6,G359
PW4,G209
PW41,G304
PW25,G165
PW20,G90
PW39,G377
PW11,G315
PW3,G365
PW47,G320
PW35,G166
PW8,G248
PW14,G18
PW40,G352
PW8,G192
PW25,G280
PW34,G397
PW38,G29
PW24,G49
PW20,G33
PW29,G160
PW13,G389
PW15,G169
PW41,G166
PW44,G281
PW29,G79
PW34,G377
PW9,G373
PW9,G19
PW0,G78
PW44,G124
PW45,G56
PW29,G187
PW19,G148
PW11,G393
PW33,G31
PW27,G88
PW29,G242
PW11,G119
PW47,G209
PW9,G65
PW48,G177
PW6,G172
PW28,G183
PW45,G64
PW17,G322
PW11,G266
PW3,G3
PW4,G287
PW22,G16
PW18,G311
PW27,G41
PW2,G394
PW49,G114
PW20,G258
PW19,G163
PW4,G235
PW10,G10
PW25,G145
PW14,G312
PW19,G125
PW7,G376
PW38,G243
PW1,G357
PW47,G66
PW46,G301
PW8,G361
PW17,G326
PW20,G56
PW6,G58
PW27,G150
PW11,G25
PW31,G134
PW45,G114
PW16,G380
PW5,G221
PW24,G399
PW42,G49
PW25,G208
PW43,G66
PW30,G119
PW9,G361
PW16,G366
PW19,G219
PW12,G148
PW41,G172
PW34,G135
PW41,G171
PW8,G318
PW37,G178
PW4,G30
PW33,G65
PW6,G251
PW12,G110
PW40,G58
PW24,G244
PW26,G15
PW12,G66
PW36,G130
PW29,G351
PW26,G226
PW19,G83
PW16,G291
PW38,G275
PW2,G14
PW7,G132
PW8,G256
PW8,G266
PW26,G141
PW34,G351
PW17,G320
PW31,G17
PW0,G261
PW13,G257
PW45,G318
PW28,G168
PW9,G336
PW12,G289
PW22,G369
PW26,G117
PW29,G116
PW15,G325
PW39,G262
PW33,G176
PW6,G52
PW45,G102
PW22,G33
PW48,G103
PW29,G76
PW17,G249
PW22,G14
PW18,G142
PW1,G341
PW16,G308
PW11,G188
PW26,G72
PW33,G315
PW3,G353
PW9,G333
PW25,G314
PW41,G88
PW25,G198
PW45,G229
PW32,G158
PW43,G244
PW9,G81
PW4,G334
PW34,G295
PW12,G155
PW11,G388
PW45,G282
PW37,G243
PW28,G47
PW17,G367
PW38,G343
PW8,G125
PW31,G132
PW8,G285
PW22,G74
PW5,G351
PW33,G133
PW1,G189
PW0,G261
PW9,G181
PW34,G14
PW20,G51
PW23,G35
PW49,G168
PW9,G110
PW44,G294
PW11,G227
PW17,G287
PW31,G261
PW29,G377
PW33,G175
PW36,G27
PW29,G212
PW8,G321
PW28,G253
PW38,G84
PW32,G324
PW6,G153
PW5,G286
PW44,G25
PW0,G267
PW37,G283
PW22,G58
PW30,G128
PW17,G83
PW34,G381
PW32,G68
PW28,G327
PW40,G237
PW8,G69
PW15,G355
PW45,G156
PW18,G293
PW31,G139
PW8,G342
PW14,G53
PW5,G13
PW21,G70
PW24,G1
PW38,G153
PW17,G302
PW30,G204
PW33,G271
PW48,G320
PW26,G66
PW35,G318
PW2,G367
PW33,G231
PW1,G295
PW28,G67
PW14,G180
PW37,G137
PW46,G62
PW28,G175
PW39,G59
PW9,G120
PW23,G192
PW40,G12
PW43,G385
PW25,G302
PW7,G320
PW36,G228
PW33,G299
PW29,G284
PW36,G152
PW38,G393
PW26,G167
PW36,G118
PW43,G83
PW49,G342
PW30,G244
PW42,G334
PW22,G311
PW4,G385
PW38,G223
PW49,G360
PW35,G301
PW13,G383
PW1,G160
PW3,G232
PW26,G245
PW24,G75
PW36,G139
PW12,G83
PW16,G292
PW21,G165
PW24,G69
PW20,G264
PW2,G25
PW23,G208
PW35,G46
PW35,G181
PW43,G24
PW2,G246
PW35,G180
PW44,G341
PW17,G250
PW48,G271
PW31,G142
PW49,G191
PW14,G32
PW31,G47
PW44,G147
PW3,G93
PW42,G28
PW31,G220
PW38,G138
PW0,G73
PW49,G299
PW48,G167
PW17,G146
PW17,G165
PW14,G329
PW33,G197
PW4,G370
PW21,G227
PW36,G355
PW39,G182
PW26,G332
PW20,G279
PW38,G186
PW40,G16
PW35,G238
PW36,G283
PW6,G155
PW49,G109
PW30,G200
PW25,G189
PW26,G121
PW24,G333
PW2,G107
PW14,G339
PW45,G295
PW2,G39
PW1,G378
PW28,G17
PW21,G266
PW36,G170
PW10,G308
PW4,G334
PW14,G369
PW12,G20
PW28,G228
PW13,G345
PW33,G395
PW23,G146
PW15,G326
PW34,G167
PW9,G38
PW33,G312
PW13,G327
PW32,G348
PW0,G132
PW49,G1
PW14,G396
PW16,G52
PW21,G243
PW15,G281
PW41,G375
PW45,G306
PW27,G70
PW38,G58
PW33,G296
PW15,G382
PW13,G356
PW45,G151
PW36,G224
PW37,G317
PW29,G191
PW49,G164
PW21,G25
PW19,G45
PW42,G247
PW36,G146
PW10,G273
PW24,G65
PW18,G338
PW6,G274
PW14,G215
PW31,G74
PW1,G67
PW23,G177
PW8,G58
PW35,G368
PW1,G100
PW40,G291
PW27,G283
PW19,G187
PW3,G310
PW31,G249
PW5,G44
PW42,G277
PW45,G287
PW0,G355
PW26,G262
PW38,G384
PW4,G129
PW17,G117
PW4,G374
PW38,G388
PW20,G271
PW20,G251
PW43,G111
PW0,G309
PW3,G205
PW20,G291
PW37,G277
PW46,G94
PW11,G180
PW37,G3
PW15,G231
PW28,G396
PW26,G173
PW47,G383
PW18,G131
PW4,G114
PW14,G148
PW34,G356
PW16,G125
PW19,G373
PW27,G343
PW38,G99
PW17,G378
PW26,G170
PW1,G277
PW38,G299
PW12,G351
PW23,G383
PW26,G226
PW10,G320
PW30,G135
PW30,G65
PW7,G369
PW8,G95
PW48,G23
PW46,G398
PW18,G180
PW30,G133
PW43,G95
PW36,G91
PW42,G267
PW37,G240
PW23,G378
PW15,G133
PW3,G255
PW26,G122
PW36,G231
PW9,G244
PW33,G223
PW48,G6
PW42,G82
PW13,G382
PW14,G158
PW23,G396
PW35,G331
PW42,G49
PW38,G310
PW2,G88
PW30,G207
PW30,G349
PW7,G38
PW44,G107
PW18,G179
PW48,G172
PW15,G378
PW26,G80
PW22,G203
PW0,G379
PW2,G3
PW35,G33
PW36,G51
PW43,G214
PW27,G332
PW22,G19
PW28,G69
PW17,G220
PW7,G391
PW25,G203
PW22,G230
PW20,G141
PW40,G87
PW36,G131
PW42,G290
PW1,G23
PW31,G243
PW9,G47
PW3,G233
PW37,G35
PW34,G299
PW44,G298
PW33,G225
PW39,G323
PW31,G68
PW2,G128
PW47,G297
PW21,G257
PW40,G360
PW49,G315
PW28,G350
PW19,G228
PW30,G16
PW3,G342
PW44,G312
PW41,G330
PW24,G168
PW0,G362
PW44,G204
PW17,G232
PW33,G17
PW29,G386
PW43,G57
PW9,G174
PW37,G342
PW39,G281
PW31,G334
PW2,G171
PW35,G43
PW2,G309
PW6,G36
PW37,G119
PW31,G88
PW34,G196
PW20,G105
PW48,G228
PW36,G218
PW3,G123
PW37,G8
PW47,G233
PW31,G255
PW45,G398
PW9,G282
PW48,G237
PW23,G338
PW24,G76
PW25,G201
PW8,G275
PW35,G218
PW33,G224
PW43,G292
PW25,G63
PW24,G159
PW39,G126
PW35,G96
PW17,G289
PW29,G244
PW21,G373
PW32,G31
PW9,G340
PW15,G142
PW41,G211
PW14,G8
PW18,G326
PW4,G102
PW47,G250
PW15,G199
PW1,G115
PW10,G127
PW5,G377
PW18,G165
PW44,G363
PW15,G11
PW13,G267
PW29,G383
PW23,G157
PW38,G363
PW40,G331
PW25,G12
PW14,G229
PW5,G156
PW1,G150
PW37,G332
PW35,G67
PW44,G251
PW42,G153
PW41,G20
PW14,G195
PW38,G176
PW39,G224
PW18,G103
PW0,G115
PW22,G181
PW21,G347
PW11,G323
PW29,G41
PW43,G206
PW24,G157
PW28,G84
PW19,G127
PW37,G98
PW29,G105
PW23,G250
PW4,G348
PW22,G75
PW37,G87
PW48,G28
PW0,G108
PW48,G239
PW24,G24
PW27,G92
PW15,G66
PW30,G56
PW11,G271
PW39,G257
PW14,G32
PW32,G267
PW9,G393
PW45,G137
PW10,G44
PW48,G53
PW43,G373
PW42,G227
PW47,G335
PW3,G307
PW15,G3
PW1,G294
PW2,G49
PW7,G141
PW38,G247
PW26,G278
PW9,G163
PW48,G385
PW6,G313
PW49,G132
PW42,G341
PW15,G371
PW15,G193
PW4,G84
PW49,G237
PW4,G340
PW1,G290
PW44,G285
PW26,G244
PW17,G219
PW17,G3
PW43,G238
PW48,G120
PW13,G112
PW6,G259
PW34,G232
PW28,G298
PW37,G141
PW33,G358
PW33,G371
PW4,G122
PW30,G220
PW23,G274
PW40,G193
PW21,G261
PW27,G146
PW0,G154
PW19,G333
PW30,G158
PW46,G67
PW14,G302
PW14,G216
PW14,G74
PW0,G362
PW14,G221
PW4,G47
PW17,G139
PW33,G263
PW48,G203
PW7,G246
PW31,G256
PW29,G71
PW2,G108
PW32,G3
PW35,G145
PW4,G37
PW39,G367
PW30,G94
PW43,G155
PW46,G94
PW3,G295
PW40,G103
PW30,G250
PW12,G148
PW23,G244
PW37,G163
PW32,G58
PW36,G47
PW23,G23
PW43,G394
