pathway_id,gene
PW25,G141
PW22,G197
PW36,G58
PW48,G221
PW40,G43
PW35,G225
PW44,G367
PW36,G255
PW0,G58
PW12,G139
PW21,G189
PW31,G180
PW7,G264
PW45,G390
PW8,G363
PW33,G70
PW9,G165
PW10,G112
PW0,G225
PW16,G368
PW16,G139
PW30,G209
PW34,G244
PW45,G299
PW48,G365
PW49,G119
PW36,G148
PW41,G14
PW32,G238
PW15,G221
PW42,G266
PW3,G47
PW39,G31
PW8,G224
PW14,G378
PW38,G333
PW27,G376
PW28,G282
PW16,G122
PW13,G125
PW5,G165
PW25,G74
PW29,G133
PW43,G52
PW34,G228
PW36,G263
PW33,G254
PW7,G38
PW16,G122
PW8,G174
PW47,G187
PW41,G368
PW18,G24
PW8,G362
PW48,G384
PW26,G332
PW34,G251
PW10,G378
PW47,G367
PW19,G388
PW15,G329
PW15,G340
PW0,G231
PW39,G279
PW25,G366
PW24,G75
PW14,G80
PW48,G266
PW37,G193
PW41,G341
PW6,G388
PW45,G248
PW39,G3
PW39,G371
PW36,G85
PW30,G58
PW33,G51
PW32,G83
PW1,G109
PW25,G338
PW47,G53
PW36,G150
PW24,G204
PW22,G209
PW37,G351
PW17,G289
PW19,G250
PW12,G175
PW26,G15
PW38,G348
PW32,G267
PW35,G92
PW6,G396
PW33,G228
PW47,G357
PW17,G88
PW11,G108
PW46,G93
PW37,G249
PW43,G381
PW8,G255
PW31,G45
PW46,G157
PW46,G165
PW3,G378
PW42,G253
PW4,G341
PW37,G275
PW20,G154
PW46,G383
PW49,G38
PW20,G351
PW20,G130
PW35,G242
PW10,G280
PW28,G394
PW9,G44
PW35,G267
PW31,G335
PW31,G169
PW10,G257
PW18,G262
PW46,G187
PW2,G103
PW19,G348
PW18,G187
PW1,G90
PW29,G189
PW10,G166
PW45,G85
PW10,G237
PW32,G330
PW16,G180
PW41,G138
PW36,G131
PW45,G65
PW25,G340
PW44,G315
PW38,G148
PW3,G251
PW17,G299
PW17,G172
PW41,G16
PW48,G110
