pathway_id,gene
PW30,G214
PW46,G356
PW28,G17
PW29,G141
PW12,G306
PW4,G394
PW45,G80
PW49,G355
PW33,G283
PW17,G244
PW19,G333
PW9,G381
PW22,G273
PW9,G312
PW44,G187
PW20,G68
PW8,G74
PW15,G154
PW10,G396
PW40,G385
PW10,G118
PW40,G388
PW20,G93
PW8,G326
PW20,G266
PW13,G328
PW18,G285
PW6,G128
PW43,G306
PW21,G342
PW35,G259
PW43,G396
PW38,G89
PW4,G299
PW34,G311
PW14,G33
PW19,G30
PW42,G309
PW4,G46
PW14,G286
PW33,G377
PW42,G393
PW17,G58
PW8,G157
PW8,G250
PW7,G175
PW36,G257
PW36,G299
PW2,G376
PW19,G183
PW4,G40
PW27,G244
PW0,G32
PW29,G164
PW20,G145
PW44,G244
PW1,G121
PW24,G200
PW29,G165
PW17,G53
PW3,G347
PW7,G277
PW34,G70
PW6,G83
PW2,G221
PW26,G358
PW6,G361
PW14,G117
PW20,G223
PW40,G1
PW48,G388
PW38,G146
PW46,G371
PW23,G342
PW41,G310
PW34,G232
PW45,G33
PW38,G10
PW22,G119
PW48,G24
PW26,G237
PW3,G373
PW2,G6
PW43,G99
PW37,G231
PW13,G221
PW14,G281
PW32,G155
PW13,G232
PW18,G274
PW45,G108
PW12,G51
PW48,G337
PW36,G35
PW22,G279
PW29,G176
PW5,G247
PW46,G382
PW10,G3
PW11,G132
PW47,G148
PW38,G206
PW12,G172
PW33,G167
PW38,G316
PW31,G103
PW13,G123
PW23,G204
PW6,G103
PW2,G320
PW26,G343
PW8,G14
PW0,G49
PW4,G355
PW11,G325
PW4,G155
PW48,G74
PW29,G139
PW7,G92
PW5,G110
PW32,G347
PW19,G172
PW15,G348
PW19,G181
PW8,G228
PW25,G38
PW17,G167
PW29,G238
PW2,G180
PW7,G313
PW20,G348
PW14,G342
PW17,G209
PW31,G87
PW43,G84
PW32,G378
PW15,G182
PW0,G342
PW3,G341
PW6,G133
PW35,G100
PW44,G391
PW10,G4
PW30,G303
PW19,G141
PW7,G355
PW28,G49
PW46,G341
PW15,G365
PW44,G139
PW25,G99
PW2,G134
PW35,G172
PW11,G340
PW45,G196
PW2,G222
PW41,G94
PW47,G141
PW45,G318
PW23,G351
PW28,G142
PW12,G37
PW35,G159
PW8,G85
PW7,G283
PW35,G375
PW29,G189
PW16,G291
PW15,G189
PW37,G334
PW40,G220
PW22,G129
PW3,G96
PW14,G312
PW49,G163
PW45,G163
PW27,G334
PW42,G40
PW24,G393
PW18,G398
PW15,G31
PW13,G221
PW16,G287
PW27,G230
PW0,G49
PW49,G209
PW28,G245
PW29,G335
PW47,G332
PW1,G88
PW19,G369
PW3,G212
PW25,G290
PW43,G209
PW42,G385
PW30,G318
PW31,G258
PW20,G226
PW26,G295
PW48,G58
PW12,G317
PW3,G271
PW48,G331
PW2,G227
PW38,G96
PW0,G320
PW36,G119
PW13,G11
PW17,G218
PW17,G132
PW9,G359
PW40,G261
PW29,G225
PW32,G267
PW30,G215
PW21,G312
PW35,G368
PW12,G367
PW28,G204
PW26,G287
PW26,G31
PW32,G62
PW34,G306
PW44,G18
PW33,G83
PW4,G309
PW16,G281
PW48,G243
PW45,G156
PW26,G378
PW38,G315
PW27,G278
PW19,G42
PW40,G361
PW32,G64
PW19,G394
PW31,G145
PW2,G278
PW26,G170
PW18,G191
PW23,G227
PW23,G40
PW31,G25
PW6,G223
PW23,G84
PW29,G29
PW18,G84
PW36,G329
PW4,G166
PW36,G117
PW24,G308
PW39,G383
PW48,G360
PW4,G189
PW8,G373
PW11,G371
PW23,G63
PW45,G165
PW9,G295
PW37,G25
PW31,G348
PW37,G14
PW35,G239
PW11,G208
PW18,G353
PW25,G267
PW3,G262
PW31,G28
PW40,G366
PW11,G345
PW24,G223
PW21,G180
PW13,G176
PW14,G257
PW17,G304
PW5,G47
PW19,G255
PW0,G68
PW14,G114
PW29,G146
PW26,G169
PW13,G18
PW33,G290
PW5,G270
PW2,G324
PW37,G229
PW11,G243
PW26,G142
PW41,G334
PW24,G320
PW10,G289
PW44,G385
PW22,G308
PW47,G349
PW40,G231
PW48,G250
PW13,G200
PW38,G49
PW8,G357
PW43,G367
PW19,G127
PW35,G58
PW4,G147
PW36,G246
PW33,G209
PW39,G38
PW27,G222
PW35,G170
PW34,G33
PW46,G264
PW4,G45
PW9,G158
PW26,G8
PW15,G279
PW1,G163
PW33,G243
PW39,G299
PW31,G327
PW18,G226
PW31,G58
PW13,G193
PW0,G208
PW5,G261
PW17,G67
PW48,G247
PW15,G115
PW9,G278
PW16,G219
PW3,G270
PW35,G35
PW24,G128
PW3,G331
PW47,G296
PW27,G318
PW11,G336
PW46,G141
PW30,G66
PW0,G41
PW46,G271
PW11,G302
PW9,G75
PW21,G132
PW28,G197
PW33,G266
PW31,G367
PW15,G220
PW1,G165
PW8,G208
PW36,G373
PW36,G25
PW32,G157
PW4,G344
PW37,G16
PW45,G366
PW26,G387
PW3,G192
PW43,G384
PW38,G144
PW37,G95
PW48,G390
PW4,G225
PW28,G155
PW42,G390
PW36,G44
PW12,G36
PW24,G393
PW17,G167
PW10,G65
PW19,G352
PW33,G351
PW6,G75
PW21,G43
PW10,G243
PW9,G117
PW42,G47
PW7,G379
PW33,G256
PW38,G146
PW17,G397
PW47,G1
PW0,G307
PW47,G378
PW10,G226
PW30,G76
PW14,G107
PW1,G339
PW17,G271
PW30,G52
PW16,G177
PW38,G384
PW12,G377
PW11,G131
PW39,G76
PW41,G328
PW31,G71
PW35,G283
PW20,G159
PW12,G20
PW39,G340
PW39,G250
PW45,G180
PW4,G301
PW10,G165
PW49,G229
PW35,G367
PW29,G12
PW13,G69
PW22,G51
PW22,G174
PW37,G292
PW46,G368
PW31,G79
PW8,G247
PW37,G256
PW0,G282
PW8,G252
PW15,G3
PW38,G80
PW26,G383
PW16,G215
PW43,G66
PW9,G285
PW18,G127
PW28,G109
PW3,G3
PW40,G311
PW23,G382
PW26,G156
PW41,G96
PW3,G343
PW14,G301
PW16,G220
PW7,G233
PW25,G59
PW47,G133
PW7,G90
PW35,G284
PW28,G381
PW10,G223
PW27,G115
PW12,G59
PW6,G330
PW43,G238
PW48,G253
PW26,G24
PW20,G203
PW21,G255
PW34,G14
PW33,G110
PW41,G3
PW41,G262
PW37,G20
PW32,G37
PW24,G374
PW14,G58
PW23,G396
PW16,G125
PW44,G351
PW23,G244
PW13,G392
PW45,G282
PW0,G69
PW22,G373
PW17,G254
PW4,G192
PW34,G152
PW19,G133
PW12,G168
PW33,G114
PW48,G393
PW43,G187
PW14,G304
PW2,G363
PW26,G134
PW9,G51
PW49,G329
PW43,G330
PW39,G228
PW1,G321
PW33,G66
PW49,G91
PW32,G161
PW39,G377
PW24,G205
PW4,G111
PW22,G53
PW44,G82
PW48,G113
PW42,G105
PW28,G308
PW49,G395
PW7,G160
PW8,G350
PW0,G74
PW9,G146
PW37,G224
PW2,G120
PW14,G262
PW10,G44
PW35,G19
PW14,G94
PW2,G1
PW48,G336
PW1,G166
PW29,G326
PW45,G281
PW30,G244
PW42,G28
PW2,G246
PW5,G243
PW13,G378
PW15,G57
PW30,G197
PW41,G338
PW38,G295
PW13,G67
PW17,G340
PW15,G363
PW9,G264
PW15,G318
PW36,G186
PW1,G160
PW6,G386
PW28,G218
PW23,G356
PW22,G55
PW31,G298
PW15,G190
PW17,G3
PW35,G56
PW27,G249
PW31,G168
PW48,G173
PW15,G191
PW18,G299
PW8,G102
PW25,G88
PW47,G214
PW29,G131
PW33,G240
PW0,G312
PW36,G378
PW0,G16
PW11,G281
PW8,G289
PW17,G326
PW33,G93
PW34,G305
PW49,G190
PW3,G232
PW22,G291
PW40,G25
PW45,G23
PW4,G181
PW0,G366
PW6,G88
PW30,G160
PW34,G332
PW5,G27
PW43,G274
PW38,G192
PW37,G399
PW14,G216
PW5,G389
PW36,G110
PW45,G72
PW35,G187
PW26,G70
PW24,G86
PW11,G214
PW46,G135
PW20,G298
PW5,G250
PW31,G153
PW30,G246
PW11,G228
PW33,G108
PW35,G193
PW24,G182
PW1,G228
PW1,G16
PW38,G180
PW25,G292
PW19,G65
PW9,G52
PW22,G303
PW41,G291
PW11,G383
PW44,G227
PW26,G198
PW31,G261
PW22,G175
PW24,G281
PW26,G67
PW28,G368
PW45,G253
PW29,G151
PW12,G24
PW3,G130
PW42,G294
PW5,G219
PW48,G62
PW29,G250
PW28,G241
PW2,G266
PW3,G332
PW18,G290
PW20,G158
PW7,G16
PW17,G328
PW5,G47
PW34,G224
PW47,G333
PW16,G163
PW18,G171
PW39,G287
PW37,G363
PW23,G257
PW21,G83
PW36,G165
PW11,G181
PW3,G335
PW22,G249
PW26,G279
PW20,G394
PW30,G176
PW49,G341
PW2,G328
PW20,G206
PW16,G103
PW8,G271
PW11,G12
PW25,G150
PW48,G264
PW44,G261
PW0,G56
PW15,G78
PW30,G148
PW41,G321
PW47,G98
PW25,G154
PW21,G270
PW44,G8
PW34,G322
PW0,G292
PW14,G302
PW15,G3
PW4,G396
PW38,G341
PW30,G65
PW4,G277
PW36,G377
PW38,G87
PW29,G23
PW38,G157
PW26,G137
PW38,G109
PW27,G52
PW6,G58
PW13,G13
PW32,G299
PW48,G128
PW19,G237
PW15,G323
PW44,G103
PW35,G373
PW30,G179
PW16,G320
PW17,G315
PW44,G336
PW9,G139
PW30,G191
PW27,G142
PW9,G17
PW40,G360
PW24,G19
PW10,G378
PW31,G338
PW39,G131
PW23,G362
PW2,G47
PW49,G275
PW12,G118
PW15,G254
PW14,G193
PW18,G83
PW44,G211
PW22,G327
PW20,G242
PW42,G165
PW34,G351
PW41,G314
PW1,G32
PW15,G380
PW9,G188
PW48,G295
PW37,G124
PW45,G46
PW38,G235
PW25,G65
PW38,G122
PW26,G333
PW32,G327
PW45,G320
PW36,G189
PW14,G259
PW46,G14
PW29,G212
PW24,G383
PW36,G201
PW7,G251
PW44,G117
PW33,G310
PW30,G141
PW8,G66
PW3,G338
PW32,G144
PW26,G323
PW1,G267
PW33,G334
PW9,G294
PW13,G244
PW2,G370
PW36,G38
PW38,G177
PW17,G195
PW46,G224
PW41,G111
PW17,G138
PW2,G171
PW36,G277
PW25,G178
PW32,G148
PW24,G73
PW21,G396
PW45,G90
PW11,G75
PW34,G398
PW18,G119
PW14,G112
PW25,G92
PW28,G383
PW16,G245
PW19,G282
PW16,G24
PW43,G158
PW37,G152
PW33,G132
PW25,G114
PW0,G377
PW46,G153
PW30,G346
PW23,G203
PW34,G130
PW49,G144
PW30,G267
PW42,G145
PW9,G17
PW14,G214
PW22,G295
PW44,G203
PW29,G330
PW22,G295
PW41,G81
PW34,G15
PW32,G31
PW1,G329
PW45,G228
PW48,G207
PW1,G23
PW35,G125
PW0,G263
PW40,G135
PW23,G333
PW10,G85
PW22,G343
PW46,G125
PW37,G176
PW33,G197
PW2,G275
PW6,G195
PW13,G103
PW48,G107
PW3,G31
PW30,G325
PW49,G4
PW40,G47
PW25,G295
PW37,G39
PW20,G69
PW9,G56
PW14,G383
PW29,G371
PW45,G272
PW45,G159
PW29,G209
PW9,G297
PW8,G231
PW23,G120
PW44,G41
PW8,G58
PW14,G13
PW1,G153
PW33,G280
PW37,G321
PW28,G172
PW46,G369
PW31,G334
PW35,G150
PW49,G251
PW11,G374
PW33,G105
PW9,G63
PW15,G271
PW19,G168
PW23,G352
PW35,G237
PW18,G74
PW43,G355
PW16,G233
PW25,G137
PW30,G102
PW15,G95
PW27,G293
PW42,G274
PW49,G67
PW6,G148
PW21,G315
PW43,G199
PW11,G88
PW22,G386
PW29,G92
PW14,G66
PW43,G122
PW44,G94
PW15,G125
PW1,G126
PW17,G333
PW37,G248
PW11,G196
PW28,G251
PW13,G366
PW35,G354
PW0,G280
PW21,G362
PW29,G386
PW42,G369
PW24,G247
PW4,G204
PW44,G309
PW14,G302
PW39,G244
PW18,G216
PW28,G116
