pathway_id,gene
PW19,G338
PW19,G312
PW41,G363
PW38,G222
PW15,G153
PW38,G204
PW23,G295
PW30,G398
PW18,G180
PW26,G66
PW45,G204
PW14,G148
PW31,G226
PW17,G158
PW2,G366
PW26,G342
PW45,G20
PW10,G153
PW48,G76
PW21,G66
PW30,G244
PW21,G165
PW9,G330
PW34,G355
PW4,G231
PW19,G279
PW14,G142
PW18,G218
PW19,G214
PW36,G105
PW35,G379
PW38,G393
PW37,G266
PW0,G176
PW23,G209
PW29,G37
PW26,G172
PW4,G382
PW45,G373
PW9,G173
PW37,G119
PW7,G66
PW22,G238
PW0,G160
PW32,G203
PW42,G70
PW41,G219
PW13,G389
PW13,G290
PW17,G393
PW32,G323
PW37,G192
PW2,G271
PW15,G103
PW39,G120
PW2,G355
PW1,G144
PW16,G207
PW4,G68
PW46,G228
PW31,G85
PW29,G330
PW2,G225
PW32,G310
PW12,G373
PW30,G59
PW32,G44
PW45,G71
PW24,G227
PW13,G119
PW9,G168
PW9,G292
PW14,G295
PW24,G228
PW9,G100
PW16,G290
PW3,G109
PW22,G153
PW42,G170
PW17,G180
PW29,G299
PW11,G1
PW4,G52
PW2,G23
PW8,G197
PW33,G115
PW22,G133
PW36,G33
PW45,G170
PW14,G90
PW43,G74
PW46,G114
PW19,G221
PW1,G229
PW0,G87
PW34,G266
PW15,G152
PW31,G346
PW14,G385
PW37,G49
PW6,G108
PW43,G228
PW4,G396
PW17,G387
PW3,G116
PW48,G171
PW29,G74
PW31,G78
PW15,G306
PW49,G312
PW35,G144
PW49,G295
PW36,G14
PW30,G356
PW4,G199
PW15,G167
PW11,G81
PW44,G244
PW13,G32
PW33,G392
PW34,G398
PW22,G299
PW26,G24
PW9,G125
PW28,G129
PW15,G297
PW33,G373
PW34,G56
PW31,G228
PW25,G333
PW2,G335
PW37,G40
PW20,G127
PW49,G132
PW38,G175
PW16,G189
PW20,G245
PW21,G209
PW17,G378
PW43,G303
PW12,G294
PW36,G284
PW45,G134
PW38,G334
PW40,G250
PW48,G94
PW25,G224
PW5,G58
PW40,G174
PW4,G361
PW11,G254
PW8,G329
PW8,G333
PW11,G332
PW42,G281
PW36,G333
PW32,G279
PW18,G99
PW13,G150
PW1,G316
PW9,G47
PW39,G292
PW45,G179
PW3,G176
PW48,G86
PW0,G1
PW15,G390
PW17,G118
PW20,G386
PW28,G262
PW31,G264
PW46,G377
PW19,G181
PW39,G363
PW43,G141
PW9,G254
PW15,G47
PW28,G208
PW23,G244
PW23,G274
PW48,G328
PW8,G320
PW48,G360
PW1,G146
PW44,G362
PW2,G232
PW15,G271
PW19,G271
PW31,G381
PW25,G193
PW35,G325
PW37,G3
PW17,G133
PW5,G93
PW28,G113
PW31,G257
PW48,G368
PW23,G390
PW10,G139
PW48,G12
PW29,G230
PW15,G278
PW23,G366
PW1,G281
PW44,G95
PW6,G201
PW44,G146
PW33,G85
PW8,G334
PW36,G156
PW15,G62
PW45,G370
PW49,G74
PW12,G25
PW30,G282
PW22,G261
PW39,G175
PW15,G274
PW40,G131
PW9,G352
PW18,G299
PW26,G196
PW0,G183
PW26,G193
PW33,G299
PW8,G88
PW11,G83
PW1,G244
PW3,G142
PW23,G192
PW38,G164
PW8,G163
PW48,G351
PW37,G325
PW48,G94
PW35,G278
PW43,G212
PW27,G250
PW34,G267
PW35,G312
PW18,G342
PW40,G275
PW43,G3
PW42,G280
PW7,G258
PW18,G197
PW15,G24
PW3,G250
PW9,G320
PW11,G83
PW28,G65
PW33,G323
PW13,G306
PW49,G107
PW30,G304
PW48,G320
PW45,G187
PW19,G343
PW23,G30
PW49,G358
PW2,G130
PW18,G295
PW32,G237
PW2,G131
PW29,G103
PW0,G117
PW30,G309
PW45,G315
PW16,G165
PW30,G28
PW5,G249
PW6,G4
PW26,G385
PW37,G292
PW22,G80
PW31,G198
PW3,G31
PW10,G58
PW47,G240
PW43,G177
PW23,G221
PW45,G250
PW45,G41
PW42,G139
PW14,G111
PW38,G172
PW3,G343
PW1,G383
PW1,G165
PW40,G159
PW37,G342
PW47,G122
PW33,G83
PW21,G250
PW40,G321
PW32,G267
PW19,G3
PW33,G38
PW45,G283
PW5,G368
PW42,G231
PW4,G10
PW2,G39
PW9,G282
PW41,G208
PW26,G309
PW22,G117
PW29,G340
PW7,G131
PW28,G291
PW4,G377
PW32,G212
PW21,G377
PW35,G182
PW22,G318
PW20,G24
PW49,G285
PW18,G285
PW38,G208
PW0,G308
PW22,G159
PW23,G189
PW30,G33
PW36,G83
PW32,G206
PW26,G352
PW25,G69
PW16,G281
PW48,G237
PW6,G355
PW19,G374
PW25,G1
PW27,G378
PW1,G16
PW25,G381
PW14,G165
PW14,G369
PW47,G29
PW26,G377
PW36,G247
PW28,G27
PW49,G339
PW33,G347
PW20,G94
PW35,G139
PW40,G228
PW46,G148
PW35,G132
PW13,G241
PW24,G384
PW42,G111
PW30,G90
PW0,G383
PW36,G326
PW24,G141
PW0,G232
PW15,G46
PW31,G341
PW38,G58
PW10,G67
PW15,G141
PW8,G394
PW34,G247
PW17,G121
PW36,G306
PW12,G365
PW13,G341
PW8,G251
PW7,G246
PW35,G320
PW1,G362
PW48,G224
PW36,G79
PW14,G367
PW1,G312
PW14,G42
PW4,G251
PW38,G13
PW7,G298
PW28,G338
PW35,G64
PW34,G321
PW4,G351
PW7,G215
PW33,G91
PW29,G369
PW13,G63
PW8,G348
PW0,G347
PW24,G396
PW35,G163
PW3,G24
PW14,G146
PW30,G211
PW19,G203
PW33,G132
PW13,G142
PW14,G235
PW11,G336
PW45,G262
PW24,G225
PW8,G206
PW43,G226
PW26,G141
PW5,G141
PW15,G275
PW0,G3
PW34,G70
PW30,G157
PW13,G331
PW37,G371
PW36,G154
PW37,G200
PW35,G376
PW29,G218
PW14,G223
PW44,G32
PW3,G227
PW12,G371
PW26,G367
PW28,G246
PW17,G66
PW10,G238
PW23,G19
PW17,G396
PW24,G345
PW14,G147
PW46,G239
PW16,G163
PW32,G209
PW48,G95
PW14,G249
PW35,G310
PW24,G220
PW40,G318
PW14,G270
PW9,G49
