pathway_id,gene
PW0,G16
PW8,G91
PW42,G40
PW41,G336
PW46,G228
PW3,G383
PW21,G328
PW36,G58
PW22,G259
PW26,G222
PW19,G46
PW43,G180
PW8,G114
PW2,G262
PW15,G154
PW45,G170
PW28,G382
PW8,G204
PW7,G167
PW1,G295
PW26,G223
PW7,G393
PW32,G96
PW28,G270
PW21,G332
PW13,G253
PW8,G214
PW32,G395
PW5,G178
PW17,G338
PW4,G369
PW15,G373
PW45,G348
PW19,G146
PW2,G128
PW49,G251
PW40,G208
PW27,G253
PW33,G321
PW27,G93
PW48,G198
PW24,G95
PW44,G361
PW36,G371
PW18,G329
PW33,G281
PW6,G282
PW46,G126
PW16,G92
PW15,G315
PW15,G142
PW23,G49
PW38,G58
PW32,G85
PW47,G221
PW45,G135
PW5,G367
PW29,G320
PW23,G374
PW44,G109
PW29,G212
PW36,G10
PW37,G141
PW13,G352
PW17,G14
PW4,G163
PW20,G231
PW12,G224
PW14,G366
PW8,G378
PW35,G192
PW48,G49
PW45,G333
PW37,G207
PW27,G187
PW6,G134
PW2,G381
PW8,G391
PW44,G117
PW22,G125
PW14,G19
PW36,G335
PW16,G146
PW13,G303
PW13,G72
PW35,G270
PW7,G139
PW37,G135
PW15,G8
PW29,G261
PW41,G47
PW37,G52
PW38,G155
PW14,G103
PW22,G88
PW20,G228
PW44,G279
PW9,G13
PW19,G119
PW45,G301
PW13,G244
PW25,G237
PW31,G44
PW45,G142
PW35,G114
PW6,G386
PW42,G139
PW33,G394
PW40,G295
PW24,G284
PW25,G275
PW49,G51
PW24,G41
PW30,G117
PW4,G296
PW6,G389
PW40,G301
PW4,G378
PW42,G87
PW30,G111
PW32,G205
PW20,G122
PW43,G108
PW31,G96
PW33,G74
PW31,G259
PW49,G228
PW9,G329
PW35,G145
PW41,G3
PW49,G320
PW14,G306
PW25,G355
PW2,G225
PW5,G79
PW15,G116
PW2,G33
PW1,G363
PW16,G137
PW5,G191
PW11,G3
PW28,G115
PW15,G86
PW48,G321
PW33,G197
PW17,G336
PW9,G292
PW49,G56
PW11,G148
PW10,G38
PW22,G333
PW38,G244
PW9,G223
PW36,G64
PW5,G68
PW39,G156
PW37,G66
PW48,G80
PW17,G175
PW20,G377
PW47,G346
PW31,G277
PW43,G278
PW43,G130
PW38,G332
PW42,G321
PW26,G125
PW32,G216
PW0,G266
PW28,G323
PW11,G308
PW31,G227
PW40,G323
PW41,G160
PW16,G237
PW31,G117
PW42,G189
PW16,G228
PW37,G69
PW7,G148
PW8,G379
PW44,G209
PW48,G373
PW12,G360
PW17,G141
PW1,G340
PW13,G221
PW20,G383
PW18,G342
PW4,G197
PW4,G320
PW40,G229
PW35,G289
PW29,G378
PW0,G232
PW8,G275
PW44,G96
PW8,G70
PW11,G187
PW0,G102
PW17,G29
PW35,G70
PW11,G221
PW42,G165
PW22,G312
PW22,G385
PW9,G180
PW49,G31
PW17,G52
PW35,G170
PW49,G280
PW43,G120
PW6,G356
PW1,G115
PW21,G267
PW20,G359
PW30,G283
PW36,G255
PW30,G141
PW36,G315
PW34,G28
PW1,G25
PW41,G71
PW1,G283
PW0,G168
PW28,G369
PW23,G317
PW47,G67
PW26,G289
PW31,G155
PW22,G11
PW48,G200
PW18,G1
PW1,G287
PW34,G59
PW47,G117
PW5,G65
PW37,G261
PW42,G94
PW8,G347
PW14,G103
PW26,G173
PW26,G148
PW8,G127
PW19,G222
PW10,G295
PW29,G219
PW26,G247
PW49,G264
PW15,G38
PW26,G383
PW1,G90
PW3,G105
PW36,G325
PW9,G204
PW29,G351
PW19,G299
PW43,G125
PW44,G398
PW44,G65
PW48,G244
PW3,G148
PW35,G262
PW39,G386
PW0,G145
PW43,G109
PW44,G25
PW2,G363
PW1,G141
PW9,G180
PW13,G110
PW4,G361
PW3,G286
PW27,G49
PW33,G281
PW35,G17
PW23,G152
PW0,G252
PW26,G334
PW29,G271
PW32,G351
PW39,G35
PW45,G157
PW48,G369
PW34,G163
PW44,G121
PW3,G28
PW14,G122
PW9,G51
PW48,G195
PW2,G341
PW31,G174
PW13,G172
PW10,G66
PW10,G211
PW10,G244
PW11,G330
PW31,G274
PW26,G371
PW24,G110
PW37,G326
PW18,G191
PW30,G374
PW33,G373
PW27,G120
PW37,G383
PW44,G53
PW9,G333
PW13,G354
PW24,G330
PW16,G342
PW13,G271
PW35,G13
PW24,G334
PW23,G267
PW20,G147
PW8,G311
PW47,G15
PW45,G179
PW15,G203
PW18,G110
PW46,G338
PW13,G304
PW33,G118
PW43,G192
PW13,G214
PW39,G375
PW31,G131
PW32,G57
PW28,G88
PW41,G206
PW47,G90
PW7,G214
PW23,G94
PW0,G245
PW15,G282
PW47,G373
PW47,G261
PW1,G78
PW43,G330
PW21,G254
PW24,G332
PW0,G215
PW12,G66
PW7,G380
PW6,G383
PW3,G159
PW39,G279
PW29,G33
PW46,G366
PW21,G367
PW21,G232
PW29,G157
PW3,G274
PW21,G227
PW17,G209
PW15,G368
PW19,G190
PW19,G257
PW18,G17
PW6,G172
PW11,G46
PW9,G98
PW46,G327
PW31,G390
PW15,G172
PW34,G242
PW45,G246
PW1,G188
PW23,G1
PW16,G47
PW10,G177
PW11,G335
PW18,G309
PW8,G84
PW38,G267
PW47,G343
PW19,G390
PW31,G114
PW14,G318
PW44,G230
PW41,G112
PW39,G266
PW30,G320
PW1,G218
PW35,G119
PW7,G306
PW29,G250
PW2,G363
PW2,G220
PW31,G246
PW3,G83
PW46,G83
PW39,G281
PW17,G92
PW48,G277
PW1,G318
PW12,G243
PW40,G12
PW28,G267
PW14,G133
PW41,G320
PW18,G199
PW14,G180
PW41,G313
PW48,G256
PW30,G235
PW49,G249
PW9,G271
PW18,G279
PW19,G150
PW26,G393
PW43,G328
PW26,G108
PW23,G243
PW3,G250
PW14,G247
PW22,G81
PW35,G216
PW2,G53
PW0,G341
PW29,G226
PW34,G144
PW4,G396
PW5,G243
PW29,G287
PW35,G69
PW31,G251
PW0,G75
PW38,G47
PW26,G382
PW46,G306
PW18,G362
PW17,G4
PW30,G333
PW36,G193
PW37,G47
PW10,G154
PW36,G62
PW22,G142
PW14,G350
PW27,G340
PW7,G59
PW34,G42
PW6,G238
PW24,G23
PW46,G340
PW49,G152
PW11,G153
PW10,G327
PW14,G256
PW33,G377
PW46,G145
PW36,G331
PW33,G181
PW48,G291
PW10,G312
PW4,G290
PW43,G378
PW44,G128
PW3,G141
PW45,G51
PW19,G318
PW42,G4
PW42,G167
PW4,G355
PW5,G250
PW48,G327
PW17,G177
PW41,G107
PW48,G69
PW43,G52
PW38,G176
PW4,G257
PW48,G38
PW18,G309
PW3,G39
PW26,G31
PW49,G111
PW23,G353
PW11,G82
PW13,G14
PW48,G23
PW44,G1
PW2,G292
PW2,G378
PW39,G378
PW12,G206
PW38,G189
