pathway_id,gene
PW14,G180
PW8,G231
PW26,G333
PW37,G262
PW32,G75
PW13,G297
PW40,G387
PW8,G223
PW16,G302
PW35,G338
PW11,G314
PW31,G17
PW31,G388
PW21,G352
PW15,G322
PW23,G274
PW20,G287
PW18,G146
PW22,G38
PW20,G186
PW31,G115
PW4,G122
PW32,G281
PW22,G172
PW37,G165
PW9,G232
PW22,G74
PW34,G347
PW44,G277
PW13,G261
PW11,G282
PW33,G165
PW26,G119
PW28,G377
PW1,G394
PW38,G105
PW10,G251
PW9,G309
PW47,G94
PW45,G399
PW49,G142
PW29,G103
PW1,G292
PW6,G252
PW36,G357
PW48,G235
PW45,G394
PW30,G132
PW12,G144
PW31,G46
PW8,G32
PW38,G80
PW24,G58
PW18,G24
PW14,G384
PW14,G103
PW36,G286
PW1,G124
PW48,G367
PW29,G295
PW13,G312
PW4,G342
PW9,G277
PW27,G263
PW44,G172
PW44,G256
PW49,G163
PW48,G347
PW40,G377
PW47,G232
PW49,G222
PW40,G305
PW14,G370
PW49,G166
PW20,G323
PW33,G320
PW27,G164
PW48,G116
PW46,G103
PW44,G312
PW9,G303
PW37,G262
PW2,G52
PW44,G35
PW2,G176
PW43,G175
PW0,G31
PW34,G45
PW30,G83
PW22,G378
PW36,G267
PW14,G67
PW9,G6
PW35,G244
PW2,G180
PW49,G385
PW8,G336
PW0,G96
PW4,G321
PW12,G3
PW48,G157
PW41,G244
PW14,G341
PW35,G191
PW38,G163
PW28,G66
PW39,G294
PW29,G373
PW19,G312
PW42,G295
PW9,G344
PW45,G100
PW24,G70
PW36,G153
PW30,G383
PW25,G325
PW12,G63
PW38,G369
PW18,G139
PW11,G222
PW21,G66
PW3,G28
PW13,G92
PW13,G393
PW38,G398
PW35,G114
PW35,G112
PW33,G397
PW4,G229
PW11,G53
PW29,G327
PW1,G118
PW8,G237
PW14,G290
PW1,G58
PW20,G3
PW28,G329
PW2,G3
PW15,G223
PW33,G157
PW3,G245
PW13,G67
PW42,G20
PW34,G153
PW22,G307
PW33,G220
PW11,G52
PW37,G8
PW45,G299
PW30,G200
PW26,G205
PW10,G266
PW46,G125
PW23,G177
PW30,G298
PW43,G261
PW32,G49
PW37,G78
PW43,G189
PW29,G231
PW2,G321
PW9,G120
PW3,G195
PW45,G193
PW27,G131
PW36,G90
PW45,G278
PW37,G88
PW10,G229
