pathway_id,gene
PW32,G378
PW22,G12
PW0,G166
PW20,G180
PW36,G155
PW33,G333
PW1,G226
PW15,G88
PW2,G94
PW41,G330
PW44,G92
PW3,G244
PW34,G189
PW12,G157
PW8,G378
PW24,G65
PW29,G119
PW2,G187
PW8,G315
PW33,G165
PW11,G224
PW0,G231
PW11,G155
PW5,G37
PW10,G63
PW14,G329
PW23,G267
PW11,G394
PW47,G46
PW11,G83
PW42,G304
PW32,G383
PW18,G175
PW29,G130
PW38,G247
PW30,G393
PW49,G49
PW33,G49
PW45,G230
PW29,G282
PW9,G163
PW24,G367
PW29,G3
PW38,G88
PW23,G196
PW21,G310
PW11,G392
PW23,G124
PW14,G223
PW36,G328
PW24,G232
PW25,G301
PW29,G141
PW17,G299
PW33,G238
PW8,G306
PW4,G187
PW42,G85
PW23,G264
PW2,G333
PW19,G46
PW1,G232
PW48,G115
PW7,G349
PW13,G107
PW30,G298
PW16,G227
PW8,G164
PW17,G148
PW44,G341
PW0,G127
PW3,G278
PW9,G125
PW35,G57
PW24,G311
PW11,G125
PW24,G172
PW33,G204
PW19,G258
PW9,G302
PW30,G295
PW45,G329
PW14,G183
PW47,G128
PW30,G3
PW26,G223
PW9,G306
PW33,G333
PW2,G355
PW44,G161
PW11,G172
PW29,G58
PW34,G147
PW2,G343
PW38,G257
PW44,G190
PW7,G81
PW24,G123
PW46,G366
PW23,G222
PW15,G141
PW26,G1
PW7,G309
PW13,G75
PW2,G386
PW31,G339
PW41,G334
PW36,G342
PW48,G158
PW45,G285
PW35,G39
PW19,G154
PW30,G163
PW37,G53
PW22,G74
PW36,G396
PW1,G99
PW23,G165
PW34,G373
PW37,G253
PW43,G189
PW31,G110
PW26,G12
PW7,G132
PW12,G180
PW5,G383
PW10,G18
PW32,G299
PW44,G105
PW18,G281
PW48,G244
PW49,G347
PW35,G274
PW3,G95
PW18,G75
PW31,G321
PW48,G386
PW3,G31
PW48,G335
PW30,G203
PW2,G24
PW48,G246
PW17,G31
PW13,G251
PW23,G134
PW11,G38
PW26,G334
PW18,G31
PW6,G129
PW21,G257
PW9,G203
PW34,G312
PW15,G206
PW18,G82
PW47,G64
PW38,G223
PW18,G395
PW33,G17
PW15,G159
PW46,G219
PW8,G157
PW18,G381
PW22,G201
PW32,G151
PW1,G220
PW18,G193
PW49,G219
PW49,G290
PW28,G139
PW1,G396
PW4,G292
PW5,G333
PW4,G75
PW31,G336
PW9,G152
PW29,G391
PW14,G246
PW0,G342
PW44,G1
PW42,G291
PW1,G299
PW41,G298
PW29,G283
PW35,G47
PW28,G357
PW0,G52
PW45,G107
PW18,G328
PW34,G69
PW20,G358
PW4,G228
PW2,G208
PW33,G78
PW31,G4
PW9,G25
PW4,G377
PW20,G47
PW1,G58
PW15,G295
PW3,G62
PW14,G356
PW1,G216
PW49,G355
PW28,G312
PW19,G189
PW8,G45
PW3,G231
PW14,G146
PW35,G373
PW33,G144
PW31,G222
PW8,G308
PW34,G139
PW31,G244
PW0,G221
PW5,G303
PW30,G40
PW17,G32
PW28,G301
PW15,G386
PW26,G146
PW27,G172
PW40,G387
PW0,G247
PW13,G312
PW36,G302
PW16,G153
PW6,G313
PW6,G315
PW13,G218
PW24,G204
PW4,G275
PW39,G117
PW43,G165
PW12,G86
PW3,G204
PW44,G377
PW29,G228
PW21,G66
PW40,G55
PW36,G312
PW11,G196
PW20,G333
PW43,G160
PW11,G128
PW26,G225
PW38,G122
PW26,G65
PW26,G396
PW1,G93
PW42,G126
PW9,G249
PW7,G117
PW29,G259
PW39,G223
PW17,G168
PW0,G399
PW30,G336
PW33,G295
PW4,G290
PW9,G295
PW8,G341
PW40,G277
PW21,G52
PW28,G58
PW28,G336
PW36,G28
PW18,G120
PW6,G32
PW44,G377
PW46,G35
PW35,G172
PW23,G334
PW42,G113
PW17,G200
PW18,G118
PW48,G340
PW23,G351
PW47,G208
PW22,G242
PW31,G350
PW19,G36
PW6,G353
PW26,G159
PW41,G330
PW26,G96
PW25,G142
PW21,G384
PW10,G393
PW44,G187
PW2,G14
PW32,G79
PW49,G381
PW37,G103
PW16,G294
PW17,G94
PW30,G209
PW8,G243
PW1,G198
PW15,G254
PW31,G148
PW15,G388
PW10,G112
PW21,G49
PW38,G68
PW13,G274
PW24,G369
PW32,G382
PW2,G191
PW32,G314
PW46,G331
PW3,G66
PW18,G31
PW8,G244
PW16,G171
PW39,G235
PW22,G131
PW10,G360
PW46,G321
PW13,G214
PW13,G231
PW3,G53
PW40,G137
PW34,G8
PW24,G253
PW10,G393
PW28,G71
PW42,G94
PW35,G361
