pathway_id,gene
PW26,G253
PW44,G90
PW24,G142
PW2,G49
PW22,G33
PW29,G115
PW27,G262
PW12,G240
PW47,G361
PW36,G172
PW37,G179
PW38,G131
PW28,G332
PW28,G384
PW16,G160
PW40,G47
PW6,G287
PW15,G307
PW26,G71
PW30,G336
PW23,G187
PW19,G142
PW14,G25
PW37,G305
PW7,G17
PW13,G14
PW15,G192
PW40,G231
PW25,G47
PW2,G282
PW13,G87
PW25,G139
PW19,G219
PW44,G82
PW32,G192
PW32,G386
PW44,G68
PW3,G369
PW22,G377
PW37,G158
PW44,G274
PW2,G4
PW3,G56
PW38,G177
PW15,G180
PW33,G112
PW27,G320
PW41,G24
PW3,G302
PW0,G228
PW13,G151
PW28,G36
PW32,G193
PW40,G181
PW47,G41
PW41,G66
PW30,G312
PW24,G127
PW1,G311
PW37,G219
PW22,G31
PW21,G167
PW6,G108
PW37,G396
PW4,G274
PW5,G270
PW3,G369
PW25,G189
PW23,G331
PW31,G313
PW9,G18
PW8,G267
PW43,G343
PW15,G178
PW33,G228
PW48,G341
PW12,G244
PW29,G159
PW28,G382
PW34,G12
PW0,G58
PW41,G308
PW3,G163
PW38,G250
PW35,G17
PW41,G373
PW43,G311
PW29,G373
PW38,G226
PW4,G277
PW4,G190
PW46,G139
PW8,G167
PW18,G295
PW31,G244
PW45,G244
PW21,G65
PW36,G83
PW49,G223
PW37,G398
PW0,G333
PW35,G98
PW27,G362
PW22,G67
PW8,G114
PW33,G74
PW0,G191
PW1,G146
PW18,G31
PW6,G65
PW31,G221
PW22,G133
PW29,G193
PW6,G254
PW26,G137
PW26,G47
PW4,G51
PW1,G295
PW21,G356
PW33,G366
PW18,G341
PW25,G237
PW24,G321
PW29,G321
PW5,G15
PW18,G287
PW11,G277
PW26,G235
PW37,G385
PW9,G40
PW34,G363
PW23,G237
PW44,G31
PW23,G14
PW25,G199
PW27,G69
PW35,G189
PW28,G40
PW27,G224
PW33,G137
PW1,G165
PW29,G279
PW48,G47
PW45,G3
PW42,G329
PW17,G341
PW41,G204
PW22,G251
PW28,G383
PW31,G165
PW22,G295
PW11,G320
PW37,G99
PW6,G308
PW32,G206
PW42,G278
PW31,G189
PW18,G238
PW47,G171
PW4,G347
PW4,G371
PW8,G126
PW1,G266
PW3,G378
PW44,G165
PW49,G392
PW45,G330
PW14,G3
PW29,G51
PW19,G280
PW35,G215
PW15,G38
PW43,G298
PW26,G183
PW13,G99
PW33,G203
PW0,G377
PW16,G74
PW35,G351
PW7,G303
PW36,G292
PW28,G371
PW0,G19
PW19,G283
PW44,G128
PW4,G261
PW34,G94
PW49,G377
PW13,G180
PW49,G212
PW14,G246
PW20,G3
PW34,G215
PW9,G161
PW14,G243
PW25,G367
PW25,G123
PW45,G159
PW28,G84
PW25,G391
PW44,G271
PW31,G390
PW4,G302
PW35,G231
PW17,G393
PW39,G148
PW42,G52
PW46,G133
PW42,G323
PW4,G110
PW48,G59
PW20,G371
PW48,G247
PW26,G146
PW8,G139
PW45,G286
PW47,G214
PW42,G176
PW34,G8
PW28,G117
PW11,G367
PW36,G382
PW40,G37
PW15,G182
PW30,G232
PW31,G303
PW40,G20
PW26,G95
PW3,G357
PW39,G105
PW43,G264
PW10,G114
PW43,G368
PW36,G299
PW30,G14
PW24,G204
PW29,G223
PW22,G85
PW24,G330
PW5,G346
PW45,G193
PW8,G226
PW45,G88
PW49,G243
PW48,G72
PW14,G290
PW2,G366
PW38,G355
PW8,G168
PW41,G360
PW29,G150
PW35,G239
PW19,G134
PW33,G154
PW44,G310
PW8,G298
PW17,G119
PW22,G261
PW45,G355
PW49,G327
PW9,G345
PW28,G336
PW14,G262
PW17,G65
PW15,G223
PW11,G355
PW46,G347
PW38,G373
PW41,G342
PW1,G24
PW42,G224
PW41,G28
PW10,G160
PW3,G66
PW14,G385
PW11,G281
PW43,G67
PW16,G12
PW9,G197
PW46,G320
PW26,G326
PW4,G393
PW30,G180
PW38,G274
PW2,G124
PW7,G146
PW19,G80
PW29,G295
PW36,G19
PW9,G83
PW45,G373
PW12,G122
PW16,G3
PW14,G309
PW23,G133
PW26,G58
PW1,G23
PW17,G271
PW21,G271
PW48,G284
PW49,G30
PW21,G387
PW14,G32
PW24,G244
PW19,G360
PW29,G176
PW26,G328
PW3,G227
PW13,G10
PW14,G282
PW28,G66
PW35,G53
PW2,G318
PW21,G329
PW22,G41
PW13,G266
PW44,G243
PW43,G291
PW48,G65
PW33,G383
PW36,G130
PW21,G76
PW14,G332
PW26,G329
PW45,G294
PW34,G318
PW18,G80
PW29,G39
PW0,G281
PW47,G163
PW30,G396
PW11,G309
PW24,G224
PW43,G227
PW3,G84
PW7,G56
PW6,G368
PW35,G47
PW20,G368
PW5,G334
PW33,G102
PW13,G396
PW29,G16
PW22,G304
PW9,G13
PW17,G192
PW0,G394
PW37,G132
PW48,G374
PW29,G175
PW30,G390
PW15,G295
PW23,G163
PW13,G332
PW14,G361
PW17,G207
PW26,G195
PW34,G285
PW29,G252
PW22,G118
PW0,G49
PW42,G180
PW40,G56
PW4,G227
PW33,G67
PW36,G147
PW37,G335
PW28,G52
PW49,G103
PW0,G353
PW33,G96
PW18,G205
PW36,G301
PW11,G165
PW31,G49
PW18,G312
PW48,G314
PW49,G209
PW36,G291
PW6,G81
PW16,G141
PW47,G187
PW32,G1
PW43,G132
PW10,G172
PW14,G333
PW42,G8
PW13,G181
PW36,G351
PW16,G168
PW0,G75
PW4,G309
PW43,G209
PW27,G325
PW13,G348
PW39,G103
PW40,G352
PW9,G45
PW9,G385
PW13,G250
PW39,G18
PW16,G176
PW19,G377
PW28,G362
PW36,G306
PW44,G1
PW19,G35
PW45,G206
PW38,G58
PW8,G130
PW37,G159
PW30,G241
PW20,G121
PW12,G335
PW34,G84
PW31,G356
PW15,G222
PW24,G366
PW49,G282
PW14,G142
PW0,G259
PW39,G92
PW14,G393
PW2,G296
PW39,G75
PW27,G175
PW16,G396
PW41,G315
PW46,G182
PW15,G53
PW17,G32
PW40,G302
PW26,G381
PW9,G244
PW0,G58
PW26,G373
PW7,G271
PW1,G125
PW13,G146
PW24,G267
PW18,G338
PW10,G266
PW10,G384
PW49,G212
PW2,G62
PW32,G340
PW38,G111
PW37,G358
PW35,G255
PW45,G228
PW6,G248
PW35,G29
PW1,G125
PW41,G306
PW35,G220
PW3,G165
PW32,G246
PW9,G125
PW5,G328
PW2,G25
PW47,G238
PW15,G246
PW35,G247
PW17,G251
PW30,G14
PW38,G394
PW16,G377
PW10,G214
PW8,G85
PW12,G228
PW8,G308
PW3,G204
PW41,G383
PW33,G396
PW17,G229
PW24,G257
PW48,G278
PW17,G200
PW2,G16
PW2,G225
PW35,G38
PW8,G132
PW14,G38
PW21,G331
PW48,G381
PW20,G197
PW16,G249
PW12,G278
PW22,G113
PW0,G338
PW25,G348
PW43,G90
PW38,G208
PW23,G316
PW35,G131
PW30,G153
PW38,G251
PW7,G350
PW48,G58
PW37,G341
PW0,G44
PW21,G167
PW44,G109
PW38,G66
PW44,G20
PW10,G148
PW36,G131
PW16,G249
PW20,G55
PW23,G114
PW20,G351
PW35,G196
PW0,G44
PW19,G228
PW29,G279
PW6,G92
PW24,G116
PW24,G105
PW7,G119
PW29,G378
PW10,G73
PW45,G103
PW14,G334
PW12,G88
PW26,G24
PW42,G168
PW34,G243
PW38,G11
PW4,G141
PW17,G342
PW40,G156
PW1,G285
PW31,G4
PW11,G348
PW27,G263
PW9,G157
PW43,G327
PW7,G87
PW31,G369
PW15,G256
PW14,G338
PW19,G64
PW26,G261
PW7,G214
PW33,G141
PW15,G374
PW15,G291
PW3,G208
PW46,G201
PW44,G152
PW37,G321
PW39,G271
PW13,G318
PW18,G226
PW23,G158
PW19,G222
PW48,G103
PW33,G164
PW40,G165
PW48,G209
PW2,G389
PW2,G393
PW11,G119
PW33,G310
PW45,G135
PW8,G58
PW15,G187
PW11,G306
PW10,G154
PW30,G198
PW40,G258
PW17,G244
PW2,G232
PW41,G24
PW38,G94
PW20,G190
PW4,G337
PW26,G334
PW25,G96
PW28,G264
PW19,G378
PW17,G259
PW46,G229
PW31,G177
PW16,G267
PW9,G46
PW15,G111
PW32,G334
PW42,G315
PW48,G69
PW29,G395
PW21,G270
PW32,G88
PW29,G334
PW11,G117
PW23,G354
PW31,G351
PW6,G333
PW17,G211
PW20,G281
PW44,G74
PW35,G58
PW14,G383
PW11,G380
PW36,G13
PW8,G287
PW47,G299
PW12,G283
PW11,G290
PW19,G176
PW1,G250
PW24,G342
PW45,G256
PW1,G118
PW44,G254
PW26,G93
PW22,G172
PW35,G333
PW2,G158
PW10,G62
PW12,G3
PW20,G237
PW48,G375
PW14,G120
PW40,G52
PW39,G340
PW23,G43
PW36,G70
PW12,G221
PW49,G289
PW48,G339
PW29,G160
PW37,G344
PW11,G399
PW38,G318
PW12,G292
PW25,G155
PW33,G363
PW36,G150
PW11,G250
PW9,G289
PW38,G59
PW27,G216
PW17,G383
PW31,G144
PW25,G317
PW3,G107
PW30,G209
PW13,G359
PW39,G145
PW27,G88
PW33,G383
PW35,G148
PW3,G186
PW29,G145
PW13,G76
PW17,G127
PW46,G138
PW44,G86
PW17,G31
PW10,G324
PW34,G25
PW38,G89
PW38,G304
PW19,G156
PW45,G110
PW22,G315
PW30,G279
PW11,G144
PW46,G394
PW8,G366
PW20,G25
PW20,G209
PW12,G195
PW32,G129
PW48,G66
PW38,G242
PW17,G28
PW48,G378
PW22,G257
PW30,G57
PW42,G330
PW28,G388
PW27,G275
PW4,G42
PW28,G247
PW45,G189
PW9,G191
PW15,G342
PW6,G295
PW15,G343
PW33,G333
PW18,G155
PW14,G171
PW49,G340
PW45,G231
PW49,G128
PW30,G363
PW47,G35
PW26,G267
PW20,G107
PW42,G96
PW21,G270
PW9,G352
PW32,G188
PW7,G16
PW46,G122
PW11,G191
PW15,G132
PW7,G388
PW39,G37
PW45,G63
PW47,G163
PW35,G349
PW34,G152
PW2,G367
PW9,G102
PW19,G292
PW22,G325
PW34,G230
PW31,G135
PW5,G51
PW9,G218
PW44,G255
PW8,G293
PW41,G109
PW48,G128
PW11,G17
PW8,G283
PW23,G125
PW19,G376
PW17,G95
PW16,G247
PW47,G343
PW13,G218
PW33,G79
PW37,G295
PW14,G166
PW45,G3
PW36,G157
PW0,G117
PW48,G1
PW38,G328
PW43,G153
PW32,G110
PW33,G49
PW44,G203
PW4,G221
PW46,G74
PW2,G220
PW31,G68
PW22,G261
PW25,G83
PW20,G93
PW37,G299
PW6,G250
PW23,G232
PW5,G322
PW46,G245
PW1,G23
PW26,G370
PW42,G200
PW29,G378
PW15,G327
PW2,G244
PW26,G328
PW43,G78
PW18,G33
PW14,G275
PW10,G33
PW5,G169
PW3,G134
PW0,G94
PW14,G208
PW3,G145
PW33,G23
PW23,G220
PW2,G153
PW25,G301
PW43,G141
PW4,G173
PW25,G170
PW12,G294
PW13,G320
PW11,G281
PW9,G120
PW0,G69
PW38,G197
PW15,G243
PW34,G214
PW30,G174
PW5,G216
PW4,G155
PW26,G290
PW24,G245
PW20,G272
PW10,G75
PW17,G6
PW31,G63
PW34,G378
PW30,G257
PW35,G108
PW1,G115
PW24,G196
PW8,G83
PW4,G233
PW15,G379
PW43,G326
PW0,G280
PW36,G320
PW4,G299
PW29,G16
PW9,G223
PW1,G365
PW23,G233
PW32,G277
PW18,G273
PW24,G367
PW22,G253
PW35,G157
PW3,G172
PW18,G40
PW23,G355
PW5,G67
PW8,G144
PW30,G46
PW39,G336
PW34,G203
PW30,G70
PW28,G323
PW7,G312
PW37,G27
PW30,G170
PW46,G281
PW37,G148
PW2,G100
PW40,G386
PW32,G117
PW16,G262
PW15,G92
PW5,G166
PW36,G141
PW9,G103
PW11,G297
PW6,G91
PW46,G386
PW33,G312
PW45,G397
PW23,G225
PW48,G181
PW1,G299
PW30,G264
PW31,G326
PW18,G398
