pathway_id,gene
PW15,G182
PW15,G94
PW30,G47
PW29,G383
PW10,G278
PW28,G327
PW25,G362
PW22,G17
PW2,G327
PW48,G31
PW26,G4
PW9,G3
PW1,G297
PW1,G17
PW32,G293
PW13,G68
PW39,G197
PW38,G242
PW15,G4
PW49,G228
PW3,G245
PW40,G292
PW12,G141
PW45,G3
PW28,G18
PW3,G373
PW37,G209
PW37,G383
PW37,G393
PW34,G245
PW1,G28
PW41,G148
PW9,G327
PW30,G363
PW29,G249
PW7,G79
PW49,G85
PW9,G299
PW38,G320
PW37,G38
PW4,G145
PW45,G330
PW6,G58
PW12,G166
PW7,G214
PW17,G386
PW35,G309
PW35,G14
PW36,G47
PW4,G289
PW26,G168
PW24,G109
PW44,G256
PW44,G355
PW44,G248
PW43,G33
PW46,G87
PW3,G126
PW29,G301
PW38,G351
PW41,G395
PW35,G15
PW0,G138
PW33,G241
PW3,G103
PW48,G383
PW33,G301
PW15,G238
PW15,G396
PW42,G287
PW32,G59
PW47,G66
PW13,G189
PW40,G155
PW33,G290
PW19,G58
PW28,G65
PW23,G11
PW23,G359
PW45,G31
PW14,G71
PW9,G142
PW27,G142
PW7,G280
PW5,G144
PW36,G233
PW14,G62
PW36,G340
PW48,G110
PW32,G275
PW0,G267
PW1,G16
PW44,G328
PW23,G329
PW48,G347
PW2,G84
PW41,G70
PW1,G282
PW36,G220
PW8,G110
PW8,G225
PW5,G134
PW30,G302
PW31,G172
PW13,G218
PW8,G67
PW48,G295
PW17,G227
PW36,G348
PW26,G187
PW17,G305
PW13,G220
PW0,G298
PW46,G112
PW7,G58
PW26,G285
PW8,G119
PW3,G296
PW33,G320
PW18,G1
PW10,G315
PW38,G295
PW31,G274
PW32,G204
PW16,G326
PW15,G14
PW37,G89
PW38,G264
PW3,G180
PW42,G18
PW31,G394
PW43,G103
PW8,G255
PW10,G3
PW8,G374
PW48,G66
PW37,G377
PW26,G158
PW48,G328
PW46,G356
PW42,G295
PW33,G295
PW47,G144
PW25,G25
PW45,G111
PW4,G25
PW5,G76
PW42,G170
PW3,G348
PW40,G351
PW38,G163
PW30,G114
PW41,G146
PW0,G329
PW26,G92
PW10,G246
PW24,G180
PW37,G23
PW42,G352
PW28,G88
PW29,G262
PW5,G302
PW30,G281
PW44,G63
PW49,G118
PW22,G295
PW34,G80
PW39,G125
PW27,G139
PW48,G332
PW12,G20
PW2,G343
PW15,G107
PW44,G321
PW34,G95
PW14,G191
PW10,G193
PW0,G44
PW10,G227
PW47,G145
PW2,G336
PW24,G115
PW42,G46
PW38,G283
PW30,G287
PW14,G320
PW9,G342
PW39,G308
PW23,G146
PW34,G253
PW15,G120
PW11,G396
PW0,G159
PW4,G342
PW12,G120
PW19,G312
PW30,G257
PW49,G98
PW9,G282
PW19,G67
PW22,G148
PW7,G209
PW14,G299
PW17,G27
PW30,G378
PW21,G107
PW1,G153
PW9,G83
PW14,G387
PW37,G394
PW45,G49
PW43,G243
PW28,G8
PW42,G281
PW7,G172
PW10,G49
PW33,G316
PW20,G53
PW21,G90
PW21,G127
PW21,G96
PW13,G8
PW10,G379
PW9,G281
PW1,G121
PW46,G251
PW35,G19
PW25,G93
PW8,G163
PW21,G232
PW46,G114
PW46,G380
PW35,G125
PW39,G389
PW22,G267
PW37,G250
PW18,G197
PW20,G278
PW49,G243
PW17,G130
PW36,G238
PW26,G295
PW25,G201
PW22,G171
PW40,G298
PW2,G308
PW17,G223
PW3,G214
PW47,G304
PW5,G388
PW24,G233
PW11,G145
PW18,G253
PW2,G321
PW34,G337
PW11,G69
PW39,G338
PW42,G224
PW15,G223
PW47,G393
PW10,G249
PW1,G156
PW31,G228
PW9,G141
PW48,G168
PW32,G49
PW6,G244
PW2,G275
PW17,G90
PW20,G163
PW26,G167
PW4,G57
PW20,G299
PW26,G365
PW0,G341
PW27,G320
PW28,G165
PW29,G133
PW38,G328
PW24,G390
PW1,G69
PW11,G226
PW25,G261
PW0,G270
PW44,G312
PW29,G119
PW48,G281
PW40,G24
PW41,G181
PW12,G333
PW16,G6
PW22,G160
PW15,G385
PW27,G309
PW38,G85
PW6,G247
PW37,G193
PW26,G157
PW34,G250
PW13,G366
PW20,G74
PW20,G204
PW43,G142
PW2,G247
PW0,G384
PW35,G135
PW2,G357
PW14,G12
PW13,G348
PW35,G137
PW49,G20
PW49,G336
PW44,G351
PW1,G330
PW37,G113
PW45,G244
PW16,G388
PW19,G80
PW23,G159
PW4,G125
PW39,G277
PW34,G218
PW31,G83
PW40,G148
PW23,G323
PW43,G189
PW46,G291
PW18,G67
PW45,G318
PW9,G322
PW28,G244
PW18,G214
PW35,G146
PW48,G169
PW11,G84
PW35,G75
PW33,G368
PW36,G24
PW4,G274
PW28,G267
PW16,G141
PW15,G33
PW43,G78
PW42,G377
PW17,G153
PW3,G332
PW48,G36
PW6,G382
PW19,G303
PW2,G163
PW12,G131
PW43,G336
PW43,G16
PW10,G354
PW24,G1
PW28,G279
PW25,G342
PW49,G229
PW42,G196
PW44,G165
PW23,G381
PW38,G342
PW24,G158
PW22,G206
PW33,G38
PW13,G65
PW30,G396
PW34,G40
PW22,G369
PW26,G231
PW38,G294
PW40,G282
PW29,G216
PW17,G206
PW41,G330
PW29,G172
PW39,G38
PW41,G223
PW33,G325
PW23,G392
PW31,G137
PW5,G250
PW33,G292
PW26,G208
PW19,G151
PW30,G52
PW20,G362
PW33,G287
PW15,G32
PW6,G103
PW0,G267
PW26,G52
PW19,G166
PW2,G189
PW38,G62
PW18,G189
PW2,G128
PW24,G203
PW42,G386
PW39,G25
PW15,G366
PW48,G219
PW6,G383
PW26,G1
PW7,G3
PW37,G261
PW30,G204
PW23,G23
PW13,G133
PW25,G224
PW17,G111
PW47,G254
PW45,G47
PW35,G152
PW39,G226
PW4,G326
PW36,G321
PW23,G200
PW2,G277
PW25,G74
PW41,G371
PW40,G360
PW11,G132
PW17,G272
PW18,G64
PW45,G306
PW4,G355
PW37,G76
PW12,G155
PW44,G311
PW12,G222
PW45,G303
PW22,G135
PW16,G88
PW23,G158
PW45,G207
PW28,G58
PW0,G291
PW30,G239
PW43,G344
PW8,G278
PW32,G258
PW46,G55
PW29,G16
PW44,G266
PW9,G52
PW12,G320
PW44,G192
PW17,G88
PW15,G188
PW33,G331
PW26,G93
PW47,G31
PW35,G385
PW27,G334
PW28,G328
PW29,G315
PW39,G270
PW27,G228
PW41,G53
PW48,G391
PW2,G252
PW2,G203
PW18,G373
PW37,G250
PW31,G171
PW31,G382
PW7,G200
PW12,G187
PW36,G271
PW23,G141
PW46,G69
PW9,G349
PW38,G214
PW43,G74
PW11,G117
PW30,G125
PW1,G225
PW17,G182
PW43,G209
PW41,G271
PW49,G341
PW4,G24
PW35,G283
PW20,G243
PW40,G32
PW22,G383
PW0,G228
PW13,G150
PW9,G91
PW25,G355
PW49,G99
PW18,G363
PW49,G261
PW34,G123
PW25,G56
PW22,G128
PW27,G244
PW30,G160
PW26,G155
PW32,G246
PW31,G398
PW14,G195
PW34,G83
PW43,G360
PW4,G378
PW4,G259
PW41,G165
PW34,G230
PW3,G51
PW15,G350
PW49,G271
PW19,G35
PW11,G73
PW45,G368
PW20,G292
PW0,G100
PW33,G378
PW25,G209
PW16,G351
PW48,G361
PW11,G96
PW11,G88
PW31,G154
PW23,G219
PW6,G333
PW35,G396
PW8,G307
PW30,G87
PW7,G299
PW29,G176
PW44,G367
PW33,G68
PW44,G172
PW36,G139
PW38,G302
PW32,G14
PW47,G103
PW6,G378
PW2,G25
PW0,G221
PW40,G175
PW11,G289
PW48,G33
PW13,G131
PW9,G356
PW16,G291
PW13,G82
PW28,G373
PW3,G178
PW3,G235
PW14,G271
PW29,G139
PW21,G28
PW48,G192
PW10,G212
PW0,G352
PW5,G306
PW47,G197
PW6,G102
PW23,G371
PW8,G177
PW22,G159
PW29,G114
PW20,G309
PW32,G294
PW11,G299
PW36,G134
PW4,G12
PW14,G368
PW7,G280
PW43,G284
PW40,G377
PW45,G170
PW11,G63
PW38,G183
PW47,G13
PW15,G341
PW31,G318
PW25,G369
PW34,G279
PW3,G75
PW9,G266
PW1,G244
PW45,G209
PW32,G72
PW36,G373
PW19,G193
PW38,G84
PW30,G221
PW14,G180
PW34,G167
PW14,G384
PW29,G47
PW39,G181
PW19,G343
PW48,G173
PW26,G66
PW21,G393
PW28,G208
PW19,G176
PW31,G247
PW46,G43
PW32,G130
PW25,G334
PW36,G279
PW13,G286
PW14,G256
PW35,G131
PW37,G261
PW17,G313
PW48,G176
PW15,G51
PW6,G340
PW11,G343
PW18,G329
PW14,G263
PW13,G39
PW2,G246
PW0,G367
PW33,G23
PW47,G335
PW33,G353
PW0,G334
PW36,G196
PW24,G128
PW9,G381
PW38,G105
PW18,G46
PW14,G215
PW3,G58
PW21,G324
PW35,G311
PW16,G323
PW17,G257
PW4,G262
PW32,G192
PW14,G117
PW48,G70
PW18,G340
PW5,G186
PW22,G3
PW19,G378
PW38,G232
PW24,G129
PW8,G205
PW45,G271
PW17,G41
PW45,G175
PW24,G19
PW13,G270
PW31,G109
PW44,G274
PW46,G314
PW36,G154
PW13,G318
PW29,G24
PW49,G266
PW0,G190
PW46,G40
PW8,G127
PW46,G51
PW27,G148
PW36,G49
PW22,G378
PW43,G393
PW20,G273
PW3,G325
PW15,G283
PW0,G199
PW45,G224
PW38,G331
PW14,G40
PW30,G105
PW19,G363
PW21,G355
PW6,G220
PW19,G347
PW4,G396
PW5,G244
PW15,G86
PW44,G228
PW14,G223
PW1,G281
PW15,G358
PW16,G277
PW9,G290
PW24,G312
PW40,G367
PW48,G310
PW22,G117
PW33,G132
PW1,G333
PW14,G257
PW37,G103
PW25,G247
PW38,G122
PW30,G124
PW14,G3
PW22,G58
PW29,G244
PW26,G66
PW19,G373
PW2,G366
PW4,G334
PW8,G164
PW8,G198
PW29,G377
PW34,G250
PW2,G390
PW11,G37
PW9,G157
PW24,G146
PW7,G370
PW31,G152
PW35,G208
PW26,G251
PW8,G35
PW33,G221
PW14,G83
PW16,G190
PW31,G371
PW18,G150
PW28,G399
PW1,G141
PW17,G295
PW32,G326
PW49,G108
PW29,G222
PW37,G10
PW20,G14
PW4,G398
PW16,G346
PW27,G92
PW17,G132
PW17,G237
PW13,G215
PW13,G339
PW3,G264
PW30,G361
PW2,G30
PW23,G255
PW11,G367
PW8,G179
PW44,G165
PW44,G17
PW23,G243
PW24,G333
PW33,G116
PW12,G310
PW6,G216
PW37,G240
PW35,G259
PW31,G317
PW3,G44
PW44,G132
PW11,G92
PW29,G251
PW12,G231
PW36,G157
PW9,G318
PW31,G94
PW29,G366
PW16,G191
PW7,G160
PW43,G13
PW4,G335
PW3,G338
PW20,G377
PW8,G108
PW29,G118
PW35,G96
PW29,G47
PW22,G133
PW18,G308
PW4,G74
PW31,G237
PW14,G156
PW20,G394
PW43,G369
PW11,G254
PW21,G66
PW8,G180
PW46,G334
PW16,G231
PW15,G397
PW18,G386
PW34,G45
PW22,G290
PW23,G306
PW9,G119
PW45,G338
PW41,G110
PW15,G312
PW26,G237
PW27,G29
PW6,G117
PW38,G67
PW12,G56
PW30,G31
PW36,G147
PW37,G195
PW15,G153
PW1,G42
PW17,G243
PW27,G304
PW29,G315
PW33,G122
PW11,G177
PW28,G167
PW48,G262
PW38,G65
PW8,G285
PW11,G176
PW32,G102
PW35,G65
PW26,G229
PW33,G383
PW5,G75
PW36,G226
PW35,G58
PW35,G341
PW28,G94
PW25,G144
PW9,G211
PW42,G181
PW41,G232
PW5,G81
PW10,G376
PW17,G187
PW21,G333
PW26,G191
PW28,G374
PW19,G212
PW45,G375
PW42,G37
PW0,G161
PW24,G59
PW30,G345
PW20,G99
PW22,G56
PW10,G16
PW14,G168
PW35,G165
PW19,G115
PW40,G95
PW33,G165
PW14,G41
PW45,G174
PW16,G264
PW4,G385
PW26,G332
PW45,G227
PW24,G203
