pathway_id,gene
PW29,G112
PW34,G257
PW48,G56
PW2,G336
PW15,G135
PW40,G62
PW46,G16
PW25,G193
PW24,G338
PW37,G111
PW47,G373
PW2,G343
PW19,G257
PW14,G139
PW3,G130
PW0,G362
PW14,G147
PW18,G182
PW39,G219
PW6,G80
PW47,G315
PW45,G318
PW49,G227
PW21,G249
PW17,G279
PW10,G321
PW43,G84
PW26,G58
PW20,G214
PW26,G181
PW23,G371
PW20,G377
PW2,G283
PW21,G74
PW31,G352
PW38,G308
PW48,G296
PW48,G295
PW31,G340
PW31,G356
PW48,G366
PW14,G233
PW33,G3
PW43,G271
PW8,G314
PW17,G326
PW44,G52
PW25,G166
PW41,G291
PW34,G212
PW4,G256
PW23,G10
PW46,G388
PW29,G109
PW14,G228
PW13,G28
PW36,G180
PW15,G187
PW2,G153
PW22,G40
PW26,G274
PW36,G336
PW39,G231
PW46,G280
PW37,G378
PW16,G132
PW47,G228
PW15,G221
PW40,G214
PW14,G197
PW37,G94
PW0,G346
PW18,G165
PW7,G205
PW28,G108
PW1,G227
PW33,G145
PW31,G312
PW45,G88
PW36,G247
PW41,G24
PW22,G249
PW18,G306
PW44,G31
PW27,G237
PW13,G96
PW30,G303
PW23,G263
PW2,G139
PW26,G363
PW1,G3
PW29,G220
PW0,G387
PW22,G360
PW29,G339
PW0,G134
PW19,G24
PW40,G223
PW11,G298
PW18,G255
PW47,G100
PW32,G328
PW24,G385
PW37,G362
PW23,G221
PW17,G64
PW5,G47
PW26,G273
PW19,G321
PW16,G180
PW15,G89
PW23,G172
PW9,G320
PW5,G84
PW45,G341
PW5,G131
PW16,G133
PW13,G378
PW28,G295
PW12,G311
PW35,G333
PW45,G390
PW31,G309
PW48,G384
PW8,G14
PW13,G103
PW31,G246
PW1,G222
PW2,G125
PW2,G272
PW22,G330
PW12,G266
PW24,G295
PW19,G103
PW0,G55
PW43,G156
PW34,G340
PW6,G251
PW4,G237
PW13,G200
PW29,G275
PW32,G31
PW3,G368
PW30,G142
